=== Run information ===

Scheme:       weka.classifiers.bayes.BayesNet -num-decimal-places 8 -D -Q weka.classifiers.bayes.net.search.local.HillClimber -- -P 1 -mbc -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5
Relation:     HW7_BayesNetwork_train
Instances:    3000
Attributes:   14
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
              urlsCount
              mentionsCount
              isRetweet
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

Bayes Network Classifier
not using ADTree
#attributes=14 #classindex=0
Network structure (nodes followed by parents)
class(2): 
score_tag(6): subjectivity class 
agreement(2): score_tag class 
subjectivity(2): class 
confidence(1): class 
irony(2): agreement class 
joy(2): class 
surprise(1): class 
fear(1): class 
sadness(2): class 
anger(2): class 
urlsCount(2): class 
mentionsCount(3): class 
isRetweet(2): class 
LogScore Bayes: -18061.50091080214
LogScore BDeu: -18176.011319002802
LogScore MDL: -18183.76673962285
LogScore ENTROPY: -17971.59799908012
LogScore AIC: -18024.59799908012


Time taken to build model: 0.04 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
52,1:?,2:human,,0.514
53,1:?,1:bot,,0.776
54,1:?,1:bot,,0.606
55,1:?,1:bot,,0.937
56,1:?,1:bot,,0.791
57,1:?,1:bot,,0.552
58,1:?,2:human,,0.747
59,1:?,1:bot,,0.799
60,1:?,1:bot,,0.819
61,1:?,1:bot,,0.776
62,1:?,1:bot,,0.778
63,1:?,1:bot,,0.881
64,1:?,1:bot,,0.791
65,1:?,1:bot,,0.881
66,1:?,1:bot,,0.778
67,1:?,1:bot,,0.841
68,1:?,1:bot,,0.739
69,1:?,1:bot,,0.881
70,1:?,1:bot,,0.884
71,1:?,1:bot,,0.834
72,1:?,1:bot,,0.754
73,1:?,2:human,,0.512
74,1:?,1:bot,,0.898
75,1:?,1:bot,,0.75
76,1:?,1:bot,,0.907
77,1:?,2:human,,0.721
78,1:?,1:bot,,0.874
79,1:?,1:bot,,0.8
80,1:?,1:bot,,0.606
81,1:?,1:bot,,0.874
82,1:?,1:bot,,0.799
83,1:?,2:human,,0.988
84,1:?,1:bot,,0.864
85,1:?,1:bot,,0.799
86,1:?,1:bot,,0.756
87,1:?,1:bot,,0.881
88,1:?,1:bot,,0.75
89,1:?,1:bot,,0.75
90,1:?,1:bot,,0.874
91,1:?,1:bot,,0.884
92,1:?,1:bot,,0.75
93,1:?,1:bot,,0.75
94,1:?,2:human,,0.604
95,1:?,1:bot,,0.834
96,1:?,1:bot,,0.791
97,1:?,1:bot,,0.858
98,1:?,2:human,,0.512
99,1:?,1:bot,,0.802
100,1:?,1:bot,,0.906
101,1:?,1:bot,,0.881
102,1:?,1:bot,,0.711
103,1:?,1:bot,,0.898
104,1:?,1:bot,,0.799
105,1:?,1:bot,,0.663
106,1:?,1:bot,,0.785
107,1:?,1:bot,,0.72
108,1:?,2:human,,0.82
109,1:?,1:bot,,0.884
110,1:?,1:bot,,0.703
111,1:?,2:human,,0.973
112,1:?,1:bot,,0.791
113,1:?,1:bot,,0.671
114,1:?,1:bot,,0.874
115,1:?,1:bot,,0.881
116,1:?,1:bot,,0.775
117,1:?,2:human,,0.662
118,1:?,1:bot,,0.75
119,1:?,1:bot,,0.819
120,1:?,2:human,,0.712
121,1:?,1:bot,,0.858
122,1:?,1:bot,,0.858
123,1:?,1:bot,,0.791
124,1:?,1:bot,,0.672
125,1:?,1:bot,,0.791
126,1:?,1:bot,,0.86
127,1:?,1:bot,,0.884
128,1:?,1:bot,,0.606
129,1:?,1:bot,,0.827
130,1:?,1:bot,,0.703
131,1:?,2:human,,0.976
132,1:?,1:bot,,0.832
133,1:?,1:bot,,0.874
134,1:?,1:bot,,0.742
135,1:?,1:bot,,0.776
136,1:?,2:human,,0.973
137,1:?,1:bot,,0.874
138,1:?,1:bot,,0.907
139,1:?,2:human,,0.973
140,1:?,1:bot,,0.75
141,1:?,1:bot,,0.791
142,1:?,1:bot,,0.874
143,1:?,1:bot,,0.881
144,1:?,2:human,,0.681
145,1:?,2:human,,0.512
146,1:?,1:bot,,0.671
147,1:?,2:human,,0.675
148,1:?,1:bot,,0.75
149,1:?,1:bot,,0.931
150,1:?,1:bot,,0.931
151,1:?,1:bot,,0.791
152,1:?,1:bot,,0.874
153,1:?,1:bot,,0.827
154,1:?,1:bot,,0.895
155,1:?,1:bot,,0.703
156,1:?,1:bot,,0.75
157,1:?,2:human,,0.838
158,1:?,1:bot,,0.561
159,1:?,1:bot,,0.558
160,1:?,1:bot,,0.776
161,1:?,1:bot,,0.827
162,1:?,1:bot,,0.754
163,1:?,1:bot,,0.75
164,1:?,2:human,,0.721
165,1:?,1:bot,,0.791
166,1:?,1:bot,,0.814
167,1:?,1:bot,,0.907
168,1:?,1:bot,,0.72
169,1:?,2:human,,0.821
170,1:?,2:human,,0.798
171,1:?,2:human,,0.798
172,1:?,2:human,,0.82
173,1:?,1:bot,,0.561
174,1:?,1:bot,,0.834
175,1:?,1:bot,,0.778
176,1:?,1:bot,,0.778
177,1:?,1:bot,,0.791
178,1:?,1:bot,,0.791
179,1:?,1:bot,,0.795
180,1:?,1:bot,,0.643
181,1:?,1:bot,,0.881
182,1:?,1:bot,,0.791
183,1:?,1:bot,,0.702
184,1:?,1:bot,,0.931
185,1:?,1:bot,,0.75
186,1:?,1:bot,,0.739
187,1:?,1:bot,,0.791
188,1:?,1:bot,,0.702
189,1:?,1:bot,,0.593
190,1:?,1:bot,,0.813
191,1:?,2:human,,0.775
192,1:?,1:bot,,0.909
193,1:?,1:bot,,0.622
194,1:?,1:bot,,0.881
195,1:?,1:bot,,0.758
196,1:?,1:bot,,0.711
197,1:?,1:bot,,0.896
198,1:?,2:human,,0.514
199,1:?,1:bot,,0.739
200,1:?,1:bot,,0.795
201,1:?,1:bot,,0.873
202,1:?,1:bot,,0.791
203,1:?,1:bot,,0.758
204,1:?,1:bot,,0.671
205,1:?,1:bot,,0.834
206,1:?,2:human,,0.651
207,1:?,1:bot,,0.732
208,1:?,1:bot,,0.75
209,1:?,1:bot,,0.791
210,1:?,1:bot,,0.905
211,1:?,2:human,,0.682
212,1:?,1:bot,,0.739
213,1:?,1:bot,,0.561
214,1:?,2:human,,0.767
215,1:?,1:bot,,0.822
216,1:?,1:bot,,0.799
217,1:?,1:bot,,0.75
218,1:?,2:human,,0.841
219,1:?,2:human,,0.799
220,1:?,1:bot,,0.858
221,1:?,2:human,,0.712
222,1:?,1:bot,,0.907
223,1:?,2:human,,0.595
224,1:?,1:bot,,0.907
225,1:?,1:bot,,0.799
226,1:?,1:bot,,0.75
227,1:?,2:human,,0.712
228,1:?,1:bot,,0.847
229,1:?,1:bot,,0.834
230,1:?,2:human,,0.584
231,1:?,1:bot,,0.75
232,1:?,1:bot,,0.847
233,1:?,1:bot,,0.791
234,1:?,1:bot,,0.905
235,1:?,1:bot,,0.937
236,1:?,1:bot,,0.561
237,1:?,2:human,,0.712
238,1:?,1:bot,,0.776
239,1:?,1:bot,,0.874
240,1:?,1:bot,,0.834
241,1:?,1:bot,,0.877
242,1:?,1:bot,,0.606
243,1:?,1:bot,,0.75
244,1:?,1:bot,,0.791
245,1:?,1:bot,,0.791
246,1:?,1:bot,,0.924
247,1:?,1:bot,,0.743
248,1:?,1:bot,,0.606
249,1:?,1:bot,,0.732
250,1:?,2:human,,0.569
251,1:?,1:bot,,0.874
252,1:?,1:bot,,0.606
253,1:?,1:bot,,0.881
254,1:?,2:human,,0.986
255,1:?,1:bot,,0.847
256,1:?,1:bot,,0.822
257,1:?,1:bot,,0.802
258,1:?,1:bot,,0.544
259,1:?,1:bot,,0.859
260,1:?,1:bot,,0.881
261,1:?,1:bot,,0.547
262,1:?,1:bot,,0.811
263,1:?,1:bot,,0.814
264,1:?,1:bot,,0.827
265,1:?,1:bot,,0.776
266,1:?,1:bot,,0.6
267,1:?,1:bot,,0.791
268,1:?,1:bot,,0.743
269,1:?,1:bot,,0.739
270,1:?,1:bot,,0.64
271,1:?,1:bot,,0.931
272,1:?,1:bot,,0.847
273,1:?,1:bot,,0.775
274,1:?,1:bot,,0.756
275,1:?,1:bot,,0.522
276,1:?,1:bot,,0.606
277,1:?,1:bot,,0.881
278,1:?,1:bot,,0.895
279,1:?,2:human,,0.947
280,1:?,1:bot,,0.898
281,1:?,1:bot,,0.739
282,1:?,1:bot,,0.881
283,1:?,2:human,,0.534
284,1:?,2:human,,0.542
285,1:?,1:bot,,0.881
286,1:?,1:bot,,0.834
287,1:?,1:bot,,0.874
288,1:?,1:bot,,0.776
289,1:?,1:bot,,0.791
290,1:?,2:human,,0.55
291,1:?,1:bot,,0.791
292,1:?,1:bot,,0.782
293,1:?,1:bot,,0.775
294,1:?,1:bot,,0.791
295,1:?,1:bot,,0.561
296,1:?,1:bot,,0.791
297,1:?,1:bot,,0.895
298,1:?,2:human,,0.874
299,1:?,1:bot,,0.791
300,1:?,2:human,,0.693
301,1:?,1:bot,,0.791
302,1:?,2:human,,0.988
303,1:?,1:bot,,0.793
304,1:?,1:bot,,0.596
305,1:?,2:human,,0.764
306,1:?,1:bot,,0.827
307,1:?,1:bot,,0.881
308,1:?,1:bot,,0.75
309,1:?,1:bot,,0.778
310,1:?,1:bot,,0.881
311,1:?,1:bot,,0.931
312,1:?,1:bot,,0.827
313,1:?,1:bot,,0.881
314,1:?,1:bot,,0.75
315,1:?,2:human,,0.588
316,1:?,1:bot,,0.83
317,1:?,1:bot,,0.75
318,1:?,1:bot,,0.888
319,1:?,1:bot,,0.791
320,1:?,1:bot,,0.75
321,1:?,1:bot,,0.874
322,1:?,1:bot,,0.827
323,1:?,1:bot,,0.896
324,1:?,1:bot,,0.896
325,1:?,1:bot,,0.791
326,1:?,1:bot,,0.75
327,1:?,1:bot,,0.75
328,1:?,2:human,,0.792
329,1:?,1:bot,,0.874
330,1:?,2:human,,0.573
331,1:?,1:bot,,0.75
332,1:?,1:bot,,0.881
333,1:?,1:bot,,0.842
334,1:?,1:bot,,0.791
335,1:?,1:bot,,0.739
336,1:?,1:bot,,0.894
337,1:?,1:bot,,0.75
338,1:?,1:bot,,0.791
339,1:?,1:bot,,0.858
340,1:?,1:bot,,0.858
341,1:?,1:bot,,0.606
342,1:?,1:bot,,0.822
343,1:?,1:bot,,0.791
344,1:?,1:bot,,0.791
345,1:?,1:bot,,0.6
346,1:?,1:bot,,0.799
347,1:?,1:bot,,0.739
348,1:?,1:bot,,0.814
349,1:?,2:human,,0.878
350,1:?,2:human,,0.738
351,1:?,1:bot,,0.75
352,1:?,1:bot,,0.859
353,1:?,1:bot,,0.817
354,1:?,1:bot,,0.791
355,1:?,1:bot,,0.671
356,1:?,1:bot,,0.856
357,1:?,1:bot,,0.847
358,1:?,1:bot,,0.827
359,1:?,1:bot,,0.881
360,1:?,1:bot,,0.881
361,1:?,1:bot,,0.791
362,1:?,1:bot,,0.881
363,1:?,1:bot,,0.606
364,1:?,1:bot,,0.718
365,1:?,1:bot,,0.799
366,1:?,1:bot,,0.739
367,1:?,1:bot,,0.791
368,1:?,1:bot,,0.6
369,1:?,1:bot,,0.819
370,1:?,1:bot,,0.834
371,1:?,1:bot,,0.834
372,1:?,1:bot,,0.874
373,1:?,1:bot,,0.799
374,1:?,1:bot,,0.791
375,1:?,1:bot,,0.606
376,1:?,1:bot,,0.881
377,1:?,1:bot,,0.832
378,1:?,1:bot,,0.731
379,1:?,2:human,,0.973
380,1:?,2:human,,0.82
381,1:?,2:human,,0.813
382,1:?,1:bot,,0.711
383,1:?,1:bot,,0.895
384,1:?,1:bot,,0.909
385,1:?,1:bot,,0.844
386,1:?,1:bot,,0.907
387,1:?,1:bot,,0.791
388,1:?,2:human,,0.968
389,1:?,2:human,,0.978
390,1:?,1:bot,,0.895
391,1:?,2:human,,0.951
392,1:?,1:bot,,0.822
393,1:?,1:bot,,0.791
394,1:?,1:bot,,0.884
395,1:?,1:bot,,0.847
396,1:?,1:bot,,0.874
397,1:?,1:bot,,0.829
398,1:?,1:bot,,0.874
399,1:?,1:bot,,0.907
400,1:?,2:human,,0.792
401,1:?,1:bot,,0.75
402,1:?,1:bot,,0.776
403,1:?,1:bot,,0.778
404,1:?,1:bot,,0.717
405,1:?,2:human,,0.767
406,1:?,1:bot,,0.75
407,1:?,2:human,,0.82
408,1:?,2:human,,0.978
409,1:?,1:bot,,0.881
410,1:?,2:human,,0.984
411,1:?,1:bot,,0.75
412,1:?,1:bot,,0.881
413,1:?,1:bot,,0.75
414,1:?,1:bot,,0.75
415,1:?,1:bot,,0.697
416,1:?,1:bot,,0.64
417,1:?,2:human,,0.923
418,1:?,1:bot,,0.739
419,1:?,1:bot,,0.895
420,1:?,1:bot,,0.834
421,1:?,1:bot,,0.827
422,1:?,2:human,,0.775
423,1:?,1:bot,,0.75
424,1:?,1:bot,,0.791
425,1:?,1:bot,,0.874
426,1:?,1:bot,,0.799
427,1:?,1:bot,,0.834
428,1:?,1:bot,,0.547
429,1:?,1:bot,,0.875
430,1:?,1:bot,,0.881
431,1:?,1:bot,,0.827
432,1:?,1:bot,,0.906
433,1:?,1:bot,,0.905
434,1:?,1:bot,,0.888
435,1:?,2:human,,0.551
436,1:?,1:bot,,0.907
437,1:?,1:bot,,0.791
438,1:?,1:bot,,0.75
439,1:?,1:bot,,0.791
440,1:?,1:bot,,0.86
441,1:?,1:bot,,0.778
442,1:?,1:bot,,0.791
443,1:?,1:bot,,0.785
444,1:?,1:bot,,0.711
445,1:?,2:human,,0.821
446,1:?,2:human,,0.799
447,1:?,1:bot,,0.72
448,1:?,2:human,,0.973
449,1:?,1:bot,,0.895
450,1:?,2:human,,0.712
451,1:?,2:human,,0.858
452,1:?,2:human,,0.661
453,1:?,1:bot,,0.791
454,1:?,2:human,,0.82
455,1:?,1:bot,,0.75
456,1:?,2:human,,0.775
457,1:?,1:bot,,0.895
458,1:?,1:bot,,0.72
459,1:?,1:bot,,0.813
460,1:?,1:bot,,0.842
461,1:?,1:bot,,0.874
462,1:?,1:bot,,0.75
463,1:?,2:human,,0.512
464,1:?,1:bot,,0.881
465,1:?,1:bot,,0.771
466,1:?,1:bot,,0.596
467,1:?,1:bot,,0.859
468,1:?,1:bot,,0.881
469,1:?,1:bot,,0.778
470,1:?,1:bot,,0.931
471,1:?,1:bot,,0.907
472,1:?,1:bot,,0.671
473,1:?,1:bot,,0.791
474,1:?,2:human,,0.588
475,1:?,1:bot,,0.75
476,1:?,1:bot,,0.799
477,1:?,1:bot,,0.834
478,1:?,1:bot,,0.895
479,1:?,1:bot,,0.606
480,1:?,1:bot,,0.791
481,1:?,1:bot,,0.731
482,1:?,1:bot,,0.791
483,1:?,1:bot,,0.797
484,1:?,1:bot,,0.75
485,1:?,1:bot,,0.907
486,1:?,1:bot,,0.739
487,1:?,2:human,,0.972
488,1:?,1:bot,,0.671
489,1:?,1:bot,,0.86
490,1:?,1:bot,,0.834
491,1:?,1:bot,,0.606
492,1:?,1:bot,,0.795
493,1:?,1:bot,,0.776
494,1:?,1:bot,,0.884
495,1:?,1:bot,,0.711
496,1:?,1:bot,,0.595
497,1:?,1:bot,,0.711
498,1:?,2:human,,0.973
499,1:?,2:human,,0.82
500,1:?,2:human,,0.721
501,1:?,1:bot,,0.894
502,1:?,2:human,,0.775
503,1:?,1:bot,,0.75
504,1:?,1:bot,,0.827
505,1:?,2:human,,0.899
506,1:?,2:human,,0.766
507,1:?,1:bot,,0.791
508,1:?,1:bot,,0.844
509,1:?,1:bot,,0.896
510,1:?,1:bot,,0.791
511,1:?,1:bot,,0.951
512,1:?,2:human,,0.988
513,1:?,2:human,,0.988
514,1:?,1:bot,,0.907
515,1:?,2:human,,0.573
516,1:?,2:human,,0.867
517,1:?,1:bot,,0.895
518,1:?,2:human,,0.929
519,1:?,1:bot,,0.606
520,1:?,1:bot,,0.791
521,1:?,1:bot,,0.569
522,1:?,1:bot,,0.874
523,1:?,1:bot,,0.778
524,1:?,1:bot,,0.639
525,1:?,1:bot,,0.739
526,1:?,1:bot,,0.569
527,1:?,1:bot,,0.791
528,1:?,1:bot,,0.791
529,1:?,2:human,,0.973
530,1:?,1:bot,,0.561
531,1:?,2:human,,0.683
532,1:?,1:bot,,0.874
533,1:?,2:human,,0.595
534,1:?,1:bot,,0.881
535,1:?,1:bot,,0.874
536,1:?,2:human,,0.958
537,1:?,1:bot,,0.739
538,1:?,1:bot,,0.606
539,1:?,1:bot,,0.799
540,1:?,1:bot,,0.881
541,1:?,1:bot,,0.711
542,1:?,1:bot,,0.606
543,1:?,2:human,,0.66
544,1:?,1:bot,,0.558
545,1:?,1:bot,,0.776
546,1:?,1:bot,,0.739
547,1:?,2:human,,0.964
548,1:?,1:bot,,0.628
549,1:?,1:bot,,0.903
550,1:?,1:bot,,0.791
551,1:?,1:bot,,0.778
552,1:?,1:bot,,0.881
553,1:?,2:human,,0.988
554,1:?,1:bot,,0.711
555,1:?,1:bot,,0.816
556,1:?,1:bot,,0.874
557,1:?,1:bot,,0.931
558,1:?,2:human,,0.956
559,1:?,1:bot,,0.832
560,1:?,2:human,,0.87
561,1:?,1:bot,,0.75
562,1:?,1:bot,,0.791
563,1:?,2:human,,0.712
564,1:?,2:human,,0.937
565,1:?,1:bot,,0.822
566,1:?,1:bot,,0.881
567,1:?,2:human,,0.997
568,1:?,1:bot,,0.75
569,1:?,1:bot,,0.795
570,1:?,2:human,,0.682
571,1:?,1:bot,,0.791
572,1:?,2:human,,0.852
573,1:?,1:bot,,0.799
574,1:?,2:human,,0.946
575,1:?,2:human,,0.996
576,1:?,1:bot,,0.778
577,1:?,1:bot,,0.874
578,1:?,1:bot,,0.874
579,1:?,1:bot,,0.931
580,1:?,2:human,,0.988
581,1:?,2:human,,0.693
582,1:?,2:human,,0.938
583,1:?,1:bot,,0.791
584,1:?,1:bot,,0.931
585,1:?,1:bot,,0.847
586,1:?,1:bot,,0.791
587,1:?,1:bot,,0.739
588,1:?,1:bot,,0.606
589,1:?,2:human,,0.881
590,1:?,1:bot,,0.623
591,1:?,2:human,,0.565
592,1:?,2:human,,0.963
593,1:?,1:bot,,0.776
594,1:?,1:bot,,0.739
595,1:?,1:bot,,0.834
596,1:?,1:bot,,0.8
597,1:?,1:bot,,0.791
598,1:?,1:bot,,0.776
599,1:?,1:bot,,0.898
600,1:?,1:bot,,0.858
601,1:?,1:bot,,0.888
602,1:?,1:bot,,0.607
603,1:?,1:bot,,0.874
604,1:?,1:bot,,0.864
605,1:?,1:bot,,0.791
606,1:?,1:bot,,0.569
607,1:?,2:human,,0.867
608,1:?,1:bot,,0.775
609,1:?,1:bot,,0.778
610,1:?,1:bot,,0.711
611,1:?,2:human,,0.986
612,1:?,1:bot,,0.791
613,1:?,2:human,,0.948
614,1:?,1:bot,,0.791
615,1:?,1:bot,,0.791
616,1:?,2:human,,0.82
617,1:?,1:bot,,0.856
618,1:?,1:bot,,0.881
619,1:?,1:bot,,0.703
620,1:?,1:bot,,0.75
621,1:?,1:bot,,0.606
622,1:?,1:bot,,0.791
623,1:?,1:bot,,0.791
624,1:?,1:bot,,0.75
625,1:?,1:bot,,0.874
626,1:?,1:bot,,0.75
627,1:?,1:bot,,0.606
628,1:?,2:human,,0.588
629,1:?,2:human,,0.899
630,1:?,2:human,,0.984
631,1:?,2:human,,0.87
632,1:?,1:bot,,0.874
633,1:?,2:human,,0.969
634,1:?,1:bot,,0.671
635,1:?,1:bot,,0.702
636,1:?,1:bot,,0.6
637,1:?,1:bot,,0.732
638,1:?,1:bot,,0.75
639,1:?,1:bot,,0.881
640,1:?,1:bot,,0.906
641,1:?,1:bot,,0.822
642,1:?,1:bot,,0.859
643,1:?,1:bot,,0.739
644,1:?,1:bot,,0.776
645,1:?,2:human,,0.82
646,1:?,1:bot,,0.732
647,1:?,1:bot,,0.672
648,1:?,1:bot,,0.881
649,1:?,1:bot,,0.881
650,1:?,1:bot,,0.931
651,1:?,1:bot,,0.671
652,1:?,1:bot,,0.711
653,1:?,1:bot,,0.606
654,1:?,1:bot,,0.884
655,1:?,1:bot,,0.791
656,1:?,1:bot,,0.874
657,1:?,1:bot,,0.739
658,1:?,1:bot,,0.791
659,1:?,1:bot,,0.923
660,1:?,1:bot,,0.894
661,1:?,1:bot,,0.703
662,1:?,2:human,,0.741
663,1:?,1:bot,,0.827
664,1:?,1:bot,,0.881
665,1:?,1:bot,,0.791
666,1:?,1:bot,,0.622
667,1:?,2:human,,0.973
668,1:?,1:bot,,0.895
669,1:?,1:bot,,0.606
670,1:?,1:bot,,0.791
671,1:?,1:bot,,0.799
672,1:?,1:bot,,0.675
673,1:?,2:human,,0.565
674,1:?,1:bot,,0.849
675,1:?,2:human,,0.82
676,1:?,2:human,,0.82
677,1:?,1:bot,,0.888
678,1:?,1:bot,,0.847
679,1:?,1:bot,,0.791
680,1:?,1:bot,,0.739
681,1:?,1:bot,,0.874
682,1:?,1:bot,,0.75
683,1:?,1:bot,,0.775
684,1:?,2:human,,0.951
685,1:?,1:bot,,0.758
686,1:?,1:bot,,0.931
687,1:?,1:bot,,0.827
688,1:?,1:bot,,0.711
689,1:?,1:bot,,0.909
690,1:?,1:bot,,0.75
691,1:?,2:human,,0.82
692,1:?,1:bot,,0.776
693,1:?,2:human,,0.919
694,1:?,1:bot,,0.834
695,1:?,1:bot,,0.881
696,1:?,1:bot,,0.931
697,1:?,1:bot,,0.881
698,1:?,2:human,,0.838
699,1:?,2:human,,0.993
700,1:?,1:bot,,0.595
701,1:?,1:bot,,0.791
702,1:?,1:bot,,0.834
703,1:?,1:bot,,0.736
704,1:?,2:human,,0.867
705,1:?,1:bot,,0.561
706,1:?,1:bot,,0.86
707,1:?,1:bot,,0.858
708,1:?,1:bot,,0.896
709,1:?,1:bot,,0.859
710,1:?,1:bot,,0.881
711,1:?,1:bot,,0.75
712,1:?,2:human,,0.978
713,1:?,2:human,,0.837
714,1:?,1:bot,,0.756
715,1:?,1:bot,,0.859
716,1:?,1:bot,,0.884
717,1:?,1:bot,,0.881
718,1:?,1:bot,,0.611
719,1:?,1:bot,,0.791
720,1:?,1:bot,,0.881
721,1:?,1:bot,,0.75
722,1:?,1:bot,,0.834
723,1:?,1:bot,,0.791
724,1:?,2:human,,0.606
725,1:?,1:bot,,0.822
726,1:?,1:bot,,0.931
727,1:?,2:human,,0.798
728,1:?,1:bot,,0.799
729,1:?,1:bot,,0.874
730,1:?,1:bot,,0.72
731,1:?,2:human,,0.512
732,1:?,1:bot,,0.816
733,1:?,1:bot,,0.931
734,1:?,1:bot,,0.75
735,1:?,1:bot,,0.75
736,1:?,2:human,,0.542
737,1:?,2:human,,0.788
738,1:?,1:bot,,0.881
739,1:?,2:human,,0.798
740,1:?,1:bot,,0.727
741,1:?,1:bot,,0.884
742,1:?,2:human,,0.798
743,1:?,1:bot,,0.881
744,1:?,1:bot,,0.86
745,1:?,1:bot,,0.858
746,1:?,1:bot,,0.597
747,1:?,2:human,,0.991
748,1:?,1:bot,,0.739
749,1:?,2:human,,0.94
750,1:?,1:bot,,0.923
751,1:?,1:bot,,0.643
752,1:?,2:human,,0.798
753,1:?,2:human,,0.954
754,1:?,1:bot,,0.834
755,1:?,1:bot,,0.881
756,1:?,2:human,,0.673
757,1:?,1:bot,,0.799
758,1:?,1:bot,,0.671
759,1:?,1:bot,,0.791
760,1:?,1:bot,,0.791
761,1:?,2:human,,0.821
762,1:?,1:bot,,0.827
763,1:?,1:bot,,0.795
764,1:?,2:human,,0.981
765,1:?,1:bot,,0.847
766,1:?,1:bot,,0.811
767,1:?,1:bot,,0.844
768,1:?,1:bot,,0.778
769,1:?,1:bot,,0.75
770,1:?,1:bot,,0.775
771,1:?,2:human,,0.993
772,1:?,1:bot,,0.671
773,1:?,1:bot,,0.847
774,1:?,1:bot,,0.717
775,1:?,1:bot,,0.776
776,1:?,1:bot,,0.778
777,1:?,1:bot,,0.881
778,1:?,1:bot,,0.881
779,1:?,1:bot,,0.849
780,1:?,1:bot,,0.881
781,1:?,1:bot,,0.799
782,1:?,1:bot,,0.847
783,1:?,1:bot,,0.606
784,1:?,1:bot,,0.895
785,1:?,1:bot,,0.881
786,1:?,1:bot,,0.739
787,1:?,2:human,,0.681
788,1:?,1:bot,,0.834
789,1:?,1:bot,,0.791
790,1:?,1:bot,,0.822
791,1:?,2:human,,0.661
792,1:?,1:bot,,0.766
793,1:?,1:bot,,0.778
794,1:?,1:bot,,0.75
795,1:?,1:bot,,0.75
796,1:?,1:bot,,0.881
797,1:?,1:bot,,0.802
798,1:?,1:bot,,0.816
799,1:?,1:bot,,0.791
800,1:?,1:bot,,0.547
801,1:?,1:bot,,0.874
802,1:?,2:human,,0.988
803,1:?,1:bot,,0.907
804,1:?,1:bot,,0.791
805,1:?,2:human,,0.973
806,1:?,2:human,,0.978
807,1:?,1:bot,,0.909
808,1:?,1:bot,,0.874
809,1:?,1:bot,,0.739
810,1:?,1:bot,,0.877
