=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.lazy.IBk -- -K 7 -W 0 -X -E -I -A "weka.core.neighboursearch.KDTree -A \"weka.core.EuclideanDistance -R first-last\" -S weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide -W 0.01 -L 40 -N" -num-decimal-places 8
Relation:     KNN_Emotion_train
Instances:    3000
Attributes:   6
              class
              joy
              surprise
              fear
              sadness
              anger
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

IB1 instance-based classifier
using 7 inverse-distance-weighted nearest neighbour(s) for classification

Attribute mappings:

Model attributes    	    Incoming attributes
--------------------	    ----------------
(nominal) class     	--> 1 missing (type mis-match)
(numeric) joy       	--> 2 (numeric) joy
(numeric) surprise  	--> 3 (numeric) surprise
(numeric) fear      	--> 4 (numeric) fear
(numeric) sadness   	--> 5 (numeric) sadness
(numeric) anger     	--> 6 (numeric) anger


Time taken to build model: 0.01 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
45,1:?,1:bot,,0.571
46,1:?,1:bot,,0.625
47,1:?,2:human,,0.65
48,1:?,1:bot,,0.59
49,1:?,1:bot,,0.523
50,1:?,1:bot,,0.556
51,1:?,1:bot,,0.509
52,1:?,1:bot,,0.585
53,1:?,1:bot,,0.781
54,1:?,1:bot,,0.559
55,1:?,1:bot,,0.72
56,1:?,1:bot,,0.619
57,1:?,1:bot,,0.858
58,1:?,2:human,,0.894
59,1:?,1:bot,,0.585
60,1:?,1:bot,,0.661
61,1:?,1:bot,,0.589
62,1:?,1:bot,,0.528
63,1:?,1:bot,,0.655
64,1:?,1:bot,,0.877
65,1:?,1:bot,,0.536
66,1:?,1:bot,,0.557
67,1:?,1:bot,,0.705
68,1:?,2:human,,0.542
69,1:?,1:bot,,0.848
70,1:?,1:bot,,0.807
71,1:?,1:bot,,0.561
72,1:?,1:bot,,0.828
73,1:?,1:bot,,0.83
74,1:?,1:bot,,0.883
75,1:?,1:bot,,1
76,1:?,1:bot,,0.563
77,1:?,1:bot,,0.564
78,1:?,1:bot,,0.696
79,1:?,1:bot,,0.714
80,1:?,1:bot,,0.682
81,1:?,1:bot,,0.861
82,1:?,1:bot,,0.59
83,1:?,2:human,,0.625
84,1:?,1:bot,,1
85,1:?,1:bot,,0.813
86,1:?,1:bot,,0.632
87,1:?,1:bot,,0.648
88,1:?,1:bot,,0.727
89,1:?,1:bot,,1
90,1:?,1:bot,,0.564
91,1:?,1:bot,,0.807
92,1:?,1:bot,,0.691
93,1:?,1:bot,,0.76
94,1:?,2:human,,0.615
95,1:?,1:bot,,0.513
96,1:?,1:bot,,0.876
97,1:?,1:bot,,1
98,1:?,2:human,,0.861
99,1:?,1:bot,,0.741
100,1:?,1:bot,,0.882
101,1:?,1:bot,,1
102,1:?,2:human,,0.518
103,1:?,1:bot,,0.896
104,1:?,2:human,,0.609
105,1:?,2:human,,0.859
106,1:?,1:bot,,0.572
107,1:?,1:bot,,0.725
108,1:?,2:human,,0.89
109,1:?,1:bot,,0.807
110,1:?,1:bot,,0.863
111,1:?,1:bot,,0.594
112,1:?,1:bot,,1
113,1:?,2:human,,0.669
114,1:?,1:bot,,0.571
115,1:?,1:bot,,0.58
116,1:?,1:bot,,0.529
117,1:?,1:bot,,0.793
118,1:?,1:bot,,0.5
119,1:?,1:bot,,0.878
120,1:?,1:bot,,0.882
121,1:?,1:bot,,0.51
122,1:?,1:bot,,0.684
123,1:?,2:human,,0.767
124,1:?,1:bot,,0.758
125,1:?,2:human,,0.526
126,1:?,2:human,,0.756
127,1:?,2:human,,0.514
128,1:?,1:bot,,0.729
129,1:?,1:bot,,0.781
130,1:?,1:bot,,0.892
131,1:?,2:human,,0.738
132,1:?,1:bot,,0.697
133,1:?,1:bot,,0.571
134,1:?,1:bot,,0.79
135,1:?,1:bot,,0.866
136,1:?,1:bot,,1
137,1:?,1:bot,,0.571
138,1:?,1:bot,,0.674
139,1:?,2:human,,0.753
140,1:?,1:bot,,0.782
141,1:?,1:bot,,0.571
142,1:?,1:bot,,0.571
143,1:?,2:human,,0.56
144,1:?,1:bot,,0.742
145,1:?,1:bot,,0.72
146,1:?,1:bot,,0.562
147,1:?,2:human,,0.614
148,1:?,2:human,,0.704
149,1:?,1:bot,,0.877
150,1:?,1:bot,,0.836
151,1:?,1:bot,,0.762
152,1:?,1:bot,,0.584
153,1:?,1:bot,,0.614
154,1:?,1:bot,,0.819
155,1:?,1:bot,,0.596
156,1:?,1:bot,,0.716
157,1:?,1:bot,,0.777
158,1:?,1:bot,,0.596
159,1:?,1:bot,,0.744
160,1:?,1:bot,,0.592
161,1:?,2:human,,0.708
162,1:?,1:bot,,0.584
163,1:?,1:bot,,0.752
164,1:?,1:bot,,0.709
165,1:?,1:bot,,0.571
166,1:?,2:human,,0.758
167,1:?,1:bot,,1
168,1:?,1:bot,,0.858
169,1:?,1:bot,,0.828
170,1:?,2:human,,0.736
171,1:?,2:human,,0.557
172,1:?,1:bot,,0.636
173,1:?,2:human,,0.59
174,1:?,1:bot,,0.557
175,1:?,1:bot,,0.708
176,1:?,1:bot,,0.877
177,1:?,1:bot,,0.76
178,1:?,1:bot,,0.604
179,1:?,1:bot,,0.717
180,1:?,1:bot,,0.561
181,1:?,1:bot,,0.609
182,1:?,1:bot,,0.571
183,1:?,1:bot,,0.525
184,1:?,1:bot,,0.615
185,1:?,1:bot,,0.712
186,1:?,1:bot,,0.665
187,1:?,1:bot,,0.701
188,1:?,1:bot,,0.629
189,1:?,1:bot,,0.566
190,1:?,1:bot,,0.719
191,1:?,1:bot,,0.509
192,1:?,2:human,,0.746
193,1:?,1:bot,,0.885
194,1:?,1:bot,,1
195,1:?,1:bot,,0.734
196,1:?,1:bot,,0.55
197,1:?,1:bot,,0.877
198,1:?,1:bot,,0.709
199,1:?,1:bot,,0.757
200,1:?,2:human,,0.508
201,1:?,2:human,,0.601
202,1:?,2:human,,0.534
203,1:?,1:bot,,1
204,1:?,1:bot,,0.55
205,1:?,1:bot,,0.646
206,1:?,1:bot,,0.888
207,1:?,1:bot,,0.678
208,1:?,1:bot,,0.735
209,1:?,1:bot,,1
210,1:?,1:bot,,0.526
211,1:?,1:bot,,0.763
212,1:?,1:bot,,0.805
213,1:?,1:bot,,0.53
214,1:?,1:bot,,0.541
215,1:?,1:bot,,0.741
216,1:?,1:bot,,0.872
217,1:?,1:bot,,0.733
218,1:?,2:human,,0.583
219,1:?,2:human,,0.678
220,1:?,1:bot,,1
221,1:?,2:human,,0.522
222,1:?,1:bot,,0.768
223,1:?,2:human,,0.715
224,1:?,1:bot,,1
225,1:?,1:bot,,0.753
226,1:?,2:human,,0.504
227,1:?,1:bot,,0.812
228,1:?,1:bot,,0.658
229,1:?,1:bot,,0.536
230,1:?,1:bot,,1
231,1:?,1:bot,,0.598
232,1:?,2:human,,0.694
233,1:?,1:bot,,1
234,1:?,2:human,,0.509
235,1:?,1:bot,,0.833
236,1:?,2:human,,0.542
237,1:?,1:bot,,0.853
238,1:?,1:bot,,0.869
239,1:?,1:bot,,1
240,1:?,1:bot,,0.881
241,1:?,2:human,,0.55
242,1:?,1:bot,,0.598
243,1:?,1:bot,,0.683
244,1:?,1:bot,,0.571
245,1:?,1:bot,,1
246,1:?,2:human,,0.733
247,1:?,1:bot,,0.709
248,1:?,1:bot,,0.559
249,1:?,1:bot,,0.794
250,1:?,1:bot,,0.692
251,1:?,1:bot,,0.584
252,1:?,2:human,,0.649
253,1:?,2:human,,0.546
254,1:?,1:bot,,0.725
255,1:?,1:bot,,0.849
256,1:?,1:bot,,0.771
257,1:?,1:bot,,0.854
258,1:?,1:bot,,0.776
259,1:?,1:bot,,0.755
260,1:?,1:bot,,0.551
261,1:?,1:bot,,0.584
262,1:?,1:bot,,0.639
263,1:?,1:bot,,0.864
264,1:?,1:bot,,0.867
265,1:?,1:bot,,0.615
266,1:?,2:human,,0.642
267,1:?,1:bot,,1
268,1:?,1:bot,,0.665
269,1:?,1:bot,,0.749
270,1:?,2:human,,0.608
271,1:?,1:bot,,0.787
272,1:?,1:bot,,0.688
273,1:?,1:bot,,0.883
274,1:?,1:bot,,0.702
275,1:?,1:bot,,1
276,1:?,1:bot,,0.559
277,1:?,1:bot,,0.551
278,1:?,1:bot,,1
279,1:?,2:human,,0.649
280,1:?,2:human,,0.637
281,1:?,1:bot,,0.744
282,1:?,1:bot,,0.893
283,1:?,2:human,,0.688
284,1:?,1:bot,,0.617
285,1:?,1:bot,,0.744
286,1:?,2:human,,0.508
287,1:?,1:bot,,0.571
288,1:?,2:human,,0.557
289,1:?,1:bot,,0.571
290,1:?,1:bot,,0.866
291,1:?,1:bot,,0.76
292,1:?,1:bot,,0.823
293,1:?,2:human,,0.566
294,1:?,1:bot,,0.571
295,1:?,1:bot,,0.876
296,1:?,1:bot,,0.571
297,1:?,1:bot,,0.84
298,1:?,1:bot,,0.855
299,1:?,1:bot,,0.917
300,1:?,1:bot,,0.584
301,1:?,1:bot,,1
302,1:?,2:human,,0.581
303,1:?,1:bot,,0.651
304,1:?,1:bot,,0.713
305,1:?,2:human,,0.588
306,1:?,1:bot,,0.539
307,1:?,1:bot,,0.711
308,1:?,1:bot,,0.774
309,1:?,1:bot,,0.74
310,1:?,1:bot,,0.51
311,1:?,1:bot,,0.501
312,1:?,1:bot,,1
313,1:?,1:bot,,0.89
314,1:?,1:bot,,0.509
315,1:?,1:bot,,1
316,1:?,1:bot,,0.734
317,1:?,2:human,,0.556
318,1:?,1:bot,,0.676
319,1:?,2:human,,0.519
320,1:?,2:human,,0.555
321,1:?,1:bot,,0.612
322,1:?,1:bot,,0.607
323,1:?,2:human,,0.515
324,1:?,1:bot,,0.777
325,1:?,1:bot,,0.571
326,1:?,1:bot,,0.75
327,1:?,1:bot,,0.59
328,1:?,1:bot,,0.719
329,1:?,1:bot,,0.571
330,1:?,1:bot,,0.619
331,1:?,1:bot,,0.611
332,1:?,1:bot,,0.543
333,1:?,1:bot,,0.722
334,1:?,1:bot,,1
335,1:?,1:bot,,0.509
336,1:?,1:bot,,0.602
337,1:?,1:bot,,0.746
338,1:?,1:bot,,0.571
339,1:?,2:human,,0.598
340,1:?,1:bot,,0.735
341,1:?,1:bot,,0.559
342,1:?,1:bot,,0.699
343,1:?,1:bot,,0.571
344,1:?,1:bot,,0.571
345,1:?,1:bot,,0.52
346,1:?,1:bot,,0.753
347,1:?,1:bot,,0.838
348,1:?,1:bot,,0.869
349,1:?,1:bot,,0.872
350,1:?,1:bot,,0.59
351,1:?,1:bot,,0.694
352,1:?,2:human,,0.529
353,1:?,2:human,,0.618
354,1:?,1:bot,,1
355,1:?,1:bot,,0.652
356,1:?,1:bot,,0.718
357,1:?,1:bot,,0.693
358,1:?,2:human,,1
359,1:?,1:bot,,0.688
360,1:?,1:bot,,1
361,1:?,1:bot,,0.571
362,1:?,1:bot,,0.596
363,1:?,1:bot,,0.743
364,1:?,2:human,,0.634
365,1:?,1:bot,,0.54
366,1:?,1:bot,,0.627
367,1:?,1:bot,,0.571
368,1:?,1:bot,,0.543
369,1:?,2:human,,0.756
370,1:?,1:bot,,0.634
371,1:?,1:bot,,0.891
372,1:?,1:bot,,0.571
373,1:?,2:human,,0.503
374,1:?,1:bot,,0.571
375,1:?,1:bot,,0.846
376,1:?,1:bot,,0.886
377,1:?,1:bot,,0.536
378,1:?,2:human,,0.596
379,1:?,2:human,,0.527
380,1:?,2:human,,0.878
381,1:?,1:bot,,0.598
382,1:?,1:bot,,0.669
383,1:?,1:bot,,0.721
384,1:?,1:bot,,0.571
385,1:?,1:bot,,0.641
386,1:?,2:human,,0.532
387,1:?,2:human,,0.534
388,1:?,1:bot,,0.696
389,1:?,1:bot,,0.592
390,1:?,1:bot,,0.706
391,1:?,1:bot,,0.88
392,1:?,1:bot,,0.9
393,1:?,1:bot,,0.571
394,1:?,1:bot,,0.797
395,1:?,1:bot,,0.719
396,1:?,1:bot,,0.741
397,1:?,1:bot,,0.554
398,1:?,1:bot,,1
399,1:?,1:bot,,0.954
400,1:?,1:bot,,0.795
401,1:?,1:bot,,0.749
402,1:?,1:bot,,0.509
403,1:?,1:bot,,1
404,1:?,2:human,,0.587
405,1:?,1:bot,,0.87
406,1:?,1:bot,,1
407,1:?,2:human,,0.582
408,1:?,2:human,,0.574
409,1:?,1:bot,,0.702
410,1:?,2:human,,1
411,1:?,1:bot,,0.822
412,1:?,1:bot,,0.734
413,1:?,1:bot,,0.701
414,1:?,1:bot,,0.536
415,1:?,1:bot,,0.572
416,1:?,1:bot,,0.893
417,1:?,1:bot,,0.752
418,1:?,1:bot,,0.859
419,1:?,1:bot,,0.748
420,1:?,1:bot,,0.83
421,1:?,1:bot,,0.838
422,1:?,1:bot,,0.503
423,1:?,1:bot,,0.627
424,1:?,2:human,,0.542
425,1:?,1:bot,,0.571
426,1:?,1:bot,,1
427,1:?,1:bot,,0.63
428,1:?,1:bot,,0.743
429,1:?,2:human,,0.585
430,1:?,1:bot,,0.601
431,1:?,1:bot,,0.701
432,1:?,1:bot,,0.689
433,1:?,1:bot,,0.619
434,1:?,1:bot,,0.865
435,1:?,1:bot,,0.684
436,1:?,1:bot,,0.868
437,1:?,1:bot,,0.863
438,1:?,1:bot,,0.677
439,1:?,1:bot,,0.572
440,1:?,1:bot,,0.848
441,1:?,1:bot,,0.927
442,1:?,1:bot,,0.762
443,1:?,1:bot,,0.612
444,1:?,1:bot,,0.607
445,1:?,1:bot,,0.626
446,1:?,1:bot,,0.667
447,1:?,1:bot,,0.979
448,1:?,2:human,,0.575
449,1:?,1:bot,,0.627
450,1:?,1:bot,,0.695
451,1:?,1:bot,,0.763
452,1:?,1:bot,,0.867
453,1:?,1:bot,,0.571
454,1:?,2:human,,0.855
455,1:?,1:bot,,0.562
456,1:?,1:bot,,1
457,1:?,1:bot,,0.752
458,1:?,1:bot,,0.748
459,1:?,1:bot,,0.826
460,1:?,1:bot,,0.735
461,1:?,1:bot,,0.571
462,1:?,1:bot,,0.549
463,1:?,1:bot,,0.869
464,1:?,1:bot,,0.614
465,1:?,2:human,,0.578
466,1:?,2:human,,0.704
467,1:?,1:bot,,0.736
468,1:?,1:bot,,0.843
469,1:?,1:bot,,0.862
470,1:?,2:human,,0.515
471,1:?,1:bot,,0.723
472,1:?,1:bot,,0.856
473,1:?,1:bot,,0.598
474,1:?,2:human,,0.523
475,1:?,1:bot,,0.563
476,1:?,1:bot,,0.571
477,1:?,1:bot,,0.979
478,1:?,1:bot,,0.557
479,1:?,1:bot,,0.559
480,1:?,1:bot,,0.571
481,1:?,1:bot,,0.859
482,1:?,1:bot,,0.724
483,1:?,2:human,,0.651
484,1:?,1:bot,,1
485,1:?,1:bot,,0.576
486,1:?,1:bot,,0.563
487,1:?,1:bot,,0.529
488,1:?,1:bot,,0.614
489,1:?,1:bot,,0.778
490,1:?,1:bot,,0.571
491,1:?,1:bot,,0.634
492,1:?,1:bot,,0.703
493,1:?,2:human,,0.579
494,1:?,2:human,,0.62
495,1:?,1:bot,,0.591
496,1:?,1:bot,,0.946
497,1:?,1:bot,,0.581
498,1:?,1:bot,,0.571
499,1:?,2:human,,0.729
500,1:?,1:bot,,0.6
501,1:?,1:bot,,0.799
502,1:?,2:human,,0.502
503,1:?,1:bot,,0.86
504,1:?,1:bot,,0.893
505,1:?,2:human,,0.559
506,1:?,2:human,,0.822
507,1:?,1:bot,,0.6
508,1:?,1:bot,,0.701
509,1:?,1:bot,,0.754
510,1:?,1:bot,,0.766
511,1:?,1:bot,,0.868
512,1:?,2:human,,0.893
513,1:?,2:human,,0.756
514,1:?,1:bot,,0.794
515,1:?,1:bot,,0.593
516,1:?,1:bot,,0.728
517,1:?,1:bot,,0.825
518,1:?,2:human,,0.561
519,1:?,2:human,,0.539
520,1:?,1:bot,,0.874
521,1:?,1:bot,,0.803
522,1:?,1:bot,,0.571
523,1:?,1:bot,,0.876
524,1:?,2:human,,0.723
525,1:?,1:bot,,0.509
526,1:?,1:bot,,0.697
527,1:?,1:bot,,0.571
528,1:?,1:bot,,0.724
529,1:?,1:bot,,0.554
530,1:?,1:bot,,1
531,1:?,1:bot,,0.539
532,1:?,1:bot,,0.584
533,1:?,2:human,,1
534,1:?,1:bot,,1
535,1:?,1:bot,,0.9
536,1:?,1:bot,,0.852
537,1:?,1:bot,,0.617
538,1:?,1:bot,,0.559
539,1:?,1:bot,,0.568
540,1:?,1:bot,,0.639
541,1:?,1:bot,,0.639
542,1:?,1:bot,,0.634
543,1:?,1:bot,,0.516
544,1:?,1:bot,,0.65
545,1:?,1:bot,,0.674
546,1:?,1:bot,,0.589
547,1:?,2:human,,0.68
548,1:?,1:bot,,0.516
549,1:?,1:bot,,0.538
550,1:?,1:bot,,0.571
551,1:?,1:bot,,0.744
552,1:?,1:bot,,0.587
553,1:?,2:human,,0.625
554,1:?,1:bot,,0.725
555,1:?,2:human,,0.606
556,1:?,1:bot,,0.571
557,1:?,1:bot,,0.58
558,1:?,1:bot,,1
559,1:?,1:bot,,0.852
560,1:?,2:human,,0.593
561,1:?,1:bot,,0.594
562,1:?,1:bot,,1
563,1:?,1:bot,,0.567
564,1:?,1:bot,,0.661
565,1:?,1:bot,,0.736
566,1:?,1:bot,,0.889
567,1:?,2:human,,0.822
568,1:?,1:bot,,1
569,1:?,1:bot,,0.595
570,1:?,1:bot,,0.844
571,1:?,1:bot,,0.952
572,1:?,2:human,,0.558
573,1:?,1:bot,,0.566
574,1:?,1:bot,,0.859
575,1:?,1:bot,,0.669
576,1:?,2:human,,0.607
577,1:?,1:bot,,0.571
578,1:?,1:bot,,0.582
579,1:?,2:human,,0.531
580,1:?,2:human,,0.552
581,1:?,1:bot,,0.574
582,1:?,2:human,,0.675
583,1:?,1:bot,,0.571
584,1:?,1:bot,,0.864
585,1:?,2:human,,0.601
586,1:?,1:bot,,0.571
587,1:?,2:human,,0.605
588,1:?,1:bot,,0.576
589,1:?,1:bot,,0.595
590,1:?,1:bot,,0.641
591,1:?,1:bot,,0.792
592,1:?,1:bot,,0.526
593,1:?,1:bot,,0.867
594,1:?,2:human,,0.648
595,1:?,1:bot,,0.856
596,1:?,2:human,,0.578
597,1:?,1:bot,,0.857
598,1:?,1:bot,,0.707
599,1:?,1:bot,,0.714
600,1:?,1:bot,,0.58
601,1:?,1:bot,,0.721
602,1:?,1:bot,,0.739
603,1:?,1:bot,,0.571
604,1:?,2:human,,0.513
605,1:?,1:bot,,0.571
606,1:?,1:bot,,0.79
607,1:?,1:bot,,0.575
608,1:?,1:bot,,0.537
609,1:?,1:bot,,0.74
610,1:?,1:bot,,0.88
611,1:?,2:human,,0.778
612,1:?,1:bot,,0.571
613,1:?,1:bot,,0.74
614,1:?,1:bot,,0.571
615,1:?,1:bot,,0.705
616,1:?,1:bot,,0.866
617,1:?,1:bot,,0.71
618,1:?,1:bot,,0.733
619,1:?,1:bot,,0.638
620,1:?,1:bot,,0.55
621,1:?,1:bot,,0.912
622,1:?,1:bot,,0.708
623,1:?,2:human,,0.6
624,1:?,1:bot,,0.58
625,1:?,2:human,,0.63
626,1:?,2:human,,0.743
627,1:?,1:bot,,0.759
628,1:?,1:bot,,0.884
629,1:?,1:bot,,0.615
630,1:?,1:bot,,0.892
631,1:?,1:bot,,0.989
632,1:?,1:bot,,0.571
633,1:?,1:bot,,0.697
634,1:?,1:bot,,0.572
635,1:?,1:bot,,0.731
636,1:?,2:human,,0.605
637,1:?,1:bot,,0.862
638,1:?,1:bot,,0.721
639,1:?,2:human,,0.536
640,1:?,2:human,,0.69
641,1:?,2:human,,0.505
642,1:?,1:bot,,0.743
643,1:?,1:bot,,0.509
644,1:?,1:bot,,0.747
645,1:?,1:bot,,0.607
646,1:?,1:bot,,0.861
647,1:?,1:bot,,0.61
648,1:?,1:bot,,1
649,1:?,1:bot,,0.581
650,1:?,1:bot,,0.597
651,1:?,1:bot,,0.553
652,1:?,1:bot,,0.639
653,1:?,1:bot,,0.574
654,1:?,1:bot,,0.807
655,1:?,1:bot,,0.571
656,1:?,1:bot,,0.571
657,1:?,1:bot,,0.509
658,1:?,1:bot,,0.825
659,1:?,1:bot,,0.503
660,1:?,1:bot,,0.842
661,1:?,1:bot,,0.892
662,1:?,1:bot,,0.608
663,1:?,1:bot,,0.754
664,1:?,1:bot,,0.51
665,1:?,1:bot,,1
666,1:?,1:bot,,0.824
667,1:?,2:human,,0.701
668,1:?,1:bot,,0.881
669,1:?,2:human,,0.557
670,1:?,1:bot,,0.571
671,1:?,1:bot,,0.698
672,1:?,1:bot,,0.663
673,1:?,2:human,,0.602
674,1:?,1:bot,,1
675,1:?,2:human,,0.558
676,1:?,1:bot,,0.893
677,1:?,1:bot,,0.687
678,1:?,1:bot,,0.609
679,1:?,1:bot,,0.571
680,1:?,1:bot,,0.739
681,1:?,1:bot,,0.571
682,1:?,2:human,,0.59
683,1:?,1:bot,,0.718
684,1:?,1:bot,,0.857
685,1:?,1:bot,,0.758
686,1:?,1:bot,,0.794
687,1:?,1:bot,,0.565
688,1:?,1:bot,,0.851
689,1:?,1:bot,,0.882
690,1:?,1:bot,,0.638
691,1:?,2:human,,0.87
692,1:?,1:bot,,0.741
693,1:?,1:bot,,0.664
694,1:?,2:human,,0.699
695,1:?,1:bot,,0.544
696,1:?,1:bot,,0.763
697,1:?,1:bot,,0.602
698,1:?,1:bot,,0.765
699,1:?,1:bot,,0.871
700,1:?,1:bot,,0.882
701,1:?,1:bot,,1
702,1:?,2:human,,0.673
703,1:?,1:bot,,0.705
704,1:?,1:bot,,0.625
705,1:?,1:bot,,0.676
706,1:?,1:bot,,0.892
707,1:?,1:bot,,0.863
708,1:?,1:bot,,0.532
709,1:?,1:bot,,0.746
710,1:?,1:bot,,0.73
711,1:?,1:bot,,0.664
712,1:?,2:human,,0.601
713,1:?,2:human,,0.569
714,1:?,1:bot,,0.783
715,1:?,1:bot,,0.678
716,1:?,1:bot,,0.807
717,1:?,1:bot,,0.93
718,1:?,1:bot,,0.711
719,1:?,2:human,,0.687
720,1:?,1:bot,,0.847
721,1:?,1:bot,,0.625
722,1:?,1:bot,,1
723,1:?,1:bot,,0.571
724,1:?,1:bot,,0.725
725,1:?,1:bot,,0.502
726,1:?,1:bot,,0.609
727,1:?,2:human,,0.583
728,1:?,1:bot,,0.745
729,1:?,1:bot,,0.571
730,1:?,1:bot,,0.713
731,1:?,2:human,,0.523
732,1:?,2:human,,0.658
733,1:?,2:human,,0.545
734,1:?,2:human,,0.55
735,1:?,1:bot,,0.866
736,1:?,2:human,,0.567
737,1:?,1:bot,,0.93
738,1:?,1:bot,,0.733
739,1:?,1:bot,,0.72
740,1:?,2:human,,0.592
741,1:?,1:bot,,0.807
742,1:?,1:bot,,0.589
743,1:?,2:human,,0.578
744,1:?,1:bot,,0.697
745,1:?,1:bot,,0.713
746,1:?,1:bot,,0.536
747,1:?,1:bot,,0.864
748,1:?,2:human,,0.605
749,1:?,1:bot,,0.532
750,1:?,1:bot,,0.589
751,1:?,1:bot,,1
752,1:?,1:bot,,0.524
753,1:?,1:bot,,0.56
754,1:?,1:bot,,0.875
755,1:?,1:bot,,0.905
756,1:?,1:bot,,0.598
757,1:?,1:bot,,0.881
758,1:?,1:bot,,0.691
759,1:?,1:bot,,1
760,1:?,2:human,,0.723
761,1:?,1:bot,,0.856
762,1:?,1:bot,,0.857
763,1:?,1:bot,,0.735
764,1:?,2:human,,0.558
765,1:?,1:bot,,0.882
766,1:?,1:bot,,1
767,1:?,1:bot,,0.745
768,1:?,1:bot,,0.85
769,1:?,1:bot,,0.718
770,1:?,2:human,,0.773
771,1:?,2:human,,0.532
772,1:?,2:human,,0.703
773,1:?,1:bot,,0.553
774,1:?,2:human,,0.782
775,1:?,2:human,,0.64
776,1:?,2:human,,0.764
777,1:?,1:bot,,0.716
778,1:?,1:bot,,0.551
779,1:?,1:bot,,0.7
780,1:?,1:bot,,0.748
781,1:?,2:human,,0.539
782,1:?,1:bot,,0.745
783,1:?,1:bot,,0.742
784,1:?,1:bot,,0.737
785,1:?,2:human,,0.529
786,1:?,1:bot,,0.916
787,1:?,1:bot,,0.72
788,1:?,1:bot,,0.865
789,1:?,2:human,,0.504
790,1:?,1:bot,,0.887
791,1:?,1:bot,,0.86
792,1:?,1:bot,,0.535
793,1:?,1:bot,,0.526
794,1:?,1:bot,,0.715
795,1:?,1:bot,,0.752
796,1:?,1:bot,,1
797,1:?,1:bot,,0.514
798,1:?,1:bot,,0.743
799,1:?,1:bot,,1
800,1:?,2:human,,0.694
801,1:?,1:bot,,0.571
802,1:?,1:bot,,1
803,1:?,1:bot,,0.826
804,1:?,1:bot,,1
805,1:?,1:bot,,0.585
806,1:?,1:bot,,0.766
807,1:?,1:bot,,0.571
808,1:?,1:bot,,0.571
809,1:?,1:bot,,0.744
810,1:?,2:human,,0.752
811,1:?,1:bot,,0.706
812,1:?,1:bot,,0.639
813,1:?,2:human,,0.565
814,1:?,1:bot,,0.5
815,1:?,2:human,,0.5
816,1:?,2:human,,0.602
817,1:?,1:bot,,0.724
818,1:?,1:bot,,0.874
819,1:?,1:bot,,0.833
820,1:?,1:bot,,0.668
821,1:?,1:bot,,0.76
822,1:?,1:bot,,0.886
823,1:?,2:human,,0.775
