=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.meta.Bagging -- -P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0
Relation:     HW8_TestingFeatureSelectionMethods_train-weka.filters.unsupervised.attribute.Remove-R2-11,13
Instances:    3000
Attributes:   4
              class
              urlsCount
              isRetweet
              wordsCount
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

Bagging with 10 iterations and base learner

weka.classifiers.trees.REPTree -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0
Attribute mappings:

Model attributes      	    Incoming attributes
----------------------	    ----------------
(nominal) class       	--> 1 (nominal) class
(numeric) urlsCount   	--> 12 (numeric) urlsCount
(numeric) isRetweet   	--> 14 (numeric) isRetweet
(numeric) wordsCount  	--> 15 (numeric) wordsCount


Time taken to build model: 0.15 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
324,1:?,1:bot,,0.791
325,1:?,1:bot,,0.76
326,1:?,1:bot,,0.76
327,1:?,1:bot,,0.76
328,1:?,2:human,,0.819
329,1:?,1:bot,,0.76
330,1:?,2:human,,0.814
331,1:?,1:bot,,0.76
332,1:?,1:bot,,0.76
333,1:?,1:bot,,0.791
334,1:?,1:bot,,0.71
335,1:?,1:bot,,0.76
336,1:?,1:bot,,0.71
337,1:?,1:bot,,0.76
338,1:?,1:bot,,0.76
339,1:?,1:bot,,0.717
340,1:?,1:bot,,0.791
341,1:?,1:bot,,0.76
342,1:?,1:bot,,0.791
343,1:?,1:bot,,0.76
344,1:?,1:bot,,0.76
345,1:?,1:bot,,0.717
346,1:?,1:bot,,0.767
347,1:?,1:bot,,0.658
348,1:?,1:bot,,0.767
349,1:?,2:human,,0.814
350,1:?,2:human,,0.691
351,1:?,1:bot,,0.577
352,1:?,1:bot,,0.791
353,1:?,1:bot,,0.791
354,1:?,1:bot,,0.71
355,1:?,1:bot,,0.791
356,1:?,1:bot,,0.763
357,1:?,1:bot,,0.717
358,1:?,1:bot,,0.717
359,1:?,1:bot,,0.63
360,1:?,1:bot,,0.577
361,1:?,1:bot,,0.76
362,1:?,1:bot,,0.594
363,1:?,1:bot,,0.594
364,1:?,2:human,,0.748
365,1:?,1:bot,,0.791
366,1:?,1:bot,,0.76
367,1:?,1:bot,,0.76
368,1:?,1:bot,,0.791
369,1:?,1:bot,,0.767
370,1:?,1:bot,,0.717
371,1:?,1:bot,,0.763
372,1:?,1:bot,,0.76
373,1:?,1:bot,,0.791
374,1:?,1:bot,,0.76
375,1:?,1:bot,,0.658
376,1:?,1:bot,,0.717
377,1:?,1:bot,,0.791
378,1:?,1:bot,,0.791
379,1:?,2:human,,0.698
380,1:?,2:human,,0.772
381,1:?,2:human,,0.748
382,1:?,1:bot,,0.71
383,1:?,1:bot,,0.71
384,1:?,1:bot,,0.76
385,1:?,1:bot,,0.791
386,1:?,1:bot,,0.76
387,1:?,1:bot,,0.76
388,1:?,2:human,,0.531
389,1:?,2:human,,0.787
390,1:?,1:bot,,0.767
391,1:?,2:human,,0.711
392,1:?,1:bot,,0.782
393,1:?,1:bot,,0.76
394,1:?,1:bot,,0.76
395,1:?,1:bot,,0.791
396,1:?,1:bot,,0.658
397,1:?,1:bot,,0.791
398,1:?,1:bot,,0.76
399,1:?,1:bot,,0.71
400,1:?,2:human,,0.756
401,1:?,1:bot,,0.71
402,1:?,1:bot,,0.791
403,1:?,1:bot,,0.767
404,1:?,1:bot,,0.717
405,1:?,2:human,,0.82
406,1:?,1:bot,,0.717
407,1:?,2:human,,0.546
408,1:?,2:human,,0.698
409,1:?,1:bot,,0.791
410,1:?,2:human,,0.616
411,1:?,1:bot,,0.782
412,1:?,1:bot,,0.594
413,1:?,1:bot,,0.594
414,1:?,1:bot,,0.63
415,1:?,1:bot,,0.783
416,1:?,1:bot,,0.791
417,1:?,2:human,,0.814
418,1:?,1:bot,,0.76
419,1:?,1:bot,,0.791
420,1:?,1:bot,,0.76
421,1:?,1:bot,,0.658
422,1:?,2:human,,0.814
423,1:?,1:bot,,0.791
424,1:?,1:bot,,0.76
425,1:?,1:bot,,0.76
426,1:?,1:bot,,0.791
427,1:?,1:bot,,0.717
428,1:?,1:bot,,0.791
429,1:?,1:bot,,0.783
430,1:?,1:bot,,0.717
431,1:?,1:bot,,0.717
432,1:?,1:bot,,0.791
433,1:?,1:bot,,0.791
434,1:?,1:bot,,0.791
435,1:?,2:human,,0.789
436,1:?,1:bot,,0.71
437,1:?,1:bot,,0.594
438,1:?,1:bot,,0.791
439,1:?,1:bot,,0.791
440,1:?,1:bot,,0.767
441,1:?,1:bot,,0.717
442,1:?,1:bot,,0.76
443,1:?,1:bot,,0.791
444,1:?,1:bot,,0.76
445,1:?,2:human,,0.814
446,1:?,2:human,,0.756
447,1:?,1:bot,,0.717
448,1:?,2:human,,0.748
449,1:?,1:bot,,0.783
450,1:?,2:human,,0.756
451,1:?,1:bot,,0.71
452,1:?,1:bot,,0.791
453,1:?,1:bot,,0.76
454,1:?,2:human,,0.658
455,1:?,1:bot,,0.791
456,1:?,2:human,,0.819
457,1:?,1:bot,,0.717
458,1:?,1:bot,,0.577
459,1:?,1:bot,,0.791
460,1:?,1:bot,,0.717
461,1:?,1:bot,,0.76
462,1:?,1:bot,,0.658
463,1:?,1:bot,,0.76
464,1:?,1:bot,,0.577
465,1:?,1:bot,,0.791
466,1:?,1:bot,,0.782
467,1:?,1:bot,,0.791
468,1:?,1:bot,,0.76
469,1:?,1:bot,,0.791
470,1:?,1:bot,,0.594
471,1:?,1:bot,,0.782
472,1:?,1:bot,,0.767
473,1:?,1:bot,,0.76
474,1:?,1:bot,,0.791
475,1:?,1:bot,,0.577
476,1:?,1:bot,,0.791
477,1:?,1:bot,,0.717
478,1:?,1:bot,,0.791
479,1:?,1:bot,,0.76
480,1:?,1:bot,,0.76
481,1:?,1:bot,,0.717
482,1:?,1:bot,,0.76
483,1:?,1:bot,,0.782
484,1:?,1:bot,,0.767
485,1:?,1:bot,,0.717
486,1:?,1:bot,,0.76
487,1:?,2:human,,0.581
488,1:?,1:bot,,0.791
489,1:?,1:bot,,0.577
490,1:?,1:bot,,0.76
491,1:?,1:bot,,0.76
492,1:?,1:bot,,0.791
493,1:?,1:bot,,0.594
494,1:?,1:bot,,0.767
495,1:?,1:bot,,0.71
496,1:?,1:bot,,0.767
497,1:?,1:bot,,0.71
498,1:?,2:human,,0.795
499,1:?,2:human,,0.691
500,1:?,1:bot,,0.717
501,1:?,1:bot,,0.791
502,1:?,2:human,,0.773
503,1:?,1:bot,,0.594
504,1:?,1:bot,,0.71
505,1:?,2:human,,0.772
506,1:?,2:human,,0.772
507,1:?,1:bot,,0.76
508,1:?,1:bot,,0.717
509,1:?,1:bot,,0.76
510,1:?,1:bot,,0.791
511,1:?,1:bot,,0.717
512,1:?,2:human,,0.677
513,1:?,2:human,,0.698
514,1:?,1:bot,,0.63
515,1:?,2:human,,0.714
516,1:?,2:human,,0.756
517,1:?,1:bot,,0.71
518,1:?,2:human,,0.756
519,1:?,1:bot,,0.791
520,1:?,1:bot,,0.76
521,1:?,1:bot,,0.717
522,1:?,1:bot,,0.76
523,1:?,1:bot,,0.791
524,1:?,1:bot,,0.791
525,1:?,1:bot,,0.76
526,1:?,1:bot,,0.63
527,1:?,1:bot,,0.76
528,1:?,1:bot,,0.76
529,1:?,2:human,,0.703
530,1:?,1:bot,,0.791
531,1:?,2:human,,0.723
532,1:?,1:bot,,0.76
533,1:?,2:human,,0.748
534,1:?,1:bot,,0.658
535,1:?,1:bot,,0.76
536,1:?,2:human,,0.616
537,1:?,1:bot,,0.717
538,1:?,1:bot,,0.76
539,1:?,1:bot,,0.71
540,1:?,1:bot,,0.767
541,1:?,1:bot,,0.76
542,1:?,1:bot,,0.76
543,1:?,2:human,,0.648
544,1:?,1:bot,,0.791
545,1:?,1:bot,,0.791
546,1:?,1:bot,,0.717
547,1:?,2:human,,0.762
548,1:?,1:bot,,0.717
549,1:?,1:bot,,0.783
550,1:?,1:bot,,0.76
551,1:?,1:bot,,0.717
552,1:?,1:bot,,0.717
553,1:?,2:human,,0.773
554,1:?,1:bot,,0.791
555,1:?,1:bot,,0.717
556,1:?,1:bot,,0.76
557,1:?,1:bot,,0.791
558,1:?,2:human,,0.762
559,1:?,1:bot,,0.782
560,1:?,2:human,,0.644
561,1:?,1:bot,,0.717
562,1:?,1:bot,,0.791
563,1:?,2:human,,0.698
564,1:?,2:human,,0.756
565,1:?,1:bot,,0.782
566,1:?,1:bot,,0.782
567,1:?,2:human,,0.531
568,1:?,1:bot,,0.791
569,1:?,1:bot,,0.791
570,1:?,2:human,,0.795
571,1:?,1:bot,,0.76
572,1:?,2:human,,0.801
573,1:?,1:bot,,0.717
574,1:?,2:human,,0.73
575,1:?,2:human,,0.73
576,1:?,1:bot,,0.717
577,1:?,1:bot,,0.76
578,1:?,1:bot,,0.71
579,1:?,1:bot,,0.791
580,1:?,2:human,,0.711
581,1:?,2:human,,0.748
582,1:?,2:human,,0.772
583,1:?,1:bot,,0.76
584,1:?,1:bot,,0.717
585,1:?,1:bot,,0.71
586,1:?,1:bot,,0.76
587,1:?,1:bot,,0.791
588,1:?,1:bot,,0.791
589,1:?,2:human,,0.814
590,1:?,1:bot,,0.791
591,1:?,1:bot,,0.63
592,1:?,2:human,,0.714
593,1:?,1:bot,,0.767
594,1:?,1:bot,,0.767
595,1:?,1:bot,,0.763
596,1:?,1:bot,,0.791
597,1:?,1:bot,,0.76
598,1:?,1:bot,,0.71
599,1:?,1:bot,,0.717
600,1:?,1:bot,,0.763
601,1:?,1:bot,,0.791
602,1:?,1:bot,,0.791
603,1:?,1:bot,,0.76
604,1:?,1:bot,,0.791
605,1:?,1:bot,,0.76
606,1:?,1:bot,,0.717
607,1:?,2:human,,0.756
608,1:?,1:bot,,0.658
609,1:?,1:bot,,0.594
610,1:?,1:bot,,0.791
611,1:?,2:human,,0.754
612,1:?,1:bot,,0.76
613,1:?,2:human,,0.814
614,1:?,1:bot,,0.76
615,1:?,1:bot,,0.717
616,1:?,2:human,,0.723
617,1:?,1:bot,,0.791
618,1:?,1:bot,,0.76
619,1:?,1:bot,,0.658
620,1:?,1:bot,,0.791
621,1:?,1:bot,,0.782
622,1:?,1:bot,,0.717
623,1:?,1:bot,,0.717
624,1:?,1:bot,,0.767
625,1:?,1:bot,,0.791
626,1:?,1:bot,,0.577
627,1:?,1:bot,,0.791
628,1:?,1:bot,,0.763
629,1:?,2:human,,0.772
630,1:?,2:human,,0.787
631,1:?,2:human,,0.581
632,1:?,1:bot,,0.76
633,1:?,2:human,,0.698
634,1:?,1:bot,,0.782
635,1:?,1:bot,,0.791
636,1:?,1:bot,,0.726
637,1:?,1:bot,,0.791
638,1:?,1:bot,,0.767
639,1:?,1:bot,,0.71
640,1:?,1:bot,,0.63
641,1:?,1:bot,,0.76
642,1:?,1:bot,,0.717
643,1:?,1:bot,,0.76
644,1:?,1:bot,,0.71
645,1:?,2:human,,0.82
646,1:?,1:bot,,0.577
647,1:?,1:bot,,0.767
648,1:?,1:bot,,0.791
649,1:?,1:bot,,0.76
650,1:?,1:bot,,0.791
651,1:?,1:bot,,0.791
652,1:?,1:bot,,0.791
653,1:?,1:bot,,0.791
654,1:?,1:bot,,0.76
655,1:?,1:bot,,0.76
656,1:?,1:bot,,0.76
657,1:?,1:bot,,0.76
658,1:?,1:bot,,0.76
659,1:?,1:bot,,0.791
660,1:?,1:bot,,0.717
661,1:?,1:bot,,0.791
662,1:?,2:human,,0.756
663,1:?,1:bot,,0.71
664,1:?,1:bot,,0.76
665,1:?,1:bot,,0.71
666,1:?,1:bot,,0.791
667,1:?,2:human,,0.793
668,1:?,1:bot,,0.717
669,1:?,1:bot,,0.71
670,1:?,1:bot,,0.76
671,1:?,1:bot,,0.791
672,1:?,1:bot,,0.71
673,1:?,1:bot,,0.791
674,1:?,1:bot,,0.63
675,1:?,2:human,,0.772
676,1:?,2:human,,0.789
677,1:?,1:bot,,0.767
678,1:?,1:bot,,0.791
679,1:?,1:bot,,0.76
680,1:?,1:bot,,0.594
681,1:?,1:bot,,0.76
682,1:?,1:bot,,0.791
683,1:?,1:bot,,0.782
684,1:?,2:human,,0.754
685,1:?,1:bot,,0.791
686,1:?,1:bot,,0.791
687,1:?,1:bot,,0.76
688,1:?,1:bot,,0.76
689,1:?,1:bot,,0.76
690,1:?,1:bot,,0.63
691,1:?,2:human,,0.772
692,1:?,1:bot,,0.763
693,1:?,2:human,,0.82
694,1:?,1:bot,,0.791
695,1:?,1:bot,,0.717
696,1:?,1:bot,,0.791
697,1:?,1:bot,,0.717
698,1:?,2:human,,0.814
699,1:?,2:human,,0.787
700,1:?,1:bot,,0.717
701,1:?,1:bot,,0.71
702,1:?,1:bot,,0.63
703,1:?,1:bot,,0.763
704,1:?,2:human,,0.714
705,1:?,1:bot,,0.791
706,1:?,1:bot,,0.726
707,1:?,1:bot,,0.717
708,1:?,1:bot,,0.767
709,1:?,1:bot,,0.791
710,1:?,1:bot,,0.791
711,1:?,1:bot,,0.594
712,1:?,2:human,,0.677
713,1:?,2:human,,0.648
714,1:?,1:bot,,0.782
715,1:?,1:bot,,0.717
716,1:?,1:bot,,0.76
717,1:?,1:bot,,0.791
718,1:?,1:bot,,0.791
719,1:?,1:bot,,0.63
720,1:?,1:bot,,0.791
721,1:?,1:bot,,0.791
722,1:?,1:bot,,0.791
723,1:?,1:bot,,0.76
724,1:?,2:human,,0.801
725,1:?,1:bot,,0.71
726,1:?,1:bot,,0.791
727,1:?,2:human,,0.723
728,1:?,1:bot,,0.594
729,1:?,1:bot,,0.76
730,1:?,1:bot,,0.782
731,1:?,1:bot,,0.76
732,1:?,1:bot,,0.791
733,1:?,1:bot,,0.782
734,1:?,1:bot,,0.767
735,1:?,1:bot,,0.767
736,1:?,1:bot,,0.791
737,1:?,2:human,,0.789
738,1:?,1:bot,,0.76
739,1:?,2:human,,0.825
740,1:?,1:bot,,0.791
741,1:?,1:bot,,0.76
742,1:?,2:human,,0.819
743,1:?,1:bot,,0.658
744,1:?,1:bot,,0.767
745,1:?,1:bot,,0.717
746,1:?,1:bot,,0.577
747,1:?,2:human,,0.698
748,1:?,1:bot,,0.791
749,1:?,2:human,,0.82
750,1:?,1:bot,,0.767
751,1:?,1:bot,,0.76
752,1:?,2:human,,0.658
753,1:?,2:human,,0.714
754,1:?,1:bot,,0.791
755,1:?,1:bot,,0.76
756,1:?,2:human,,0.723
757,1:?,1:bot,,0.791
758,1:?,1:bot,,0.717
759,1:?,1:bot,,0.71
760,1:?,1:bot,,0.76
761,1:?,2:human,,0.723
762,1:?,1:bot,,0.594
763,1:?,1:bot,,0.726
764,1:?,2:human,,0.8
765,1:?,1:bot,,0.594
766,1:?,1:bot,,0.791
767,1:?,1:bot,,0.791
768,1:?,1:bot,,0.791
769,1:?,1:bot,,0.594
770,1:?,1:bot,,0.791
771,1:?,2:human,,0.704
772,1:?,1:bot,,0.782
773,1:?,1:bot,,0.658
774,1:?,1:bot,,0.717
775,1:?,1:bot,,0.791
776,1:?,1:bot,,0.791
777,1:?,1:bot,,0.791
778,1:?,1:bot,,0.76
779,1:?,1:bot,,0.791
780,1:?,1:bot,,0.791
781,1:?,1:bot,,0.594
782,1:?,1:bot,,0.717
783,1:?,1:bot,,0.791
784,1:?,1:bot,,0.791
785,1:?,1:bot,,0.782
786,1:?,1:bot,,0.63
787,1:?,2:human,,0.814
788,1:?,1:bot,,0.791
789,1:?,1:bot,,0.76
790,1:?,1:bot,,0.791
791,1:?,1:bot,,0.791
792,1:?,1:bot,,0.717
793,1:?,1:bot,,0.717
794,1:?,1:bot,,0.791
795,1:?,1:bot,,0.658
796,1:?,1:bot,,0.71
797,1:?,1:bot,,0.726
798,1:?,1:bot,,0.791
799,1:?,1:bot,,0.71
800,1:?,1:bot,,0.63
801,1:?,1:bot,,0.76
802,1:?,2:human,,0.795
803,1:?,1:bot,,0.763
804,1:?,1:bot,,0.71
805,1:?,2:human,,0.711
806,1:?,2:human,,0.754
807,1:?,1:bot,,0.76
808,1:?,1:bot,,0.76
809,1:?,1:bot,,0.76
810,1:?,1:bot,,0.741
811,1:?,1:bot,,0.791
812,1:?,1:bot,,0.791
813,1:?,1:bot,,0.791
814,1:?,2:human,,0.798
815,1:?,1:bot,,0.658
816,1:?,2:human,,0.795
817,1:?,2:human,,0.723
