=== Run information ===

Scheme:       weka.classifiers.meta.Bagging -P 100 -S 101 -num-slots 8 -I 50 -W weka.classifiers.trees.REPTree -num-decimal-places 8 -- -M 2 -V 0.001 -N 3 -S 97 -L -1 -I 0.0 -num-decimal-places 8
Relation:     HW6_BaggingAndBoosting_SentimentAnalysis_Emotion_URLsCount_MentionsCount_train
Instances:    3000
Attributes:   13
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
              urlsCount
              mentionsCount
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

Bagging with 50 iterations and base learner

weka.classifiers.trees.REPTree -M 2 -V 0.001 -N 3 -S 97 -L -1 -I 0.0 -num-decimal-places 8

Time taken to build model: 0.18 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
64,1:?,1:bot,,0.619
65,1:?,1:bot,,0.821
66,1:?,1:bot,,0.802
67,1:?,1:bot,,0.88
68,1:?,2:human,,0.541
69,1:?,1:bot,,0.739
70,1:?,1:bot,,0.762
71,1:?,1:bot,,0.528
72,1:?,1:bot,,0.571
73,1:?,2:human,,0.605
74,1:?,1:bot,,0.816
75,1:?,1:bot,,0.82
76,1:?,1:bot,,0.906
77,1:?,2:human,,0.795
78,1:?,1:bot,,0.61
79,1:?,1:bot,,0.892
80,1:?,2:human,,0.556
81,1:?,1:bot,,0.75
82,1:?,1:bot,,0.861
83,1:?,2:human,,0.676
84,1:?,1:bot,,0.896
85,1:?,1:bot,,0.896
86,1:?,1:bot,,0.903
87,1:?,1:bot,,0.871
88,1:?,1:bot,,0.816
89,1:?,1:bot,,0.826
90,1:?,1:bot,,0.862
91,1:?,1:bot,,0.762
92,1:?,1:bot,,0.751
93,1:?,1:bot,,0.909
94,1:?,2:human,,0.626
95,1:?,1:bot,,0.611
96,1:?,1:bot,,0.534
97,1:?,1:bot,,0.939
98,1:?,2:human,,0.685
99,1:?,2:human,,0.787
100,1:?,1:bot,,0.91
101,1:?,1:bot,,0.796
102,1:?,1:bot,,0.631
103,1:?,1:bot,,0.762
104,1:?,1:bot,,0.84
105,1:?,1:bot,,0.835
106,1:?,2:human,,0.751
107,1:?,1:bot,,0.786
108,1:?,2:human,,0.73
109,1:?,1:bot,,0.762
110,1:?,1:bot,,0.656
111,1:?,2:human,,0.555
112,1:?,1:bot,,0.955
113,1:?,1:bot,,0.689
114,1:?,1:bot,,0.876
115,1:?,1:bot,,0.543
116,1:?,1:bot,,0.726
117,1:?,1:bot,,0.782
118,1:?,1:bot,,0.671
119,1:?,1:bot,,0.632
120,1:?,1:bot,,0.689
121,1:?,1:bot,,0.786
122,1:?,1:bot,,0.942
123,1:?,1:bot,,0.61
124,1:?,1:bot,,0.533
125,1:?,1:bot,,0.555
126,1:?,1:bot,,0.904
127,1:?,1:bot,,0.766
128,1:?,2:human,,0.587
129,1:?,1:bot,,0.739
130,1:?,1:bot,,0.774
131,1:?,2:human,,0.816
132,1:?,1:bot,,0.892
133,1:?,1:bot,,0.876
134,1:?,1:bot,,0.549
135,1:?,1:bot,,0.877
136,1:?,1:bot,,0.533
137,1:?,1:bot,,0.876
138,1:?,1:bot,,0.882
139,1:?,2:human,,0.729
140,1:?,1:bot,,0.802
141,1:?,1:bot,,0.643
142,1:?,1:bot,,0.876
143,1:?,1:bot,,0.648
144,1:?,2:human,,0.647
145,1:?,2:human,,0.68
146,1:?,1:bot,,0.61
147,1:?,2:human,,0.723
148,1:?,1:bot,,0.782
149,1:?,1:bot,,0.868
150,1:?,1:bot,,0.905
151,1:?,1:bot,,0.673
152,1:?,1:bot,,0.736
153,1:?,1:bot,,0.835
154,1:?,1:bot,,0.789
155,1:?,1:bot,,0.59
156,1:?,1:bot,,0.811
157,1:?,2:human,,0.541
158,1:?,1:bot,,0.641
159,1:?,2:human,,0.649
160,1:?,1:bot,,0.853
161,1:?,1:bot,,0.764
162,1:?,1:bot,,0.503
163,1:?,1:bot,,0.777
164,1:?,2:human,,0.782
165,1:?,1:bot,,0.643
166,1:?,1:bot,,0.684
167,1:?,1:bot,,0.911
168,1:?,1:bot,,0.878
169,1:?,2:human,,0.647
170,1:?,2:human,,0.709
171,1:?,2:human,,0.788
172,1:?,2:human,,0.777
173,1:?,1:bot,,0.761
174,1:?,1:bot,,0.601
175,1:?,1:bot,,0.76
176,1:?,1:bot,,0.865
177,1:?,1:bot,,0.574
178,1:?,1:bot,,0.538
179,1:?,1:bot,,0.847
180,1:?,2:human,,0.638
181,1:?,1:bot,,0.806
182,1:?,1:bot,,0.643
183,1:?,1:bot,,0.873
184,1:?,1:bot,,0.801
185,1:?,1:bot,,0.801
186,1:?,1:bot,,0.731
187,1:?,1:bot,,0.522
188,1:?,1:bot,,0.746
189,1:?,2:human,,0.851
190,1:?,1:bot,,0.785
191,1:?,2:human,,0.865
192,1:?,1:bot,,0.849
193,1:?,1:bot,,0.656
194,1:?,1:bot,,0.833
195,1:?,1:bot,,0.8
196,1:?,2:human,,0.529
197,1:?,1:bot,,0.785
198,1:?,2:human,,0.519
199,1:?,1:bot,,0.536
200,1:?,1:bot,,0.781
201,1:?,1:bot,,0.756
202,1:?,1:bot,,0.54
203,1:?,1:bot,,0.831
204,1:?,2:human,,0.671
205,1:?,1:bot,,0.748
206,1:?,1:bot,,0.807
207,1:?,1:bot,,0.601
208,1:?,1:bot,,0.795
209,1:?,1:bot,,0.955
210,1:?,1:bot,,0.823
211,1:?,1:bot,,0.655
212,1:?,1:bot,,0.711
213,1:?,1:bot,,0.859
214,1:?,2:human,,0.641
215,1:?,1:bot,,0.818
216,1:?,1:bot,,0.741
217,1:?,1:bot,,0.6
218,1:?,2:human,,0.785
219,1:?,2:human,,0.709
220,1:?,1:bot,,0.916
221,1:?,2:human,,0.66
222,1:?,1:bot,,0.901
223,1:?,2:human,,0.76
224,1:?,1:bot,,0.884
225,1:?,1:bot,,0.765
226,1:?,1:bot,,0.805
227,1:?,1:bot,,0.707
228,1:?,1:bot,,0.736
229,1:?,1:bot,,0.691
230,1:?,2:human,,0.69
231,1:?,1:bot,,0.77
232,1:?,1:bot,,0.74
233,1:?,2:human,,0.524
234,1:?,1:bot,,0.807
235,1:?,1:bot,,0.852
236,1:?,1:bot,,0.84
237,1:?,1:bot,,0.668
238,1:?,1:bot,,0.825
239,1:?,1:bot,,0.919
240,1:?,1:bot,,0.6
241,1:?,1:bot,,0.835
242,1:?,1:bot,,0.581
243,1:?,1:bot,,0.706
244,1:?,1:bot,,0.643
245,1:?,1:bot,,0.614
246,1:?,1:bot,,0.863
247,1:?,1:bot,,0.811
248,1:?,2:human,,0.587
249,1:?,2:human,,0.508
250,1:?,2:human,,0.678
251,1:?,1:bot,,0.736
252,1:?,1:bot,,0.728
253,1:?,2:human,,0.529
254,1:?,2:human,,0.782
255,1:?,1:bot,,0.832
256,1:?,1:bot,,0.755
257,1:?,1:bot,,0.771
258,1:?,1:bot,,0.814
259,1:?,1:bot,,0.9
260,1:?,1:bot,,0.81
261,1:?,2:human,,0.669
262,1:?,1:bot,,0.901
263,1:?,2:human,,0.58
264,1:?,1:bot,,0.762
265,1:?,1:bot,,0.744
266,1:?,1:bot,,0.82
267,1:?,1:bot,,0.955
268,1:?,1:bot,,0.797
269,1:?,1:bot,,0.531
270,1:?,1:bot,,0.741
271,1:?,1:bot,,0.903
272,1:?,1:bot,,0.784
273,1:?,1:bot,,0.794
274,1:?,2:human,,0.522
275,1:?,2:human,,0.788
276,1:?,2:human,,0.587
277,1:?,1:bot,,0.81
278,1:?,1:bot,,0.829
279,1:?,2:human,,0.813
280,1:?,1:bot,,0.87
281,1:?,2:human,,0.643
282,1:?,1:bot,,0.745
283,1:?,2:human,,0.764
284,1:?,2:human,,0.607
285,1:?,1:bot,,0.817
286,1:?,1:bot,,0.804
287,1:?,1:bot,,0.876
288,1:?,1:bot,,0.898
289,1:?,1:bot,,0.643
290,1:?,2:human,,0.689
291,1:?,1:bot,,0.574
292,1:?,2:human,,0.569
293,1:?,1:bot,,0.847
294,1:?,1:bot,,0.643
295,1:?,1:bot,,0.717
296,1:?,1:bot,,0.643
297,1:?,1:bot,,0.854
298,1:?,2:human,,0.576
299,1:?,1:bot,,0.521
300,1:?,2:human,,0.707
301,1:?,1:bot,,0.955
302,1:?,2:human,,0.713
303,1:?,1:bot,,0.669
304,1:?,1:bot,,0.727
305,1:?,2:human,,0.692
306,1:?,1:bot,,0.819
307,1:?,1:bot,,0.658
308,1:?,1:bot,,0.852
309,1:?,1:bot,,0.694
310,1:?,2:human,,0.528
311,1:?,1:bot,,0.88
312,1:?,1:bot,,0.708
313,1:?,1:bot,,0.857
314,1:?,1:bot,,0.559
315,1:?,1:bot,,0.864
316,1:?,2:human,,0.54
317,1:?,1:bot,,0.748
318,1:?,1:bot,,0.901
319,1:?,2:human,,0.594
320,1:?,1:bot,,0.771
321,1:?,1:bot,,0.808
322,1:?,1:bot,,0.802
323,1:?,1:bot,,0.831
324,1:?,1:bot,,0.835
325,1:?,1:bot,,0.643
326,1:?,1:bot,,0.824
327,1:?,1:bot,,0.87
328,1:?,2:human,,0.588
329,1:?,1:bot,,0.876
330,1:?,1:bot,,0.802
331,1:?,1:bot,,0.897
332,1:?,1:bot,,0.865
333,1:?,1:bot,,0.912
334,1:?,1:bot,,0.955
335,1:?,1:bot,,0.504
336,1:?,1:bot,,0.89
337,1:?,1:bot,,0.808
338,1:?,1:bot,,0.643
339,1:?,1:bot,,0.941
340,1:?,1:bot,,0.915
341,1:?,2:human,,0.587
342,1:?,1:bot,,0.706
343,1:?,1:bot,,0.643
344,1:?,1:bot,,0.643
345,1:?,1:bot,,0.746
346,1:?,1:bot,,0.871
347,1:?,1:bot,,0.737
348,1:?,1:bot,,0.595
349,1:?,2:human,,0.544
350,1:?,2:human,,0.783
351,1:?,1:bot,,0.843
352,1:?,1:bot,,0.794
353,1:?,1:bot,,0.861
354,1:?,1:bot,,0.955
355,1:?,1:bot,,0.677
356,1:?,1:bot,,0.719
357,1:?,1:bot,,0.806
358,1:?,1:bot,,0.827
359,1:?,1:bot,,0.838
360,1:?,1:bot,,0.665
361,1:?,1:bot,,0.643
362,1:?,1:bot,,0.728
363,1:?,2:human,,0.528
364,1:?,2:human,,0.777
365,1:?,1:bot,,0.7
366,1:?,1:bot,,0.661
367,1:?,1:bot,,0.643
368,1:?,1:bot,,0.749
369,1:?,1:bot,,0.502
370,1:?,1:bot,,0.715
371,1:?,1:bot,,0.813
372,1:?,1:bot,,0.876
373,1:?,1:bot,,0.838
374,1:?,1:bot,,0.643
375,1:?,2:human,,0.565
376,1:?,1:bot,,0.781
377,1:?,1:bot,,0.616
378,1:?,2:human,,0.621
379,1:?,2:human,,0.708
380,1:?,2:human,,0.808
381,1:?,2:human,,0.839
382,1:?,2:human,,0.501
383,1:?,1:bot,,0.737
384,1:?,1:bot,,0.735
385,1:?,1:bot,,0.779
386,1:?,1:bot,,0.694
387,1:?,1:bot,,0.54
388,1:?,2:human,,0.694
389,1:?,2:human,,0.747
390,1:?,1:bot,,0.892
391,1:?,2:human,,0.807
392,1:?,1:bot,,0.88
393,1:?,1:bot,,0.643
394,1:?,1:bot,,0.787
395,1:?,1:bot,,0.868
396,1:?,1:bot,,0.962
397,1:?,1:bot,,0.863
398,1:?,1:bot,,0.945
399,1:?,1:bot,,0.733
400,1:?,2:human,,0.566
401,1:?,1:bot,,0.832
402,1:?,1:bot,,0.884
403,1:?,1:bot,,0.829
404,1:?,1:bot,,0.859
405,1:?,1:bot,,0.739
406,1:?,1:bot,,0.808
407,1:?,2:human,,0.72
408,1:?,2:human,,0.684
409,1:?,1:bot,,0.861
410,1:?,2:human,,0.902
411,1:?,1:bot,,0.652
412,1:?,1:bot,,0.76
413,1:?,1:bot,,0.8
414,1:?,1:bot,,0.757
415,1:?,1:bot,,0.795
416,1:?,1:bot,,0.68
417,1:?,2:human,,0.845
418,1:?,2:human,,0.61
419,1:?,1:bot,,0.771
420,1:?,1:bot,,0.56
421,1:?,1:bot,,0.824
422,1:?,2:human,,0.552
423,1:?,1:bot,,0.805
424,1:?,1:bot,,0.625
425,1:?,1:bot,,0.876
426,1:?,1:bot,,0.777
427,1:?,1:bot,,0.698
428,1:?,2:human,,0.812
429,1:?,1:bot,,0.793
430,1:?,1:bot,,0.808
431,1:?,1:bot,,0.765
432,1:?,1:bot,,0.9
433,1:?,1:bot,,0.828
434,1:?,1:bot,,0.906
435,1:?,1:bot,,0.764
436,1:?,1:bot,,0.799
437,1:?,1:bot,,0.519
438,1:?,1:bot,,0.784
439,1:?,1:bot,,0.601
440,1:?,1:bot,,0.885
441,1:?,1:bot,,0.818
442,1:?,1:bot,,0.673
443,1:?,1:bot,,0.514
444,1:?,1:bot,,0.517
445,1:?,1:bot,,0.731
446,1:?,1:bot,,0.625
447,1:?,1:bot,,0.907
448,1:?,2:human,,0.655
449,1:?,1:bot,,0.847
450,1:?,1:bot,,0.621
451,1:?,2:human,,0.839
452,1:?,2:human,,0.513
453,1:?,1:bot,,0.643
454,1:?,2:human,,0.835
455,1:?,1:bot,,0.751
456,1:?,2:human,,0.518
457,1:?,1:bot,,0.866
458,1:?,1:bot,,0.885
459,1:?,1:bot,,0.803
460,1:?,1:bot,,0.782
461,1:?,1:bot,,0.876
462,1:?,1:bot,,0.602
463,1:?,2:human,,0.502
464,1:?,1:bot,,0.724
465,1:?,1:bot,,0.796
466,1:?,1:bot,,0.808
467,1:?,1:bot,,0.791
468,1:?,1:bot,,0.805
469,1:?,1:bot,,0.851
470,1:?,1:bot,,0.875
471,1:?,1:bot,,0.897
472,1:?,1:bot,,0.569
473,1:?,1:bot,,0.66
474,1:?,1:bot,,0.871
475,1:?,1:bot,,0.728
476,1:?,1:bot,,0.845
477,1:?,1:bot,,0.72
478,1:?,1:bot,,0.786
479,1:?,2:human,,0.587
480,1:?,1:bot,,0.643
481,1:?,2:human,,0.793
482,1:?,1:bot,,0.708
483,1:?,2:human,,0.525
484,1:?,1:bot,,0.874
485,1:?,1:bot,,0.945
486,1:?,2:human,,0.507
487,1:?,2:human,,0.541
488,1:?,1:bot,,0.551
489,1:?,1:bot,,0.947
490,1:?,1:bot,,0.607
491,1:?,1:bot,,0.548
492,1:?,1:bot,,0.695
493,1:?,1:bot,,0.832
494,1:?,1:bot,,0.773
495,1:?,2:human,,0.68
496,1:?,1:bot,,0.831
497,1:?,1:bot,,0.838
498,1:?,2:human,,0.596
499,1:?,2:human,,0.847
500,1:?,2:human,,0.714
501,1:?,1:bot,,0.849
502,1:?,2:human,,0.847
503,1:?,1:bot,,0.745
504,1:?,1:bot,,0.82
505,1:?,2:human,,0.713
506,1:?,2:human,,0.834
507,1:?,1:bot,,0.59
508,1:?,1:bot,,0.82
509,1:?,1:bot,,0.736
510,1:?,1:bot,,0.547
511,1:?,1:bot,,0.905
512,1:?,2:human,,0.721
513,1:?,2:human,,0.808
514,1:?,1:bot,,0.844
515,1:?,1:bot,,0.658
516,1:?,2:human,,0.554
517,1:?,1:bot,,0.839
518,1:?,2:human,,0.721
519,1:?,1:bot,,0.549
520,1:?,1:bot,,0.597
521,1:?,1:bot,,0.66
522,1:?,1:bot,,0.876
523,1:?,1:bot,,0.906
524,1:?,2:human,,0.756
525,1:?,1:bot,,0.504
526,1:?,1:bot,,0.775
527,1:?,1:bot,,0.643
528,1:?,1:bot,,0.53
529,1:?,2:human,,0.634
530,1:?,1:bot,,0.675
531,1:?,1:bot,,0.626
532,1:?,1:bot,,0.736
533,1:?,2:human,,0.714
534,1:?,1:bot,,0.724
535,1:?,1:bot,,0.949
536,1:?,2:human,,0.754
537,1:?,2:human,,0.634
538,1:?,2:human,,0.587
539,1:?,1:bot,,0.703
540,1:?,1:bot,,0.843
541,1:?,2:human,,0.517
542,1:?,1:bot,,0.548
543,1:?,2:human,,0.638
544,1:?,2:human,,0.647
545,1:?,1:bot,,0.842
546,1:?,2:human,,0.532
547,1:?,2:human,,0.748
548,1:?,1:bot,,0.849
549,1:?,1:bot,,0.91
550,1:?,1:bot,,0.643
551,1:?,1:bot,,0.861
552,1:?,1:bot,,0.81
553,1:?,2:human,,0.676
554,1:?,2:human,,0.709
555,1:?,2:human,,0.616
556,1:?,1:bot,,0.876
557,1:?,1:bot,,0.884
558,1:?,2:human,,0.737
559,1:?,1:bot,,0.868
560,1:?,2:human,,0.716
561,1:?,1:bot,,0.758
562,1:?,1:bot,,0.59
563,1:?,2:human,,0.88
564,1:?,1:bot,,0.556
565,1:?,1:bot,,0.767
566,1:?,1:bot,,0.721
567,1:?,2:human,,0.829
568,1:?,1:bot,,0.834
569,1:?,1:bot,,0.7
570,1:?,1:bot,,0.709
571,1:?,1:bot,,0.62
572,1:?,2:human,,0.764
573,1:?,1:bot,,0.849
574,1:?,2:human,,0.799
575,1:?,2:human,,0.677
576,1:?,1:bot,,0.761
577,1:?,1:bot,,0.876
578,1:?,2:human,,0.551
579,1:?,1:bot,,0.89
580,1:?,2:human,,0.581
581,1:?,2:human,,0.708
582,1:?,2:human,,0.769
583,1:?,1:bot,,0.643
584,1:?,1:bot,,0.904
585,1:?,1:bot,,0.837
586,1:?,1:bot,,0.667
587,1:?,2:human,,0.512
588,1:?,2:human,,0.556
589,1:?,2:human,,0.578
590,1:?,1:bot,,0.69
591,1:?,2:human,,0.835
592,1:?,2:human,,0.642
593,1:?,1:bot,,0.825
594,1:?,2:human,,0.522
595,1:?,1:bot,,0.679
596,1:?,1:bot,,0.859
597,1:?,2:human,,0.554
598,1:?,1:bot,,0.855
599,1:?,1:bot,,0.885
600,1:?,1:bot,,0.892
601,1:?,1:bot,,0.804
602,1:?,1:bot,,0.583
603,1:?,1:bot,,0.876
604,1:?,1:bot,,0.842
605,1:?,1:bot,,0.643
606,1:?,1:bot,,0.663
607,1:?,1:bot,,0.655
608,1:?,1:bot,,0.892
609,1:?,1:bot,,0.755
610,1:?,1:bot,,0.517
611,1:?,2:human,,0.83
612,1:?,1:bot,,0.643
613,1:?,2:human,,0.612
614,1:?,1:bot,,0.643
615,1:?,2:human,,0.544
616,1:?,2:human,,0.75
617,1:?,1:bot,,0.804
618,1:?,1:bot,,0.671
619,1:?,1:bot,,0.69
620,1:?,1:bot,,0.844
621,1:?,1:bot,,0.719
622,1:?,2:human,,0.712
623,1:?,2:human,,0.548
624,1:?,1:bot,,0.829
625,1:?,1:bot,,0.756
626,1:?,1:bot,,0.619
627,1:?,2:human,,0.625
628,1:?,1:bot,,0.708
629,1:?,2:human,,0.698
630,1:?,2:human,,0.784
631,1:?,1:bot,,0.617
632,1:?,1:bot,,0.876
633,1:?,2:human,,0.74
634,1:?,1:bot,,0.667
635,1:?,1:bot,,0.837
636,1:?,1:bot,,0.849
637,1:?,1:bot,,0.67
638,1:?,1:bot,,0.766
639,1:?,1:bot,,0.806
640,1:?,1:bot,,0.911
641,1:?,1:bot,,0.737
642,1:?,1:bot,,0.829
643,1:?,1:bot,,0.504
644,1:?,1:bot,,0.778
645,1:?,1:bot,,0.545
646,1:?,1:bot,,0.515
647,1:?,2:human,,0.723
648,1:?,1:bot,,0.597
649,1:?,1:bot,,0.772
650,1:?,1:bot,,0.908
651,1:?,1:bot,,0.619
652,1:?,1:bot,,0.607
653,1:?,1:bot,,0.517
654,1:?,1:bot,,0.762
655,1:?,1:bot,,0.643
656,1:?,1:bot,,0.876
657,1:?,1:bot,,0.504
658,1:?,1:bot,,0.681
659,1:?,1:bot,,0.825
660,1:?,1:bot,,0.813
661,1:?,1:bot,,0.774
662,1:?,1:bot,,0.665
663,1:?,1:bot,,0.796
664,1:?,2:human,,0.528
665,1:?,1:bot,,0.955
666,1:?,1:bot,,0.728
667,1:?,2:human,,0.749
668,1:?,1:bot,,0.884
669,1:?,2:human,,0.576
670,1:?,1:bot,,0.643
671,1:?,1:bot,,0.854
672,1:?,2:human,,0.531
673,1:?,2:human,,0.589
674,1:?,1:bot,,0.752
675,1:?,2:human,,0.677
676,1:?,2:human,,0.512
677,1:?,1:bot,,0.914
678,1:?,1:bot,,0.851
679,1:?,1:bot,,0.643
680,1:?,1:bot,,0.646
681,1:?,1:bot,,0.876
682,1:?,1:bot,,0.824
683,1:?,1:bot,,0.777
684,1:?,2:human,,0.817
685,1:?,1:bot,,0.69
686,1:?,1:bot,,0.852
687,1:?,1:bot,,0.774
688,1:?,1:bot,,0.923
689,1:?,1:bot,,0.643
690,1:?,1:bot,,0.873
691,1:?,2:human,,0.796
692,1:?,1:bot,,0.91
693,1:?,1:bot,,0.501
694,1:?,1:bot,,0.679
695,1:?,1:bot,,0.649
696,1:?,1:bot,,0.772
697,1:?,1:bot,,0.829
698,1:?,2:human,,0.66
699,1:?,1:bot,,0.522
700,1:?,1:bot,,0.846
701,1:?,1:bot,,0.955
702,1:?,1:bot,,0.784
703,1:?,1:bot,,0.798
704,1:?,2:human,,0.694
705,1:?,2:human,,0.524
706,1:?,1:bot,,0.941
707,1:?,1:bot,,0.929
708,1:?,1:bot,,0.813
709,1:?,1:bot,,0.819
710,1:?,1:bot,,0.793
711,1:?,1:bot,,0.858
712,1:?,2:human,,0.708
713,1:?,2:human,,0.582
714,1:?,1:bot,,0.597
715,1:?,1:bot,,0.813
716,1:?,1:bot,,0.762
717,1:?,1:bot,,0.846
718,1:?,2:human,,0.546
719,1:?,1:bot,,0.543
720,1:?,1:bot,,0.826
721,1:?,1:bot,,0.716
722,1:?,1:bot,,0.697
723,1:?,1:bot,,0.643
724,1:?,2:human,,0.802
725,1:?,1:bot,,0.8
726,1:?,1:bot,,0.871
727,1:?,2:human,,0.521
728,1:?,1:bot,,0.774
729,1:?,1:bot,,0.876
730,1:?,1:bot,,0.782
731,1:?,2:human,,0.809
732,1:?,2:human,,0.604
733,1:?,1:bot,,0.683
734,1:?,1:bot,,0.821
735,1:?,1:bot,,0.629
736,1:?,2:human,,0.71
737,1:?,2:human,,0.672
738,1:?,1:bot,,0.668
739,1:?,1:bot,,0.633
740,1:?,1:bot,,0.595
741,1:?,1:bot,,0.762
742,1:?,1:bot,,0.588
743,1:?,1:bot,,0.774
744,1:?,1:bot,,0.582
745,1:?,1:bot,,0.913
746,1:?,2:human,,0.554
747,1:?,2:human,,0.759
748,1:?,2:human,,0.512
749,1:?,2:human,,0.627
750,1:?,1:bot,,0.766
751,1:?,1:bot,,0.505
752,1:?,2:human,,0.81
753,1:?,2:human,,0.674
754,1:?,1:bot,,0.619
755,1:?,1:bot,,0.807
756,1:?,2:human,,0.841
757,1:?,1:bot,,0.818
758,1:?,2:human,,0.65
759,1:?,1:bot,,0.955
760,1:?,2:human,,0.687
761,1:?,1:bot,,0.544
762,1:?,1:bot,,0.757
763,1:?,1:bot,,0.74
764,1:?,2:human,,0.805
765,1:?,1:bot,,0.748
766,1:?,1:bot,,0.82
767,1:?,1:bot,,0.731
768,1:?,1:bot,,0.895
769,1:?,1:bot,,0.827
770,1:?,1:bot,,0.864
771,1:?,2:human,,0.666
772,1:?,1:bot,,0.762
773,1:?,1:bot,,0.796
774,1:?,1:bot,,0.884
775,1:?,1:bot,,0.844
776,1:?,1:bot,,0.706
777,1:?,1:bot,,0.792
778,1:?,1:bot,,0.81
779,1:?,1:bot,,0.719
780,1:?,1:bot,,0.879
781,1:?,1:bot,,0.774
782,1:?,1:bot,,0.752
783,1:?,1:bot,,0.606
784,1:?,1:bot,,0.766
785,1:?,1:bot,,0.753
786,1:?,1:bot,,0.591
787,1:?,1:bot,,0.515
788,1:?,1:bot,,0.537
789,1:?,1:bot,,0.605
790,1:?,1:bot,,0.832
791,1:?,2:human,,0.542
792,1:?,1:bot,,0.614
793,1:?,1:bot,,0.813
794,1:?,1:bot,,0.84
795,1:?,1:bot,,0.765
796,1:?,1:bot,,0.76
797,1:?,1:bot,,0.652
798,1:?,2:human,,0.612
799,1:?,1:bot,,0.955
800,1:?,1:bot,,0.627
801,1:?,1:bot,,0.934
802,1:?,2:human,,0.709
803,1:?,1:bot,,0.843
804,1:?,1:bot,,0.955
805,1:?,2:human,,0.703
806,1:?,2:human,,0.573
807,1:?,1:bot,,0.735
808,1:?,1:bot,,0.876
809,1:?,2:human,,0.643
810,1:?,1:bot,,0.797
811,1:?,1:bot,,0.73
812,1:?,2:human,,0.603
813,1:?,1:bot,,0.804
814,1:?,2:human,,0.777
815,1:?,1:bot,,0.511
816,1:?,2:human,,0.809
817,1:?,2:human,,0.607
818,1:?,1:bot,,0.691
819,1:?,1:bot,,0.55
820,1:?,2:human,,0.687
821,1:?,1:bot,,0.574
822,1:?,1:bot,,0.566
823,1:?,1:bot,,0.771
824,1:?,1:bot,,0.897
825,1:?,1:bot,,0.768
826,1:?,1:bot,,0.821
827,1:?,1:bot,,0.798
828,1:?,1:bot,,0.879
829,1:?,1:bot,,0.865
830,1:?,1:bot,,0.58
831,1:?,1:bot,,0.799
832,1:?,2:human,,0.612
833,1:?,1:bot,,0.794
834,1:?,2:human,,0.74
835,1:?,1:bot,,0.53
