=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1 -B -num-decimal-places 8
Relation:     ContrastPatternClassifier_SentimentAnalysis_Emotion_train
Instances:    3000
Attributes:   11
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -B -do-not-check-capabilities -num-decimal-places 8

Time taken to build model: 0.5 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
51,1:?,1:bot,,0.678
52,1:?,2:human,,0.57
53,1:?,1:bot,,0.52
54,1:?,2:human,,0.56
55,1:?,1:bot,,0.93
56,1:?,1:bot,,0.63
57,1:?,1:bot,,0.78
58,1:?,2:human,,0.886
59,1:?,1:bot,,0.64
60,1:?,1:bot,,0.7
61,1:?,1:bot,,0.77
62,1:?,1:bot,,0.64
63,1:?,1:bot,,0.61
64,1:?,2:human,,0.619
65,1:?,2:human,,0.523
66,1:?,1:bot,,0.77
67,1:?,1:bot,,0.86
68,1:?,1:bot,,0.74
69,1:?,1:bot,,0.677
70,1:?,1:bot,,0.78
71,1:?,1:bot,,0.61
72,1:?,1:bot,,0.72
73,1:?,1:bot,,0.91
74,1:?,1:bot,,0.79
75,1:?,1:bot,,0.65
76,1:?,1:bot,,0.78
77,1:?,2:human,,0.59
78,1:?,1:bot,,0.75
79,1:?,1:bot,,0.81
80,1:?,1:bot,,0.83
81,1:?,1:bot,,0.78
82,1:?,1:bot,,0.73
83,1:?,2:human,,0.616
84,1:?,1:bot,,0.68
85,1:?,1:bot,,0.861
86,1:?,1:bot,,0.76
87,1:?,1:bot,,0.88
88,1:?,1:bot,,0.63
89,1:?,1:bot,,0.73
90,1:?,1:bot,,0.86
91,1:?,1:bot,,0.78
92,1:?,1:bot,,0.65
93,1:?,1:bot,,0.74
94,1:?,1:bot,,0.56
95,1:?,1:bot,,0.566
96,1:?,2:human,,0.653
97,1:?,1:bot,,0.903
98,1:?,2:human,,0.545
99,1:?,1:bot,,0.66
100,1:?,1:bot,,0.96
101,1:?,1:bot,,0.71
102,1:?,1:bot,,0.608
103,1:?,1:bot,,0.68
104,1:?,1:bot,,0.721
105,1:?,2:human,,0.705
106,1:?,2:human,,0.61
107,1:?,1:bot,,0.524
108,1:?,2:human,,0.77
109,1:?,1:bot,,0.78
110,1:?,1:bot,,0.74
111,1:?,1:bot,,0.53
112,1:?,1:bot,,1
113,1:?,1:bot,,0.71
114,1:?,1:bot,,0.957
115,1:?,1:bot,,0.68
116,1:?,1:bot,,0.68
117,1:?,1:bot,,0.96
118,1:?,1:bot,,0.5
119,1:?,1:bot,,0.9
120,1:?,1:bot,,0.791
121,1:?,1:bot,,0.52
122,1:?,1:bot,,0.99
123,1:?,1:bot,,0.81
124,1:?,1:bot,,0.62
125,1:?,2:human,,0.585
126,1:?,1:bot,,0.862
127,1:?,1:bot,,0.904
128,1:?,1:bot,,0.92
129,1:?,1:bot,,0.58
130,1:?,1:bot,,0.84
131,1:?,2:human,,0.56
132,1:?,1:bot,,0.81
133,1:?,1:bot,,0.957
134,1:?,1:bot,,0.89
135,1:?,1:bot,,0.847
136,1:?,1:bot,,0.65
137,1:?,1:bot,,0.957
138,1:?,1:bot,,0.67
139,1:?,2:human,,0.545
140,1:?,1:bot,,0.71
141,1:?,1:bot,,0.594
142,1:?,1:bot,,0.957
143,1:?,2:human,,0.72
144,1:?,1:bot,,0.53
145,1:?,1:bot,,0.597
146,1:?,1:bot,,0.56
147,1:?,1:bot,,0.597
148,1:?,1:bot,,0.57
149,1:?,1:bot,,0.6
150,1:?,1:bot,,0.85
151,1:?,1:bot,,0.584
152,1:?,1:bot,,0.69
153,1:?,1:bot,,0.7
154,1:?,1:bot,,0.62
155,1:?,1:bot,,0.63
156,1:?,2:human,,0.56
157,1:?,1:bot,,0.76
158,1:?,1:bot,,0.55
159,1:?,1:bot,,0.76
160,1:?,1:bot,,0.717
161,1:?,1:bot,,0.59
162,1:?,1:bot,,0.611
163,1:?,1:bot,,0.81
164,1:?,2:human,,0.52
165,1:?,1:bot,,0.594
166,1:?,1:bot,,0.74
167,1:?,1:bot,,0.97
168,1:?,1:bot,,0.793
169,1:?,1:bot,,0.53
170,1:?,2:human,,0.502
171,1:?,2:human,,0.57
172,1:?,2:human,,0.576
173,1:?,2:human,,0.6
174,1:?,1:bot,,0.76
175,1:?,2:human,,0.61
176,1:?,1:bot,,0.76
177,1:?,1:bot,,0.643
178,1:?,1:bot,,0.61
179,1:?,1:bot,,0.677
180,1:?,1:bot,,0.743
181,1:?,1:bot,,0.6
182,1:?,1:bot,,0.594
183,1:?,1:bot,,0.544
184,1:?,1:bot,,0.75
185,1:?,2:human,,0.62
186,1:?,1:bot,,0.7
187,1:?,1:bot,,0.75
188,1:?,2:human,,0.561
189,1:?,1:bot,,0.77
190,1:?,1:bot,,0.56
191,1:?,2:human,,0.79
192,1:?,1:bot,,0.77
193,1:?,2:human,,0.698
194,1:?,1:bot,,0.72
195,1:?,1:bot,,0.66
196,1:?,1:bot,,0.73
197,1:?,1:bot,,0.73
198,1:?,1:bot,,0.73
199,1:?,1:bot,,0.69
200,1:?,1:bot,,0.64
201,1:?,2:human,,0.52
202,1:?,1:bot,,0.584
203,1:?,1:bot,,0.89
204,1:?,1:bot,,0.6
205,1:?,1:bot,,0.7
206,1:?,1:bot,,0.87
207,1:?,1:bot,,0.5
208,1:?,1:bot,,0.578
209,1:?,1:bot,,1
210,1:?,1:bot,,0.648
211,1:?,1:bot,,0.58
212,1:?,1:bot,,0.882
213,1:?,2:human,,0.624
214,1:?,2:human,,0.51
215,1:?,1:bot,,0.61
216,1:?,1:bot,,0.67
217,1:?,1:bot,,0.54
218,1:?,1:bot,,0.72
219,1:?,2:human,,0.616
220,1:?,1:bot,,0.67
221,1:?,1:bot,,0.57
222,1:?,1:bot,,0.74
223,1:?,1:bot,,0.58
224,1:?,1:bot,,0.6
225,1:?,1:bot,,0.656
226,1:?,1:bot,,0.563
227,1:?,1:bot,,0.79
228,1:?,2:human,,0.52
229,1:?,1:bot,,0.71
230,1:?,1:bot,,0.67
231,1:?,1:bot,,0.52
232,1:?,2:human,,0.53
233,1:?,1:bot,,0.77
234,1:?,1:bot,,0.736
235,1:?,1:bot,,0.83
236,1:?,2:human,,0.505
237,1:?,1:bot,,0.87
238,1:?,1:bot,,0.817
239,1:?,1:bot,,0.95
240,1:?,1:bot,,0.67
241,1:?,1:bot,,0.71
242,1:?,1:bot,,0.71
243,1:?,2:human,,0.59
244,1:?,1:bot,,0.594
245,1:?,1:bot,,0.9
246,1:?,1:bot,,0.75
247,1:?,1:bot,,0.66
248,1:?,2:human,,0.56
249,1:?,1:bot,,0.69
250,1:?,1:bot,,0.53
251,1:?,1:bot,,0.69
252,1:?,1:bot,,0.71
253,1:?,1:bot,,0.687
254,1:?,1:bot,,0.88
255,1:?,1:bot,,0.678
256,1:?,1:bot,,0.76
257,1:?,1:bot,,0.7
258,1:?,1:bot,,0.61
259,1:?,1:bot,,0.65
260,1:?,1:bot,,0.55
261,1:?,1:bot,,0.592
262,1:?,1:bot,,0.76
263,1:?,2:human,,0.56
264,1:?,1:bot,,0.64
265,1:?,2:human,,0.53
266,1:?,1:bot,,0.71
267,1:?,1:bot,,1
268,1:?,1:bot,,0.56
269,1:?,1:bot,,0.73
270,1:?,1:bot,,0.71
271,1:?,1:bot,,0.89
272,1:?,2:human,,0.53
273,1:?,1:bot,,0.639
274,1:?,1:bot,,0.73
275,1:?,1:bot,,0.669
276,1:?,2:human,,0.56
277,1:?,1:bot,,0.55
278,1:?,1:bot,,0.66
279,1:?,1:bot,,0.529
280,1:?,1:bot,,0.65
281,1:?,1:bot,,0.7
282,1:?,1:bot,,0.638
283,1:?,2:human,,0.637
284,1:?,2:human,,0.604
285,1:?,1:bot,,0.771
286,1:?,1:bot,,0.91
287,1:?,1:bot,,0.957
288,1:?,1:bot,,0.8
289,1:?,1:bot,,0.594
290,1:?,1:bot,,0.88
291,1:?,1:bot,,0.643
292,1:?,1:bot,,0.51
293,1:?,1:bot,,0.659
294,1:?,1:bot,,0.594
295,1:?,1:bot,,0.7
296,1:?,1:bot,,0.594
297,1:?,1:bot,,0.76
298,1:?,1:bot,,0.766
299,1:?,2:human,,0.66
300,1:?,1:bot,,0.622
301,1:?,1:bot,,1
302,1:?,2:human,,0.54
303,1:?,1:bot,,0.597
304,1:?,1:bot,,0.62
305,1:?,1:bot,,0.83
306,1:?,1:bot,,0.81
307,1:?,1:bot,,0.812
308,1:?,1:bot,,0.68
309,1:?,2:human,,0.53
310,1:?,1:bot,,0.52
311,1:?,1:bot,,0.67
312,1:?,1:bot,,0.52
313,1:?,1:bot,,0.53
314,1:?,2:human,,0.53
315,1:?,1:bot,,0.51
316,1:?,1:bot,,0.553
317,1:?,2:human,,0.51
318,1:?,1:bot,,0.72
319,1:?,2:human,,0.61
320,1:?,1:bot,,0.66
321,1:?,1:bot,,0.82
322,1:?,1:bot,,0.76
323,1:?,1:bot,,0.65
324,1:?,1:bot,,0.57
325,1:?,1:bot,,0.594
326,1:?,2:human,,0.56
327,1:?,2:human,,0.56
328,1:?,2:human,,0.52
329,1:?,1:bot,,0.957
330,1:?,1:bot,,0.57
331,1:?,1:bot,,0.83
332,1:?,1:bot,,0.66
333,1:?,1:bot,,0.75
334,1:?,1:bot,,1
335,1:?,1:bot,,0.678
336,1:?,1:bot,,0.815
337,1:?,1:bot,,0.58
338,1:?,1:bot,,0.594
339,1:?,1:bot,,0.803
340,1:?,1:bot,,0.73
341,1:?,2:human,,0.56
342,1:?,1:bot,,0.67
343,1:?,1:bot,,0.594
344,1:?,1:bot,,0.594
345,1:?,2:human,,0.59
346,1:?,1:bot,,0.79
347,1:?,1:bot,,0.75
348,1:?,1:bot,,0.52
349,1:?,1:bot,,0.801
350,1:?,1:bot,,0.785
351,1:?,1:bot,,0.56
352,1:?,1:bot,,0.58
353,1:?,1:bot,,0.63
354,1:?,1:bot,,1
355,1:?,1:bot,,0.6
356,1:?,1:bot,,0.61
357,1:?,1:bot,,0.75
358,1:?,2:human,,0.67
359,1:?,1:bot,,0.517
360,1:?,1:bot,,0.642
361,1:?,1:bot,,0.594
362,1:?,1:bot,,0.72
363,1:?,1:bot,,0.53
364,1:?,1:bot,,0.822
365,1:?,1:bot,,0.75
366,1:?,1:bot,,0.79
367,1:?,1:bot,,0.594
368,1:?,2:human,,0.74
369,1:?,1:bot,,0.61
370,1:?,1:bot,,0.757
371,1:?,1:bot,,0.91
372,1:?,1:bot,,0.957
373,1:?,1:bot,,0.59
374,1:?,1:bot,,0.594
375,1:?,1:bot,,0.87
376,1:?,1:bot,,0.71
377,1:?,1:bot,,0.74
378,1:?,1:bot,,0.858
379,1:?,1:bot,,0.68
380,1:?,2:human,,0.93
381,1:?,1:bot,,0.58
382,1:?,1:bot,,0.7
383,1:?,1:bot,,0.6
384,1:?,1:bot,,0.792
385,1:?,2:human,,0.62
386,1:?,1:bot,,0.54
387,1:?,1:bot,,0.584
388,1:?,1:bot,,0.693
389,1:?,1:bot,,0.9
390,1:?,1:bot,,0.82
391,1:?,1:bot,,0.52
392,1:?,1:bot,,0.84
393,1:?,1:bot,,0.594
394,1:?,1:bot,,0.72
395,1:?,1:bot,,0.81
396,1:?,1:bot,,0.93
397,1:?,1:bot,,0.588
398,1:?,1:bot,,0.98
399,1:?,1:bot,,0.51
400,1:?,1:bot,,0.58
401,1:?,1:bot,,0.62
402,1:?,1:bot,,0.827
403,1:?,1:bot,,0.69
404,1:?,2:human,,0.664
405,1:?,1:bot,,0.76
406,1:?,1:bot,,0.72
407,1:?,1:bot,,0.698
408,1:?,1:bot,,0.76
409,1:?,1:bot,,0.75
410,1:?,2:human,,0.69
411,1:?,2:human,,0.57
412,1:?,1:bot,,0.54
413,1:?,1:bot,,0.75
414,1:?,1:bot,,0.76
415,1:?,1:bot,,0.72
416,1:?,1:bot,,0.86
417,1:?,1:bot,,0.743
418,1:?,1:bot,,0.67
419,1:?,2:human,,0.57
420,1:?,1:bot,,0.74
421,1:?,1:bot,,0.75
422,1:?,2:human,,0.55
423,1:?,1:bot,,0.62
424,1:?,1:bot,,0.8
425,1:?,1:bot,,0.957
426,1:?,1:bot,,0.67
427,1:?,1:bot,,0.9
428,1:?,1:bot,,0.52
429,1:?,1:bot,,0.52
430,1:?,1:bot,,0.54
431,1:?,1:bot,,0.84
432,1:?,1:bot,,0.82
433,1:?,1:bot,,0.52
434,1:?,1:bot,,0.82
435,1:?,1:bot,,0.94
436,1:?,1:bot,,0.799
437,1:?,1:bot,,0.67
438,1:?,1:bot,,0.74
439,1:?,1:bot,,0.594
440,1:?,1:bot,,0.952
441,1:?,1:bot,,0.97
442,1:?,1:bot,,0.584
443,1:?,1:bot,,0.82
444,1:?,1:bot,,0.65
445,1:?,1:bot,,0.772
446,1:?,1:bot,,0.782
447,1:?,1:bot,,0.98
448,1:?,1:bot,,0.548
449,1:?,2:human,,0.54
450,1:?,2:human,,0.58
451,1:?,1:bot,,0.78
452,1:?,1:bot,,0.81
453,1:?,1:bot,,0.594
454,1:?,2:human,,0.853
455,1:?,1:bot,,0.5
456,1:?,1:bot,,0.76
457,1:?,1:bot,,0.92
458,1:?,1:bot,,0.754
459,1:?,1:bot,,0.733
460,1:?,1:bot,,0.74
461,1:?,1:bot,,0.957
462,1:?,2:human,,0.56
463,1:?,1:bot,,0.66
464,1:?,2:human,,0.53
465,1:?,1:bot,,0.59
466,1:?,2:human,,0.73
467,1:?,2:human,,0.57
468,1:?,1:bot,,0.698
469,1:?,1:bot,,0.83
470,1:?,1:bot,,0.8
471,1:?,1:bot,,0.86
472,1:?,1:bot,,0.68
473,1:?,1:bot,,0.57
474,1:?,2:human,,0.641
475,1:?,1:bot,,0.78
476,1:?,1:bot,,0.64
477,1:?,1:bot,,0.89
478,1:?,1:bot,,0.73
479,1:?,2:human,,0.56
480,1:?,1:bot,,0.594
481,1:?,1:bot,,0.56
482,1:?,1:bot,,0.61
483,1:?,1:bot,,0.59
484,1:?,1:bot,,0.9
485,1:?,1:bot,,0.87
486,1:?,1:bot,,0.8
487,1:?,2:human,,0.65
488,1:?,1:bot,,0.6
489,1:?,1:bot,,0.86
490,1:?,1:bot,,0.647
491,1:?,1:bot,,0.91
492,1:?,1:bot,,0.777
493,1:?,1:bot,,0.67
494,1:?,1:bot,,0.62
495,1:?,1:bot,,0.53
496,1:?,1:bot,,0.72
497,1:?,1:bot,,0.82
498,1:?,1:bot,,0.77
499,1:?,2:human,,0.69
500,1:?,2:human,,0.69
501,1:?,1:bot,,0.78
502,1:?,2:human,,0.74
503,1:?,1:bot,,0.75
504,1:?,1:bot,,0.89
505,1:?,2:human,,0.79
506,1:?,1:bot,,0.5
507,1:?,1:bot,,0.807
508,1:?,1:bot,,0.64
509,1:?,1:bot,,0.67
510,1:?,1:bot,,0.62
511,1:?,1:bot,,0.66
512,1:?,2:human,,0.792
513,1:?,2:human,,0.726
514,1:?,1:bot,,0.825
515,1:?,1:bot,,0.772
516,1:?,1:bot,,0.64
517,1:?,1:bot,,0.73
518,1:?,1:bot,,0.552
519,1:?,1:bot,,0.51
520,1:?,1:bot,,0.73
521,1:?,1:bot,,0.92
522,1:?,1:bot,,0.957
523,1:?,1:bot,,0.75
524,1:?,2:human,,0.68
525,1:?,1:bot,,0.678
526,1:?,1:bot,,0.703
527,1:?,1:bot,,0.594
528,1:?,1:bot,,0.595
529,1:?,1:bot,,0.65
530,1:?,1:bot,,0.62
531,1:?,1:bot,,0.859
532,1:?,1:bot,,0.69
533,1:?,1:bot,,0.66
534,1:?,1:bot,,0.649
535,1:?,1:bot,,0.97
536,1:?,1:bot,,0.59
537,1:?,1:bot,,0.56
538,1:?,2:human,,0.56
539,1:?,2:human,,0.59
540,1:?,1:bot,,0.57
541,1:?,1:bot,,0.738
542,1:?,1:bot,,0.91
543,1:?,2:human,,0.53
544,1:?,1:bot,,0.66
545,1:?,1:bot,,0.85
546,1:?,1:bot,,0.58
547,1:?,1:bot,,0.556
548,1:?,1:bot,,0.725
549,1:?,1:bot,,0.971
550,1:?,1:bot,,0.594
551,1:?,1:bot,,0.741
552,1:?,2:human,,0.52
553,1:?,2:human,,0.616
554,1:?,2:human,,0.57
555,1:?,2:human,,0.66
556,1:?,1:bot,,0.957
557,1:?,1:bot,,0.83
558,1:?,1:bot,,0.676
559,1:?,1:bot,,0.64
560,1:?,1:bot,,0.64
561,1:?,2:human,,0.6
562,1:?,1:bot,,0.54
563,1:?,2:human,,0.691
564,1:?,1:bot,,0.591
565,1:?,1:bot,,0.72
566,1:?,1:bot,,0.7
567,1:?,2:human,,0.642
568,1:?,1:bot,,0.84
569,1:?,1:bot,,0.69
570,1:?,1:bot,,0.71
571,1:?,1:bot,,0.68
572,1:?,2:human,,0.629
573,1:?,1:bot,,0.693
574,1:?,1:bot,,0.649
575,1:?,2:human,,0.508
576,1:?,1:bot,,0.81
577,1:?,1:bot,,0.957
578,1:?,1:bot,,0.54
579,1:?,1:bot,,0.77
580,1:?,2:human,,0.69
581,1:?,2:human,,0.511
582,1:?,2:human,,0.593
583,1:?,1:bot,,0.594
584,1:?,1:bot,,0.84
585,1:?,1:bot,,0.72
586,1:?,1:bot,,0.508
587,1:?,1:bot,,0.54
588,1:?,1:bot,,0.68
589,1:?,1:bot,,0.57
590,1:?,1:bot,,0.691
591,1:?,1:bot,,0.64
592,1:?,2:human,,0.51
593,1:?,1:bot,,0.767
594,1:?,2:human,,0.56
595,1:?,1:bot,,0.81
596,1:?,1:bot,,0.663
597,1:?,1:bot,,0.66
598,1:?,1:bot,,0.67
599,1:?,1:bot,,0.94
600,1:?,1:bot,,0.71
601,1:?,1:bot,,0.67
602,1:?,1:bot,,0.683
603,1:?,1:bot,,0.957
604,1:?,1:bot,,0.78
605,1:?,1:bot,,0.594
606,1:?,1:bot,,0.811
607,1:?,1:bot,,0.6
608,1:?,1:bot,,0.64
609,1:?,2:human,,0.6
610,1:?,1:bot,,0.65
611,1:?,2:human,,0.67
612,1:?,1:bot,,0.594
613,1:?,1:bot,,0.76
614,1:?,1:bot,,0.594
615,1:?,1:bot,,0.567
616,1:?,1:bot,,0.623
617,1:?,1:bot,,0.58
618,1:?,1:bot,,0.766
619,1:?,1:bot,,0.63
620,1:?,1:bot,,0.63
621,1:?,1:bot,,0.83
622,1:?,2:human,,0.51
623,1:?,2:human,,0.52
624,1:?,2:human,,0.62
625,1:?,1:bot,,0.7
626,1:?,1:bot,,0.52
627,1:?,1:bot,,0.76
628,1:?,2:human,,0.527
629,1:?,1:bot,,0.566
630,1:?,2:human,,0.71
631,1:?,1:bot,,0.97
632,1:?,1:bot,,0.957
633,1:?,1:bot,,0.659
634,1:?,1:bot,,0.59
635,1:?,1:bot,,0.61
636,1:?,1:bot,,0.71
637,1:?,1:bot,,0.82
638,1:?,1:bot,,0.69
639,1:?,1:bot,,0.63
640,1:?,1:bot,,0.87
641,1:?,2:human,,0.6
642,1:?,1:bot,,0.6
643,1:?,1:bot,,0.678
644,1:?,1:bot,,0.73
645,1:?,1:bot,,0.57
646,1:?,1:bot,,0.79
647,1:?,2:human,,0.683
648,1:?,1:bot,,0.583
649,1:?,1:bot,,0.58
650,1:?,1:bot,,0.75
651,1:?,1:bot,,0.652
652,1:?,1:bot,,0.87
653,1:?,1:bot,,0.81
654,1:?,1:bot,,0.78
655,1:?,1:bot,,0.594
656,1:?,1:bot,,0.957
657,1:?,1:bot,,0.678
658,1:?,1:bot,,0.65
659,1:?,1:bot,,0.85
660,1:?,1:bot,,0.686
661,1:?,1:bot,,0.84
662,1:?,1:bot,,0.75
663,1:?,1:bot,,0.67
664,1:?,1:bot,,0.52
665,1:?,1:bot,,1
666,1:?,1:bot,,0.77
667,1:?,2:human,,0.63
668,1:?,1:bot,,0.95
669,1:?,1:bot,,0.72
670,1:?,1:bot,,0.594
671,1:?,1:bot,,0.89
672,1:?,1:bot,,0.695
673,1:?,1:bot,,0.69
674,1:?,1:bot,,0.91
675,1:?,2:human,,0.653
676,1:?,2:human,,0.59
677,1:?,1:bot,,0.719
678,1:?,1:bot,,0.72
679,1:?,1:bot,,0.594
680,1:?,1:bot,,0.7
681,1:?,1:bot,,0.957
682,1:?,1:bot,,0.67
683,1:?,1:bot,,0.58
684,1:?,1:bot,,0.55
685,1:?,1:bot,,0.9
686,1:?,1:bot,,0.9
687,1:?,1:bot,,0.65
688,1:?,1:bot,,0.78
689,1:?,1:bot,,0.609
690,1:?,1:bot,,0.848
691,1:?,2:human,,0.613
692,1:?,1:bot,,0.78
693,1:?,1:bot,,0.72
694,1:?,1:bot,,0.69
695,1:?,2:human,,0.754
696,1:?,1:bot,,0.912
697,1:?,1:bot,,0.6
698,1:?,1:bot,,0.66
699,1:?,1:bot,,0.62
700,1:?,1:bot,,0.868
701,1:?,1:bot,,1
702,1:?,1:bot,,0.857
703,1:?,2:human,,0.51
704,1:?,1:bot,,0.61
705,1:?,2:human,,0.71
706,1:?,1:bot,,0.9
707,1:?,1:bot,,0.84
708,1:?,1:bot,,0.81
709,1:?,1:bot,,0.74
710,1:?,1:bot,,0.53
711,1:?,1:bot,,0.64
712,1:?,1:bot,,0.6
713,1:?,1:bot,,0.87
714,1:?,1:bot,,0.606
715,1:?,1:bot,,0.626
716,1:?,1:bot,,0.78
717,1:?,1:bot,,0.84
718,1:?,1:bot,,0.66
719,1:?,2:human,,0.709
720,1:?,2:human,,0.52
721,1:?,1:bot,,0.7
722,1:?,1:bot,,0.83
723,1:?,1:bot,,0.594
724,1:?,1:bot,,0.5
725,1:?,1:bot,,0.73
726,1:?,1:bot,,0.73
727,1:?,1:bot,,0.74
728,1:?,2:human,,0.52
729,1:?,1:bot,,0.957
730,1:?,1:bot,,0.535
731,1:?,1:bot,,0.682
732,1:?,1:bot,,0.5
733,1:?,1:bot,,0.85
734,1:?,2:human,,0.51
735,1:?,1:bot,,0.57
736,1:?,1:bot,,0.765
737,1:?,1:bot,,0.75
738,1:?,1:bot,,0.586
739,1:?,1:bot,,0.66
740,1:?,1:bot,,0.569
741,1:?,1:bot,,0.78
742,1:?,1:bot,,0.73
743,1:?,2:human,,0.542
744,1:?,1:bot,,0.687
745,1:?,1:bot,,0.789
746,1:?,1:bot,,0.71
747,1:?,1:bot,,0.8
748,1:?,1:bot,,0.54
749,1:?,1:bot,,0.67
750,1:?,1:bot,,0.52
751,1:?,1:bot,,0.68
752,1:?,2:human,,0.75
753,1:?,1:bot,,0.72
754,1:?,1:bot,,0.543
755,1:?,1:bot,,0.56
756,1:?,1:bot,,0.71
757,1:?,1:bot,,0.832
758,1:?,1:bot,,0.58
759,1:?,1:bot,,1
760,1:?,2:human,,0.56
761,1:?,1:bot,,0.61
762,1:?,1:bot,,0.77
763,1:?,1:bot,,0.6
764,1:?,1:bot,,0.85
765,1:?,1:bot,,0.815
766,1:?,1:bot,,0.67
767,1:?,1:bot,,0.66
768,1:?,1:bot,,0.71
769,1:?,1:bot,,0.61
770,1:?,1:bot,,0.814
771,1:?,1:bot,,0.65
772,1:?,1:bot,,0.76
773,1:?,1:bot,,0.657
774,1:?,2:human,,0.549
775,1:?,1:bot,,0.61
776,1:?,1:bot,,0.71
777,1:?,1:bot,,0.5
778,1:?,1:bot,,0.55
779,1:?,1:bot,,0.548
780,1:?,1:bot,,0.76
781,1:?,2:human,,0.57
782,1:?,1:bot,,0.76
783,1:?,1:bot,,0.593
784,1:?,2:human,,0.58
785,1:?,1:bot,,0.78
786,1:?,1:bot,,0.758
787,1:?,1:bot,,0.8
788,1:?,1:bot,,0.74
789,1:?,1:bot,,0.733
790,1:?,1:bot,,0.66
791,1:?,1:bot,,0.85
792,1:?,1:bot,,0.71
793,1:?,1:bot,,0.85
794,1:?,1:bot,,0.53
795,1:?,1:bot,,0.54
796,1:?,1:bot,,0.87
797,1:?,2:human,,0.63
798,1:?,2:human,,0.58
799,1:?,1:bot,,1
800,1:?,2:human,,0.684
801,1:?,1:bot,,0.98
802,1:?,2:human,,0.57
803,1:?,1:bot,,0.79
804,1:?,1:bot,,1
805,1:?,1:bot,,0.602
806,1:?,1:bot,,0.53
807,1:?,1:bot,,0.792
808,1:?,1:bot,,0.957
809,1:?,1:bot,,0.7
810,1:?,1:bot,,0.555
811,1:?,2:human,,0.518
812,1:?,1:bot,,0.59
813,1:?,1:bot,,0.643
814,1:?,2:human,,0.66
815,1:?,2:human,,0.543
816,1:?,2:human,,0.664
817,1:?,1:bot,,0.81
818,1:?,2:human,,0.58
819,1:?,1:bot,,0.76
820,1:?,1:bot,,0.73
821,1:?,1:bot,,0.643
822,1:?,1:bot,,0.73
823,1:?,1:bot,,0.53
824,1:?,1:bot,,0.74
825,1:?,1:bot,,0.54
826,1:?,1:bot,,0.67
827,1:?,2:human,,0.58
828,1:?,1:bot,,0.683
829,1:?,1:bot,,0.73
830,1:?,1:bot,,0.82
831,1:?,1:bot,,0.68
832,1:?,1:bot,,0.535
833,1:?,1:bot,,0.547
834,1:?,2:human,,0.7
835,1:?,2:human,,0.51
836,1:?,2:human,,0.51
837,1:?,1:bot,,0.76
838,1:?,2:human,,0.53
839,1:?,2:human,,0.651
840,1:?,1:bot,,0.62
