=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -attribute-importance -I 250 -num-slots 16 -K 0 -M 1.0 -V 0.001 -S 19 -num-decimal-places 16
Relation:     ContrastPatternClassifier_SentimentAnalysis_Emotion_train
Instances:    3000
Attributes:   11
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 250 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 19 -do-not-check-capabilities -num-decimal-places 16

Attribute importance based on average impurity decrease (and number of nodes using that attribute)

0.3997512755988553 (  4214)  subjectivity
0.3907636364753932 ( 30693)  joy
0.363326891947063 (  1301)  agreement
0.3587590889850015 ( 26703)  surprise
0.3461244700043812 (  3892)  confidence
0.3330814523451011 ( 24241)  fear
0.3052392750487787 ( 22408)  sadness
0.2782586782824039 ( 21117)  anger
0.272291639893909 (   231)  irony
0.2598457845136093 (  2971)  score_tag


Time taken to build model: 0.39 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
163,1:?,1:bot,,0.812
164,1:?,1:bot,,0.601
165,1:?,1:bot,,0.579
166,1:?,1:bot,,0.684
167,1:?,1:bot,,0.95
168,1:?,1:bot,,0.719
169,1:?,1:bot,,0.592
170,1:?,1:bot,,0.505
171,1:?,2:human,,0.624
172,1:?,2:human,,0.66
173,1:?,2:human,,0.625
174,1:?,1:bot,,0.668
175,1:?,2:human,,0.67
176,1:?,1:bot,,0.716
177,1:?,1:bot,,0.733
178,1:?,1:bot,,0.656
179,1:?,1:bot,,0.696
180,1:?,1:bot,,0.728
181,1:?,1:bot,,0.536
182,1:?,1:bot,,0.579
183,1:?,1:bot,,0.519
184,1:?,1:bot,,0.796
185,1:?,2:human,,0.572
186,1:?,1:bot,,0.732
187,1:?,1:bot,,0.744
188,1:?,2:human,,0.62
189,1:?,1:bot,,0.817
190,1:?,1:bot,,0.52
191,1:?,2:human,,0.742
192,1:?,1:bot,,0.762
193,1:?,2:human,,0.732
194,1:?,1:bot,,0.612
195,1:?,1:bot,,0.692
196,1:?,1:bot,,0.676
197,1:?,1:bot,,0.72
198,1:?,1:bot,,0.736
199,1:?,1:bot,,0.616
200,1:?,1:bot,,0.623
201,1:?,1:bot,,0.507
202,1:?,1:bot,,0.666
203,1:?,1:bot,,0.9
204,1:?,1:bot,,0.538
205,1:?,1:bot,,0.739
206,1:?,1:bot,,0.832
207,1:?,1:bot,,0.52
208,1:?,1:bot,,0.615
209,1:?,1:bot,,1
210,1:?,1:bot,,0.629
211,1:?,1:bot,,0.716
212,1:?,1:bot,,0.881
213,1:?,2:human,,0.618
214,1:?,2:human,,0.52
215,1:?,1:bot,,0.628
216,1:?,1:bot,,0.724
217,1:?,1:bot,,0.521
218,1:?,1:bot,,0.703
219,1:?,2:human,,0.639
220,1:?,1:bot,,0.708
221,1:?,1:bot,,0.572
222,1:?,1:bot,,0.836
223,1:?,1:bot,,0.628
224,1:?,1:bot,,0.563
225,1:?,1:bot,,0.684
226,1:?,1:bot,,0.668
227,1:?,1:bot,,0.76
228,1:?,1:bot,,0.544
229,1:?,1:bot,,0.724
230,1:?,1:bot,,0.668
231,1:?,1:bot,,0.52
232,1:?,2:human,,0.58
233,1:?,1:bot,,0.764
234,1:?,1:bot,,0.725
235,1:?,1:bot,,0.845
236,1:?,2:human,,0.56
237,1:?,1:bot,,0.888
238,1:?,1:bot,,0.784
239,1:?,1:bot,,0.94
240,1:?,1:bot,,0.71
241,1:?,1:bot,,0.712
242,1:?,1:bot,,0.754
243,1:?,2:human,,0.504
244,1:?,1:bot,,0.579
245,1:?,1:bot,,0.872
246,1:?,1:bot,,0.754
247,1:?,1:bot,,0.648
248,1:?,2:human,,0.544
249,1:?,1:bot,,0.585
250,1:?,1:bot,,0.531
251,1:?,1:bot,,0.66
252,1:?,1:bot,,0.66
253,1:?,1:bot,,0.687
254,1:?,1:bot,,0.892
255,1:?,1:bot,,0.631
256,1:?,1:bot,,0.768
257,1:?,1:bot,,0.74
258,1:?,1:bot,,0.599
259,1:?,1:bot,,0.744
260,1:?,1:bot,,0.503
261,1:?,1:bot,,0.574
262,1:?,1:bot,,0.749
263,1:?,2:human,,0.536
264,1:?,1:bot,,0.604
265,1:?,2:human,,0.613
266,1:?,1:bot,,0.732
267,1:?,1:bot,,1
268,1:?,1:bot,,0.52
269,1:?,1:bot,,0.724
270,1:?,1:bot,,0.697
271,1:?,1:bot,,0.88
272,1:?,2:human,,0.504
273,1:?,1:bot,,0.594
274,1:?,1:bot,,0.692
275,1:?,1:bot,,0.68
276,1:?,2:human,,0.544
277,1:?,1:bot,,0.503
278,1:?,1:bot,,0.709
279,1:?,1:bot,,0.518
280,1:?,1:bot,,0.692
281,1:?,1:bot,,0.705
282,1:?,1:bot,,0.632
283,1:?,2:human,,0.702
284,1:?,2:human,,0.597
285,1:?,1:bot,,0.763
286,1:?,1:bot,,0.916
287,1:?,1:bot,,0.917
288,1:?,1:bot,,0.808
289,1:?,1:bot,,0.579
290,1:?,1:bot,,0.879
291,1:?,1:bot,,0.733
292,1:?,2:human,,0.52
293,1:?,1:bot,,0.692
294,1:?,1:bot,,0.579
295,1:?,1:bot,,0.695
296,1:?,1:bot,,0.579
297,1:?,1:bot,,0.859
298,1:?,1:bot,,0.667
299,1:?,2:human,,0.62
300,1:?,1:bot,,0.651
301,1:?,1:bot,,1
302,1:?,2:human,,0.559
303,1:?,1:bot,,0.6
304,1:?,1:bot,,0.638
305,1:?,1:bot,,0.76
306,1:?,1:bot,,0.732
307,1:?,1:bot,,0.839
308,1:?,1:bot,,0.772
309,1:?,2:human,,0.505
310,1:?,1:bot,,0.501
311,1:?,1:bot,,0.666
312,1:?,1:bot,,0.568
313,1:?,1:bot,,0.652
314,1:?,1:bot,,0.538
315,1:?,1:bot,,0.567
316,1:?,1:bot,,0.553
317,1:?,2:human,,0.576
318,1:?,1:bot,,0.748
319,1:?,2:human,,0.58
320,1:?,1:bot,,0.508
321,1:?,1:bot,,0.796
322,1:?,1:bot,,0.816
323,1:?,1:bot,,0.596
324,1:?,1:bot,,0.628
325,1:?,1:bot,,0.579
326,1:?,1:bot,,0.528
327,1:?,2:human,,0.588
328,1:?,1:bot,,0.528
329,1:?,1:bot,,0.917
330,1:?,1:bot,,0.62
331,1:?,1:bot,,0.856
332,1:?,1:bot,,0.656
333,1:?,1:bot,,0.788
334,1:?,1:bot,,1
335,1:?,1:bot,,0.696
336,1:?,1:bot,,0.826
337,1:?,1:bot,,0.556
338,1:?,1:bot,,0.579
339,1:?,1:bot,,0.699
340,1:?,1:bot,,0.819
341,1:?,2:human,,0.544
342,1:?,1:bot,,0.647
343,1:?,1:bot,,0.579
344,1:?,1:bot,,0.579
345,1:?,2:human,,0.593
346,1:?,1:bot,,0.72
347,1:?,1:bot,,0.74
348,1:?,1:bot,,0.516
349,1:?,1:bot,,0.835
350,1:?,1:bot,,0.694
351,1:?,1:bot,,0.528
352,1:?,2:human,,0.537
353,1:?,1:bot,,0.624
354,1:?,1:bot,,1
355,1:?,1:bot,,0.59
356,1:?,1:bot,,0.544
357,1:?,1:bot,,0.852
358,1:?,2:human,,0.652
359,1:?,1:bot,,0.5
360,1:?,1:bot,,0.694
361,1:?,1:bot,,0.579
362,1:?,1:bot,,0.72
363,1:?,2:human,,0.513
364,1:?,1:bot,,0.805
365,1:?,1:bot,,0.744
366,1:?,1:bot,,0.732
367,1:?,1:bot,,0.579
368,1:?,2:human,,0.643
369,1:?,1:bot,,0.508
370,1:?,1:bot,,0.716
371,1:?,1:bot,,0.924
372,1:?,1:bot,,0.917
373,1:?,1:bot,,0.603
374,1:?,1:bot,,0.579
375,1:?,1:bot,,0.908
376,1:?,1:bot,,0.704
377,1:?,1:bot,,0.724
378,1:?,1:bot,,0.86
379,1:?,1:bot,,0.68
380,1:?,2:human,,0.922
381,1:?,1:bot,,0.536
382,1:?,1:bot,,0.656
383,1:?,1:bot,,0.616
384,1:?,1:bot,,0.765
385,1:?,1:bot,,0.564
386,1:?,1:bot,,0.556
387,1:?,1:bot,,0.666
388,1:?,1:bot,,0.724
389,1:?,1:bot,,0.814
390,1:?,1:bot,,0.884
391,1:?,1:bot,,0.604
392,1:?,1:bot,,0.8
393,1:?,1:bot,,0.579
394,1:?,1:bot,,0.696
395,1:?,1:bot,,0.82
396,1:?,1:bot,,0.875
397,1:?,1:bot,,0.562
398,1:?,1:bot,,0.96
399,1:?,1:bot,,0.564
400,1:?,1:bot,,0.549
401,1:?,1:bot,,0.62
402,1:?,1:bot,,0.674
403,1:?,1:bot,,0.692
404,1:?,2:human,,0.705
405,1:?,1:bot,,0.692
406,1:?,1:bot,,0.688
407,1:?,1:bot,,0.662
408,1:?,1:bot,,0.61
409,1:?,1:bot,,0.768
410,1:?,2:human,,0.758
411,1:?,2:human,,0.532
412,1:?,1:bot,,0.524
413,1:?,1:bot,,0.66
414,1:?,1:bot,,0.752
415,1:?,1:bot,,0.585
416,1:?,1:bot,,0.912
417,1:?,1:bot,,0.858
418,1:?,1:bot,,0.688
419,1:?,2:human,,0.588
420,1:?,1:bot,,0.739
421,1:?,1:bot,,0.776
422,1:?,2:human,,0.512
423,1:?,1:bot,,0.6
424,1:?,1:bot,,0.705
425,1:?,1:bot,,0.917
426,1:?,1:bot,,0.628
427,1:?,1:bot,,0.828
428,1:?,1:bot,,0.555
429,1:?,1:bot,,0.54
430,1:?,2:human,,0.528
431,1:?,1:bot,,0.812
432,1:?,1:bot,,0.868
433,1:?,1:bot,,0.531
434,1:?,1:bot,,0.847
435,1:?,1:bot,,0.916
436,1:?,1:bot,,0.848
437,1:?,1:bot,,0.672
438,1:?,1:bot,,0.777
439,1:?,1:bot,,0.526
440,1:?,1:bot,,0.93
441,1:?,1:bot,,0.852
442,1:?,1:bot,,0.593
443,1:?,1:bot,,0.812
444,1:?,1:bot,,0.664
445,1:?,1:bot,,0.748
446,1:?,1:bot,,0.76
447,1:?,1:bot,,0.937
448,1:?,1:bot,,0.539
449,1:?,2:human,,0.618
450,1:?,2:human,,0.536
451,1:?,1:bot,,0.679
452,1:?,1:bot,,0.832
453,1:?,1:bot,,0.579
454,1:?,2:human,,0.884
455,1:?,1:bot,,0.568
456,1:?,1:bot,,0.818
457,1:?,1:bot,,0.884
458,1:?,1:bot,,0.695
459,1:?,1:bot,,0.732
460,1:?,1:bot,,0.78
461,1:?,1:bot,,0.917
462,1:?,2:human,,0.648
463,1:?,1:bot,,0.719
464,1:?,1:bot,,0.603
465,1:?,1:bot,,0.529
466,1:?,2:human,,0.694
467,1:?,2:human,,0.576
468,1:?,1:bot,,0.668
469,1:?,1:bot,,0.832
470,1:?,1:bot,,0.8
471,1:?,1:bot,,0.748
472,1:?,1:bot,,0.692
473,1:?,1:bot,,0.508
474,1:?,2:human,,0.606
475,1:?,1:bot,,0.676
476,1:?,1:bot,,0.754
477,1:?,1:bot,,0.896
478,1:?,1:bot,,0.685
479,1:?,2:human,,0.544
480,1:?,1:bot,,0.579
481,1:?,1:bot,,0.576
482,1:?,1:bot,,0.659
483,1:?,1:bot,,0.592
484,1:?,1:bot,,0.9
485,1:?,1:bot,,0.846
486,1:?,1:bot,,0.744
487,1:?,2:human,,0.631
488,1:?,1:bot,,0.67
489,1:?,1:bot,,0.912
490,1:?,1:bot,,0.643
491,1:?,1:bot,,0.904
492,1:?,1:bot,,0.639
493,1:?,1:bot,,0.715
494,1:?,1:bot,,0.7
495,1:?,2:human,,0.516
496,1:?,1:bot,,0.696
497,1:?,1:bot,,0.8
498,1:?,1:bot,,0.608
499,1:?,2:human,,0.748
500,1:?,2:human,,0.736
501,1:?,1:bot,,0.835
502,1:?,2:human,,0.706
503,1:?,1:bot,,0.744
504,1:?,1:bot,,0.872
505,1:?,2:human,,0.748
506,1:?,1:bot,,0.544
507,1:?,1:bot,,0.821
508,1:?,1:bot,,0.726
509,1:?,1:bot,,0.642
510,1:?,1:bot,,0.664
511,1:?,1:bot,,0.718
512,1:?,2:human,,0.716
513,1:?,2:human,,0.76
514,1:?,1:bot,,0.778
515,1:?,1:bot,,0.844
516,1:?,1:bot,,0.567
517,1:?,1:bot,,0.823
518,1:?,2:human,,0.51
519,1:?,2:human,,0.596
520,1:?,1:bot,,0.828
521,1:?,1:bot,,0.904
522,1:?,1:bot,,0.917
523,1:?,1:bot,,0.872
524,1:?,2:human,,0.573
525,1:?,1:bot,,0.696
526,1:?,1:bot,,0.729
527,1:?,1:bot,,0.579
528,1:?,1:bot,,0.555
529,1:?,1:bot,,0.653
530,1:?,1:bot,,0.684
531,1:?,1:bot,,0.814
532,1:?,1:bot,,0.66
533,1:?,1:bot,,0.673
534,1:?,1:bot,,0.637
535,1:?,1:bot,,0.984
536,1:?,1:bot,,0.544
537,1:?,1:bot,,0.58
538,1:?,2:human,,0.544
539,1:?,2:human,,0.568
540,1:?,1:bot,,0.588
541,1:?,1:bot,,0.722
542,1:?,1:bot,,0.904
543,1:?,2:human,,0.588
544,1:?,1:bot,,0.612
545,1:?,1:bot,,0.865
546,1:?,1:bot,,0.59
547,1:?,1:bot,,0.506
548,1:?,1:bot,,0.733
549,1:?,1:bot,,0.949
550,1:?,1:bot,,0.579
551,1:?,1:bot,,0.823
552,1:?,2:human,,0.563
553,1:?,2:human,,0.626
554,1:?,1:bot,,0.508
555,1:?,2:human,,0.628
556,1:?,1:bot,,0.917
557,1:?,1:bot,,0.84
558,1:?,1:bot,,0.643
559,1:?,1:bot,,0.608
560,1:?,2:human,,0.516
561,1:?,2:human,,0.624
562,1:?,1:bot,,0.568
563,1:?,2:human,,0.699
564,1:?,1:bot,,0.537
565,1:?,1:bot,,0.704
566,1:?,1:bot,,0.636
567,1:?,2:human,,0.677
568,1:?,1:bot,,0.796
569,1:?,1:bot,,0.593
570,1:?,1:bot,,0.704
571,1:?,1:bot,,0.648
572,1:?,2:human,,0.593
573,1:?,1:bot,,0.692
574,1:?,1:bot,,0.5
575,1:?,1:bot,,0.561
576,1:?,1:bot,,0.701
577,1:?,1:bot,,0.917
578,1:?,2:human,,0.517
579,1:?,1:bot,,0.784
580,1:?,2:human,,0.63
581,1:?,1:bot,,0.533
582,1:?,2:human,,0.668
583,1:?,1:bot,,0.579
584,1:?,1:bot,,0.872
585,1:?,1:bot,,0.708
586,1:?,2:human,,0.531
587,1:?,2:human,,0.504
588,1:?,1:bot,,0.697
589,1:?,1:bot,,0.54
590,1:?,1:bot,,0.672
591,1:?,1:bot,,0.678
592,1:?,2:human,,0.53
593,1:?,1:bot,,0.744
594,1:?,2:human,,0.548
595,1:?,1:bot,,0.708
596,1:?,1:bot,,0.651
597,1:?,1:bot,,0.644
598,1:?,1:bot,,0.643
599,1:?,1:bot,,0.87
600,1:?,1:bot,,0.755
601,1:?,1:bot,,0.578
602,1:?,1:bot,,0.777
603,1:?,1:bot,,0.917
604,1:?,1:bot,,0.818
605,1:?,1:bot,,0.579
606,1:?,1:bot,,0.833
607,1:?,1:bot,,0.6
608,1:?,1:bot,,0.651
609,1:?,2:human,,0.626
610,1:?,1:bot,,0.612
611,1:?,2:human,,0.608
612,1:?,1:bot,,0.579
613,1:?,1:bot,,0.7
614,1:?,1:bot,,0.579
615,1:?,1:bot,,0.508
616,1:?,1:bot,,0.515
617,1:?,1:bot,,0.676
618,1:?,1:bot,,0.715
619,1:?,1:bot,,0.602
620,1:?,1:bot,,0.612
621,1:?,1:bot,,0.81
622,1:?,2:human,,0.576
623,1:?,1:bot,,0.512
624,1:?,2:human,,0.58
625,1:?,1:bot,,0.716
626,1:?,1:bot,,0.576
627,1:?,1:bot,,0.756
628,1:?,2:human,,0.537
629,1:?,2:human,,0.567
630,1:?,2:human,,0.756
631,1:?,1:bot,,0.928
632,1:?,1:bot,,0.917
633,1:?,1:bot,,0.685
634,1:?,1:bot,,0.648
635,1:?,2:human,,0.516
636,1:?,1:bot,,0.732
637,1:?,1:bot,,0.874
638,1:?,1:bot,,0.612
639,1:?,1:bot,,0.517
640,1:?,1:bot,,0.84
641,1:?,2:human,,0.552
642,1:?,1:bot,,0.66
643,1:?,1:bot,,0.696
644,1:?,1:bot,,0.7
645,1:?,1:bot,,0.562
646,1:?,1:bot,,0.788
647,1:?,2:human,,0.798
648,1:?,1:bot,,0.633
649,1:?,1:bot,,0.57
650,1:?,1:bot,,0.772
651,1:?,1:bot,,0.656
652,1:?,1:bot,,0.852
653,1:?,1:bot,,0.828
654,1:?,1:bot,,0.788
655,1:?,1:bot,,0.579
656,1:?,1:bot,,0.917
657,1:?,1:bot,,0.696
658,1:?,1:bot,,0.616
659,1:?,1:bot,,0.894
660,1:?,1:bot,,0.703
661,1:?,1:bot,,0.796
662,1:?,1:bot,,0.82
663,1:?,1:bot,,0.644
664,1:?,1:bot,,0.501
665,1:?,1:bot,,1
666,1:?,1:bot,,0.82
667,1:?,2:human,,0.554
668,1:?,1:bot,,0.9
669,1:?,1:bot,,0.6
670,1:?,1:bot,,0.579
671,1:?,1:bot,,0.844
672,1:?,1:bot,,0.671
673,1:?,1:bot,,0.636
674,1:?,1:bot,,0.816
675,1:?,2:human,,0.711
676,1:?,1:bot,,0.538
677,1:?,1:bot,,0.664
678,1:?,1:bot,,0.804
679,1:?,1:bot,,0.579
680,1:?,1:bot,,0.628
681,1:?,1:bot,,0.917
682,1:?,1:bot,,0.632
683,1:?,1:bot,,0.539
684,1:?,1:bot,,0.53
685,1:?,1:bot,,0.877
686,1:?,1:bot,,0.904
687,1:?,1:bot,,0.696
688,1:?,1:bot,,0.761
689,1:?,1:bot,,0.59
690,1:?,1:bot,,0.768
691,1:?,2:human,,0.746
692,1:?,1:bot,,0.836
693,1:?,1:bot,,0.684
694,1:?,1:bot,,0.719
695,1:?,2:human,,0.769
696,1:?,1:bot,,0.9
697,1:?,1:bot,,0.672
698,1:?,1:bot,,0.584
699,1:?,1:bot,,0.628
700,1:?,1:bot,,0.891
701,1:?,1:bot,,1
702,1:?,1:bot,,0.849
703,1:?,1:bot,,0.528
704,1:?,2:human,,0.518
705,1:?,2:human,,0.68
706,1:?,1:bot,,0.852
707,1:?,1:bot,,0.824
708,1:?,1:bot,,0.821
709,1:?,1:bot,,0.768
710,1:?,1:bot,,0.548
711,1:?,1:bot,,0.608
712,1:?,1:bot,,0.608
713,1:?,1:bot,,0.776
714,1:?,1:bot,,0.684
715,1:?,1:bot,,0.544
716,1:?,1:bot,,0.788
717,1:?,1:bot,,0.864
718,1:?,1:bot,,0.648
719,1:?,2:human,,0.732
720,1:?,2:human,,0.544
721,1:?,1:bot,,0.708
722,1:?,1:bot,,0.796
723,1:?,1:bot,,0.579
724,1:?,1:bot,,0.5
725,1:?,1:bot,,0.636
726,1:?,1:bot,,0.776
727,1:?,1:bot,,0.72
728,1:?,1:bot,,0.603
729,1:?,1:bot,,0.917
730,1:?,1:bot,,0.608
731,1:?,1:bot,,0.723
732,1:?,1:bot,,0.516
733,1:?,1:bot,,0.891
734,1:?,2:human,,0.533
735,1:?,1:bot,,0.544
736,1:?,1:bot,,0.72
737,1:?,1:bot,,0.734
738,1:?,1:bot,,0.59
739,1:?,1:bot,,0.564
740,1:?,1:bot,,0.601
741,1:?,1:bot,,0.788
742,1:?,1:bot,,0.756
743,1:?,2:human,,0.62
744,1:?,1:bot,,0.7
745,1:?,1:bot,,0.748
746,1:?,1:bot,,0.724
747,1:?,1:bot,,0.72
748,1:?,2:human,,0.504
749,1:?,1:bot,,0.672
750,1:?,1:bot,,0.571
751,1:?,1:bot,,0.684
752,1:?,2:human,,0.657
753,1:?,1:bot,,0.644
754,1:?,1:bot,,0.588
755,1:?,1:bot,,0.676
756,1:?,1:bot,,0.704
757,1:?,1:bot,,0.735
758,1:?,1:bot,,0.616
759,1:?,1:bot,,1
760,1:?,2:human,,0.588
761,1:?,1:bot,,0.6
762,1:?,1:bot,,0.764
763,1:?,1:bot,,0.656
764,1:?,1:bot,,0.856
765,1:?,1:bot,,0.84
766,1:?,1:bot,,0.588
767,1:?,1:bot,,0.646
768,1:?,1:bot,,0.788
769,1:?,1:bot,,0.58
770,1:?,1:bot,,0.744
771,1:?,1:bot,,0.6
772,1:?,1:bot,,0.74
773,1:?,1:bot,,0.585
774,1:?,2:human,,0.505
775,1:?,1:bot,,0.712
776,1:?,1:bot,,0.66
777,1:?,1:bot,,0.512
778,1:?,1:bot,,0.503
779,1:?,1:bot,,0.54
780,1:?,1:bot,,0.776
781,1:?,2:human,,0.58
782,1:?,1:bot,,0.693
783,1:?,1:bot,,0.668
784,1:?,2:human,,0.508
785,1:?,1:bot,,0.8
786,1:?,1:bot,,0.756
787,1:?,1:bot,,0.763
788,1:?,1:bot,,0.718
789,1:?,1:bot,,0.738
790,1:?,1:bot,,0.612
791,1:?,1:bot,,0.856
792,1:?,1:bot,,0.736
793,1:?,1:bot,,0.843
794,1:?,1:bot,,0.564
795,1:?,1:bot,,0.6
796,1:?,1:bot,,0.856
797,1:?,2:human,,0.536
798,1:?,2:human,,0.607
799,1:?,1:bot,,1
800,1:?,2:human,,0.702
801,1:?,1:bot,,0.952
802,1:?,2:human,,0.568
803,1:?,1:bot,,0.848
804,1:?,1:bot,,1
805,1:?,1:bot,,0.602
806,1:?,1:bot,,0.536
807,1:?,1:bot,,0.765
808,1:?,1:bot,,0.917
809,1:?,1:bot,,0.705
810,1:?,1:bot,,0.553
811,1:?,1:bot,,0.536
