=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 75 -I 125 -num-slots 16 -K 0 -M 1.0 -V 0.001 -S 19 -B -num-decimal-places 16 -batch-size 85
Relation:     ContrastPatternClassifier_SentimentAnalysis_Emotion_train
Instances:    3000
Attributes:   11
              class
              score_tag
              agreement
              subjectivity
              confidence
              irony
              joy
              surprise
              fear
              sadness
              anger
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 125 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 19 -B -do-not-check-capabilities -num-decimal-places 16 -batch-size 85

Time taken to build model: 0.14 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
78,1:?,1:bot,,0.816
79,1:?,1:bot,,0.723
80,1:?,1:bot,,0.768
81,1:?,1:bot,,0.72
82,1:?,1:bot,,0.714
83,1:?,2:human,,0.635
84,1:?,1:bot,,0.736
85,1:?,1:bot,,0.818
86,1:?,1:bot,,0.728
87,1:?,1:bot,,0.808
88,1:?,1:bot,,0.624
89,1:?,1:bot,,0.688
90,1:?,1:bot,,0.84
91,1:?,1:bot,,0.811
92,1:?,2:human,,0.504
93,1:?,1:bot,,0.64
94,1:?,1:bot,,0.576
95,1:?,1:bot,,0.547
96,1:?,2:human,,0.588
97,1:?,1:bot,,0.904
98,1:?,1:bot,,0.528
99,1:?,1:bot,,0.664
100,1:?,1:bot,,0.904
101,1:?,1:bot,,0.608
102,1:?,1:bot,,0.704
103,1:?,1:bot,,0.648
104,1:?,1:bot,,0.704
105,1:?,2:human,,0.617
106,1:?,1:bot,,0.52
107,1:?,2:human,,0.584
108,1:?,2:human,,0.792
109,1:?,1:bot,,0.811
110,1:?,1:bot,,0.776
111,1:?,2:human,,0.512
112,1:?,1:bot,,1
113,1:?,1:bot,,0.768
114,1:?,1:bot,,0.918
115,1:?,1:bot,,0.663
116,1:?,1:bot,,0.672
117,1:?,1:bot,,0.936
118,1:?,1:bot,,0.536
119,1:?,1:bot,,0.888
120,1:?,1:bot,,0.708
121,1:?,1:bot,,0.6
122,1:?,1:bot,,0.934
123,1:?,1:bot,,0.686
124,1:?,1:bot,,0.511
125,1:?,2:human,,0.584
126,1:?,1:bot,,0.864
127,1:?,1:bot,,0.896
128,1:?,1:bot,,0.856
129,1:?,1:bot,,0.616
130,1:?,1:bot,,0.792
131,1:?,2:human,,0.715
132,1:?,1:bot,,0.784
133,1:?,1:bot,,0.918
134,1:?,1:bot,,0.776
135,1:?,1:bot,,0.816
136,1:?,1:bot,,0.56
137,1:?,1:bot,,0.918
138,1:?,1:bot,,0.745
139,1:?,2:human,,0.562
140,1:?,1:bot,,0.696
141,1:?,1:bot,,0.607
142,1:?,1:bot,,0.918
143,1:?,2:human,,0.658
144,1:?,2:human,,0.536
145,1:?,1:bot,,0.624
146,1:?,2:human,,0.512
147,1:?,1:bot,,0.64
148,1:?,2:human,,0.584
149,1:?,1:bot,,0.744
150,1:?,1:bot,,0.848
151,1:?,1:bot,,0.6
152,1:?,1:bot,,0.6
153,1:?,1:bot,,0.664
154,1:?,1:bot,,0.624
155,1:?,1:bot,,0.6
156,1:?,2:human,,0.592
157,1:?,1:bot,,0.696
158,1:?,1:bot,,0.512
159,1:?,1:bot,,0.736
160,1:?,1:bot,,0.737
161,1:?,1:bot,,0.632
162,1:?,1:bot,,0.558
163,1:?,1:bot,,0.712
164,1:?,1:bot,,0.528
165,1:?,1:bot,,0.607
166,1:?,1:bot,,0.721
167,1:?,1:bot,,0.88
168,1:?,1:bot,,0.606
169,1:?,1:bot,,0.574
170,1:?,1:bot,,0.528
171,1:?,2:human,,0.595
172,1:?,2:human,,0.595
173,1:?,2:human,,0.624
174,1:?,1:bot,,0.625
175,1:?,2:human,,0.64
176,1:?,1:bot,,0.736
177,1:?,1:bot,,0.643
178,1:?,1:bot,,0.622
179,1:?,1:bot,,0.656
180,1:?,1:bot,,0.768
181,1:?,1:bot,,0.544
182,1:?,1:bot,,0.607
183,1:?,1:bot,,0.544
184,1:?,1:bot,,0.816
185,1:?,2:human,,0.609
186,1:?,1:bot,,0.76
187,1:?,1:bot,,0.769
188,1:?,2:human,,0.6
189,1:?,1:bot,,0.794
190,1:?,1:bot,,0.608
191,1:?,2:human,,0.749
192,1:?,1:bot,,0.744
193,1:?,2:human,,0.774
194,1:?,1:bot,,0.712
195,1:?,1:bot,,0.712
196,1:?,1:bot,,0.68
197,1:?,1:bot,,0.744
198,1:?,1:bot,,0.736
199,1:?,1:bot,,0.664
200,1:?,1:bot,,0.592
201,1:?,1:bot,,0.61
202,1:?,1:bot,,0.661
203,1:?,1:bot,,0.912
204,1:?,1:bot,,0.536
205,1:?,1:bot,,0.762
206,1:?,1:bot,,0.744
207,1:?,1:bot,,0.568
208,1:?,1:bot,,0.664
209,1:?,1:bot,,1
210,1:?,1:bot,,0.647
211,1:?,1:bot,,0.608
212,1:?,1:bot,,0.888
213,1:?,2:human,,0.504
214,1:?,1:bot,,0.504
215,1:?,1:bot,,0.648
216,1:?,1:bot,,0.732
217,1:?,1:bot,,0.56
218,1:?,1:bot,,0.707
219,1:?,2:human,,0.632
220,1:?,1:bot,,0.76
221,1:?,1:bot,,0.512
222,1:?,1:bot,,0.768
223,1:?,1:bot,,0.608
224,1:?,1:bot,,0.56
225,1:?,1:bot,,0.736
226,1:?,1:bot,,0.632
227,1:?,1:bot,,0.712
228,1:?,1:bot,,0.608
229,1:?,1:bot,,0.644
230,1:?,1:bot,,0.688
231,1:?,1:bot,,0.579
232,1:?,2:human,,0.53
233,1:?,1:bot,,0.776
234,1:?,1:bot,,0.682
235,1:?,1:bot,,0.864
236,1:?,2:human,,0.56
237,1:?,1:bot,,0.824
238,1:?,1:bot,,0.776
239,1:?,1:bot,,0.928
240,1:?,1:bot,,0.688
241,1:?,1:bot,,0.68
242,1:?,1:bot,,0.696
243,1:?,2:human,,0.608
244,1:?,1:bot,,0.607
245,1:?,1:bot,,0.888
246,1:?,1:bot,,0.72
247,1:?,1:bot,,0.68
248,1:?,2:human,,0.56
249,1:?,1:bot,,0.648
250,1:?,1:bot,,0.528
251,1:?,1:bot,,0.6
252,1:?,1:bot,,0.64
253,1:?,1:bot,,0.661
254,1:?,1:bot,,0.887
255,1:?,1:bot,,0.56
256,1:?,1:bot,,0.728
257,1:?,1:bot,,0.76
258,1:?,1:bot,,0.576
259,1:?,1:bot,,0.72
260,1:?,2:human,,0.512
261,1:?,1:bot,,0.549
262,1:?,1:bot,,0.784
263,1:?,2:human,,0.544
264,1:?,1:bot,,0.704
265,1:?,2:human,,0.584
266,1:?,1:bot,,0.723
267,1:?,1:bot,,1
268,1:?,1:bot,,0.561
269,1:?,1:bot,,0.704
270,1:?,1:bot,,0.745
271,1:?,1:bot,,0.888
272,1:?,2:human,,0.522
273,1:?,1:bot,,0.6
274,1:?,1:bot,,0.664
275,1:?,1:bot,,0.678
276,1:?,2:human,,0.56
277,1:?,2:human,,0.512
278,1:?,1:bot,,0.672
279,1:?,1:bot,,0.54
280,1:?,1:bot,,0.664
281,1:?,1:bot,,0.704
282,1:?,1:bot,,0.587
283,1:?,2:human,,0.632
284,1:?,2:human,,0.524
285,1:?,1:bot,,0.767
286,1:?,1:bot,,0.896
287,1:?,1:bot,,0.918
288,1:?,1:bot,,0.816
289,1:?,1:bot,,0.607
290,1:?,1:bot,,0.896
291,1:?,1:bot,,0.643
292,1:?,2:human,,0.55
293,1:?,1:bot,,0.625
294,1:?,1:bot,,0.607
295,1:?,1:bot,,0.648
296,1:?,1:bot,,0.607
297,1:?,1:bot,,0.824
298,1:?,1:bot,,0.76
299,1:?,2:human,,0.608
300,1:?,1:bot,,0.611
301,1:?,1:bot,,1
302,1:?,2:human,,0.56
303,1:?,1:bot,,0.582
304,1:?,1:bot,,0.656
305,1:?,1:bot,,0.747
306,1:?,1:bot,,0.76
307,1:?,1:bot,,0.807
308,1:?,1:bot,,0.728
309,1:?,1:bot,,0.592
310,1:?,2:human,,0.51
311,1:?,1:bot,,0.752
312,1:?,1:bot,,0.584
313,1:?,1:bot,,0.648
314,1:?,1:bot,,0.6
315,1:?,2:human,,0.504
316,1:?,1:bot,,0.608
317,1:?,2:human,,0.552
318,1:?,1:bot,,0.68
319,1:?,2:human,,0.592
320,1:?,2:human,,0.512
321,1:?,1:bot,,0.808
322,1:?,1:bot,,0.848
323,1:?,1:bot,,0.616
324,1:?,1:bot,,0.632
325,1:?,1:bot,,0.607
326,1:?,1:bot,,0.544
327,1:?,2:human,,0.576
328,1:?,1:bot,,0.544
329,1:?,1:bot,,0.918
330,1:?,1:bot,,0.672
331,1:?,1:bot,,0.856
332,1:?,1:bot,,0.6
333,1:?,1:bot,,0.76
334,1:?,1:bot,,1
335,1:?,1:bot,,0.68
336,1:?,1:bot,,0.811
337,1:?,1:bot,,0.6
338,1:?,1:bot,,0.607
339,1:?,1:bot,,0.681
340,1:?,1:bot,,0.768
341,1:?,2:human,,0.56
342,1:?,1:bot,,0.608
343,1:?,1:bot,,0.607
344,1:?,1:bot,,0.607
345,1:?,2:human,,0.568
346,1:?,1:bot,,0.744
347,1:?,1:bot,,0.792
348,1:?,1:bot,,0.563
349,1:?,1:bot,,0.773
350,1:?,1:bot,,0.655
351,1:?,2:human,,0.544
352,1:?,1:bot,,0.504
353,1:?,1:bot,,0.64
354,1:?,1:bot,,1
355,1:?,1:bot,,0.586
356,1:?,1:bot,,0.505
357,1:?,1:bot,,0.824
358,1:?,2:human,,0.592
359,1:?,1:bot,,0.528
360,1:?,1:bot,,0.7
361,1:?,1:bot,,0.607
362,1:?,1:bot,,0.784
363,1:?,1:bot,,0.544
364,1:?,1:bot,,0.856
365,1:?,1:bot,,0.729
366,1:?,1:bot,,0.744
367,1:?,1:bot,,0.607
368,1:?,2:human,,0.664
369,1:?,1:bot,,0.616
370,1:?,1:bot,,0.712
371,1:?,1:bot,,0.943
372,1:?,1:bot,,0.918
373,1:?,1:bot,,0.552
374,1:?,1:bot,,0.607
375,1:?,1:bot,,0.816
376,1:?,1:bot,,0.632
377,1:?,1:bot,,0.728
378,1:?,1:bot,,0.815
379,1:?,1:bot,,0.728
380,1:?,2:human,,0.965
381,1:?,2:human,,0.544
382,1:?,1:bot,,0.72
383,1:?,1:bot,,0.696
384,1:?,1:bot,,0.791
385,1:?,1:bot,,0.592
386,1:?,1:bot,,0.596
387,1:?,1:bot,,0.661
388,1:?,1:bot,,0.656
389,1:?,1:bot,,0.752
390,1:?,1:bot,,0.816
391,1:?,1:bot,,0.584
392,1:?,1:bot,,0.832
393,1:?,1:bot,,0.607
394,1:?,1:bot,,0.685
395,1:?,1:bot,,0.792
396,1:?,1:bot,,0.896
397,1:?,1:bot,,0.637
398,1:?,1:bot,,0.936
399,1:?,1:bot,,0.552
400,1:?,1:bot,,0.56
401,1:?,1:bot,,0.592
402,1:?,1:bot,,0.668
403,1:?,1:bot,,0.664
404,1:?,2:human,,0.667
405,1:?,1:bot,,0.724
406,1:?,1:bot,,0.64
407,1:?,1:bot,,0.615
408,1:?,1:bot,,0.608
409,1:?,1:bot,,0.656
410,1:?,2:human,,0.685
411,1:?,1:bot,,0.504
412,1:?,1:bot,,0.56
413,1:?,1:bot,,0.632
414,1:?,1:bot,,0.752
415,1:?,1:bot,,0.544
416,1:?,1:bot,,0.864
417,1:?,1:bot,,0.808
418,1:?,1:bot,,0.736
419,1:?,2:human,,0.624
420,1:?,1:bot,,0.768
421,1:?,1:bot,,0.792
422,1:?,1:bot,,0.56
423,1:?,1:bot,,0.592
424,1:?,1:bot,,0.72
425,1:?,1:bot,,0.918
426,1:?,1:bot,,0.712
427,1:?,1:bot,,0.864
428,1:?,1:bot,,0.536
429,1:?,1:bot,,0.544
430,1:?,2:human,,0.544
431,1:?,1:bot,,0.848
432,1:?,1:bot,,0.776
433,1:?,1:bot,,0.584
434,1:?,1:bot,,0.808
435,1:?,1:bot,,0.904
436,1:?,1:bot,,0.775
437,1:?,1:bot,,0.608
438,1:?,1:bot,,0.776
439,1:?,2:human,,0.507
440,1:?,1:bot,,0.927
441,1:?,1:bot,,0.808
442,1:?,1:bot,,0.6
443,1:?,1:bot,,0.816
444,1:?,1:bot,,0.656
445,1:?,1:bot,,0.824
446,1:?,1:bot,,0.699
447,1:?,1:bot,,0.936
448,1:?,1:bot,,0.56
449,1:?,2:human,,0.616
450,1:?,2:human,,0.512
451,1:?,1:bot,,0.652
452,1:?,1:bot,,0.824
453,1:?,1:bot,,0.607
454,1:?,2:human,,0.9
455,1:?,1:bot,,0.504
456,1:?,1:bot,,0.784
457,1:?,1:bot,,0.872
458,1:?,1:bot,,0.6
459,1:?,1:bot,,0.736
460,1:?,1:bot,,0.76
461,1:?,1:bot,,0.918
462,1:?,2:human,,0.624
463,1:?,1:bot,,0.616
464,1:?,1:bot,,0.576
465,1:?,1:bot,,0.559
466,1:?,2:human,,0.629
467,1:?,1:bot,,0.536
468,1:?,1:bot,,0.693
469,1:?,1:bot,,0.864
470,1:?,1:bot,,0.808
471,1:?,1:bot,,0.912
472,1:?,1:bot,,0.616
473,1:?,1:bot,,0.64
474,1:?,2:human,,0.544
475,1:?,1:bot,,0.704
476,1:?,1:bot,,0.734
477,1:?,1:bot,,0.904
478,1:?,1:bot,,0.712
479,1:?,2:human,,0.56
480,1:?,1:bot,,0.607
481,1:?,1:bot,,0.568
482,1:?,1:bot,,0.543
483,1:?,1:bot,,0.584
484,1:?,1:bot,,0.872
485,1:?,1:bot,,0.85
486,1:?,1:bot,,0.76
487,1:?,2:human,,0.6
488,1:?,1:bot,,0.624
489,1:?,1:bot,,0.842
490,1:?,1:bot,,0.627
491,1:?,1:bot,,0.896
492,1:?,1:bot,,0.574
493,1:?,1:bot,,0.72
494,1:?,1:bot,,0.68
495,1:?,1:bot,,0.515
496,1:?,1:bot,,0.696
497,1:?,1:bot,,0.848
498,1:?,1:bot,,0.728
499,1:?,2:human,,0.792
500,1:?,2:human,,0.701
501,1:?,1:bot,,0.839
502,1:?,2:human,,0.744
503,1:?,1:bot,,0.824
504,1:?,1:bot,,0.888
505,1:?,2:human,,0.711
506,1:?,1:bot,,0.568
507,1:?,1:bot,,0.789
508,1:?,1:bot,,0.624
509,1:?,1:bot,,0.696
510,1:?,1:bot,,0.608
511,1:?,1:bot,,0.688
512,1:?,2:human,,0.792
513,1:?,2:human,,0.787
514,1:?,1:bot,,0.815
515,1:?,1:bot,,0.76
516,1:?,1:bot,,0.56
517,1:?,1:bot,,0.784
518,1:?,1:bot,,0.576
519,1:?,2:human,,0.584
520,1:?,1:bot,,0.76
521,1:?,1:bot,,0.872
522,1:?,1:bot,,0.918
523,1:?,1:bot,,0.816
524,1:?,2:human,,0.645
525,1:?,1:bot,,0.68
526,1:?,1:bot,,0.734
527,1:?,1:bot,,0.607
528,1:?,1:bot,,0.524
529,1:?,1:bot,,0.648
530,1:?,1:bot,,0.728
531,1:?,1:bot,,0.872
532,1:?,1:bot,,0.6
533,1:?,1:bot,,0.728
534,1:?,1:bot,,0.639
535,1:?,1:bot,,0.976
536,1:?,1:bot,,0.544
537,1:?,2:human,,0.528
538,1:?,2:human,,0.56
539,1:?,2:human,,0.52
540,1:?,1:bot,,0.632
541,1:?,1:bot,,0.704
542,1:?,1:bot,,0.896
543,1:?,2:human,,0.56
544,1:?,1:bot,,0.64
545,1:?,1:bot,,0.864
546,1:?,1:bot,,0.64
547,1:?,1:bot,,0.552
548,1:?,1:bot,,0.738
549,1:?,1:bot,,0.96
550,1:?,1:bot,,0.607
551,1:?,1:bot,,0.761
552,1:?,2:human,,0.536
553,1:?,2:human,,0.635
554,1:?,2:human,,0.544
555,1:?,2:human,,0.6
556,1:?,1:bot,,0.918
557,1:?,1:bot,,0.792
558,1:?,1:bot,,0.623
559,1:?,1:bot,,0.648
560,1:?,2:human,,0.56
561,1:?,2:human,,0.528
562,1:?,1:bot,,0.648
563,1:?,2:human,,0.784
564,1:?,1:bot,,0.56
565,1:?,1:bot,,0.664
566,1:?,1:bot,,0.68
567,1:?,2:human,,0.624
568,1:?,1:bot,,0.752
569,1:?,1:bot,,0.612
570,1:?,1:bot,,0.743
571,1:?,1:bot,,0.736
572,1:?,2:human,,0.684
573,1:?,1:bot,,0.714
574,1:?,1:bot,,0.576
575,1:?,1:bot,,0.523
576,1:?,1:bot,,0.664
577,1:?,1:bot,,0.918
578,1:?,1:bot,,0.544
579,1:?,1:bot,,0.816
580,1:?,2:human,,0.696
581,1:?,1:bot,,0.566
582,1:?,2:human,,0.658
583,1:?,1:bot,,0.607
584,1:?,1:bot,,0.808
585,1:?,1:bot,,0.68
586,1:?,1:bot,,0.582
587,1:?,1:bot,,0.558
588,1:?,1:bot,,0.656
589,1:?,1:bot,,0.601
590,1:?,1:bot,,0.68
591,1:?,1:bot,,0.614
592,1:?,1:bot,,0.534
593,1:?,1:bot,,0.664
594,1:?,2:human,,0.56
595,1:?,1:bot,,0.84
596,1:?,1:bot,,0.711
597,1:?,1:bot,,0.616
598,1:?,1:bot,,0.688
599,1:?,1:bot,,0.888
600,1:?,1:bot,,0.8
601,1:?,1:bot,,0.611
602,1:?,1:bot,,0.744
603,1:?,1:bot,,0.918
604,1:?,1:bot,,0.77
605,1:?,1:bot,,0.607
606,1:?,1:bot,,0.8
607,1:?,1:bot,,0.658
608,1:?,1:bot,,0.588
609,1:?,2:human,,0.624
610,1:?,1:bot,,0.648
611,1:?,2:human,,0.6
612,1:?,1:bot,,0.607
613,1:?,1:bot,,0.698
614,1:?,1:bot,,0.607
615,1:?,1:bot,,0.672
616,1:?,2:human,,0.615
617,1:?,1:bot,,0.656
618,1:?,1:bot,,0.737
619,1:?,1:bot,,0.728
620,1:?,2:human,,0.506
621,1:?,1:bot,,0.736
622,1:?,1:bot,,0.528
623,1:?,1:bot,,0.544
624,1:?,2:human,,0.552
625,1:?,1:bot,,0.68
626,1:?,1:bot,,0.56
627,1:?,1:bot,,0.632
628,1:?,2:human,,0.52
629,1:?,2:human,,0.549
630,1:?,2:human,,0.793
631,1:?,1:bot,,0.816
632,1:?,1:bot,,0.918
633,1:?,1:bot,,0.664
634,1:?,1:bot,,0.553
635,1:?,2:human,,0.536
636,1:?,1:bot,,0.779
637,1:?,1:bot,,0.832
638,1:?,1:bot,,0.512
639,1:?,1:bot,,0.544
640,1:?,1:bot,,0.859
641,1:?,2:human,,0.645
642,1:?,1:bot,,0.635
643,1:?,1:bot,,0.68
644,1:?,1:bot,,0.704
645,1:?,1:bot,,0.648
646,1:?,1:bot,,0.752
647,1:?,2:human,,0.696
648,1:?,1:bot,,0.62
649,1:?,1:bot,,0.584
650,1:?,1:bot,,0.76
651,1:?,1:bot,,0.664
652,1:?,1:bot,,0.864
653,1:?,1:bot,,0.728
654,1:?,1:bot,,0.811
655,1:?,1:bot,,0.607
656,1:?,1:bot,,0.918
657,1:?,1:bot,,0.68
658,1:?,1:bot,,0.576
659,1:?,1:bot,,0.88
660,1:?,1:bot,,0.704
661,1:?,1:bot,,0.792
662,1:?,1:bot,,0.784
663,1:?,1:bot,,0.672
664,1:?,2:human,,0.51
665,1:?,1:bot,,1
666,1:?,1:bot,,0.792
667,1:?,2:human,,0.56
668,1:?,1:bot,,0.848
669,1:?,1:bot,,0.656
670,1:?,1:bot,,0.607
671,1:?,1:bot,,0.864
672,1:?,1:bot,,0.739
673,1:?,1:bot,,0.704
674,1:?,1:bot,,0.768
675,1:?,2:human,,0.766
676,1:?,1:bot,,0.52
677,1:?,1:bot,,0.688
678,1:?,1:bot,,0.792
679,1:?,1:bot,,0.607
680,1:?,1:bot,,0.648
681,1:?,1:bot,,0.918
682,1:?,1:bot,,0.656
683,1:?,1:bot,,0.607
684,1:?,2:human,,0.528
685,1:?,1:bot,,0.824
686,1:?,1:bot,,0.871
687,1:?,1:bot,,0.608
688,1:?,1:bot,,0.792
689,1:?,1:bot,,0.618
690,1:?,1:bot,,0.808
691,1:?,2:human,,0.73
692,1:?,1:bot,,0.76
693,1:?,1:bot,,0.704
694,1:?,1:bot,,0.744
695,1:?,2:human,,0.725
696,1:?,1:bot,,0.935
697,1:?,1:bot,,0.56
698,1:?,1:bot,,0.704
699,1:?,1:bot,,0.56
700,1:?,1:bot,,0.896
701,1:?,1:bot,,1
702,1:?,1:bot,,0.912
703,1:?,1:bot,,0.544
704,1:?,1:bot,,0.524
705,1:?,2:human,,0.704
706,1:?,1:bot,,0.864
707,1:?,1:bot,,0.732
708,1:?,1:bot,,0.816
709,1:?,1:bot,,0.763
710,1:?,1:bot,,0.544
711,1:?,1:bot,,0.72
712,1:?,1:bot,,0.624
713,1:?,1:bot,,0.808
714,1:?,1:bot,,0.659
715,1:?,1:bot,,0.696
716,1:?,1:bot,,0.811
717,1:?,1:bot,,0.864
718,1:?,1:bot,,0.616
719,1:?,2:human,,0.68
720,1:?,1:bot,,0.552
721,1:?,1:bot,,0.632
722,1:?,1:bot,,0.856
723,1:?,1:bot,,0.607
724,1:?,2:human,,0.576
725,1:?,1:bot,,0.696
726,1:?,1:bot,,0.696
727,1:?,1:bot,,0.752
728,1:?,1:bot,,0.598
729,1:?,1:bot,,0.918
730,1:?,1:bot,,0.603
731,1:?,1:bot,,0.688
732,1:?,1:bot,,0.504
733,1:?,1:bot,,0.88
734,1:?,2:human,,0.52
735,1:?,1:bot,,0.608
736,1:?,1:bot,,0.63
737,1:?,1:bot,,0.72
738,1:?,1:bot,,0.597
739,1:?,1:bot,,0.6
740,1:?,1:bot,,0.613
741,1:?,1:bot,,0.811
742,1:?,1:bot,,0.8
743,1:?,2:human,,0.627
744,1:?,1:bot,,0.68
745,1:?,1:bot,,0.721
746,1:?,1:bot,,0.72
747,1:?,1:bot,,0.704
748,1:?,1:bot,,0.558
749,1:?,1:bot,,0.752
750,1:?,1:bot,,0.568
751,1:?,1:bot,,0.68
752,1:?,2:human,,0.632
753,1:?,1:bot,,0.64
754,1:?,1:bot,,0.64
755,1:?,1:bot,,0.704
756,1:?,1:bot,,0.688
757,1:?,1:bot,,0.696
758,1:?,1:bot,,0.6
759,1:?,1:bot,,1
760,1:?,2:human,,0.592
761,1:?,1:bot,,0.648
762,1:?,1:bot,,0.76
763,1:?,1:bot,,0.659
764,1:?,1:bot,,0.764
765,1:?,1:bot,,0.848
766,1:?,1:bot,,0.68
767,1:?,1:bot,,0.592
768,1:?,1:bot,,0.672
769,1:?,1:bot,,0.568
770,1:?,1:bot,,0.792
771,1:?,1:bot,,0.616
772,1:?,1:bot,,0.744
773,1:?,1:bot,,0.608
774,1:?,2:human,,0.558
775,1:?,1:bot,,0.672
776,1:?,1:bot,,0.63
777,1:?,2:human,,0.504
778,1:?,2:human,,0.512
779,1:?,2:human,,0.504
780,1:?,1:bot,,0.704
781,1:?,2:human,,0.642
782,1:?,1:bot,,0.616
783,1:?,1:bot,,0.712
784,1:?,2:human,,0.567
785,1:?,1:bot,,0.728
786,1:?,1:bot,,0.68
787,1:?,1:bot,,0.768
788,1:?,1:bot,,0.68
789,1:?,1:bot,,0.697
790,1:?,1:bot,,0.728
791,1:?,1:bot,,0.796
792,1:?,1:bot,,0.712
793,1:?,1:bot,,0.776
794,1:?,1:bot,,0.544
795,1:?,1:bot,,0.576
796,1:?,1:bot,,0.872
797,1:?,2:human,,0.561
798,1:?,2:human,,0.566
799,1:?,1:bot,,1
800,1:?,2:human,,0.736
801,1:?,1:bot,,0.944
802,1:?,2:human,,0.536
803,1:?,1:bot,,0.792
804,1:?,1:bot,,1
805,1:?,1:bot,,0.589
806,1:?,1:bot,,0.6
807,1:?,1:bot,,0.791
808,1:?,1:bot,,0.918
809,1:?,1:bot,,0.704
810,1:?,1:bot,,0.64
811,1:?,1:bot,,0.539
812,1:?,1:bot,,0.696
813,1:?,1:bot,,0.616
814,1:?,2:human,,0.616
815,1:?,2:human,,0.654
816,1:?,2:human,,0.712
817,1:?,1:bot,,0.752
818,1:?,2:human,,0.612
819,1:?,1:bot,,0.748
820,1:?,1:bot,,0.654
821,1:?,1:bot,,0.643
822,1:?,1:bot,,0.761
823,1:?,1:bot,,0.544
824,1:?,1:bot,,0.736
825,1:?,1:bot,,0.616
826,1:?,1:bot,,0.616
827,1:?,2:human,,0.544
828,1:?,1:bot,,0.758
829,1:?,1:bot,,0.744
830,1:?,1:bot,,0.832
831,1:?,1:bot,,0.694
832,1:?,2:human,,0.52
833,1:?,1:bot,,0.527
834,1:?,1:bot,,0.544
835,1:?,1:bot,,0.514
836,1:?,1:bot,,0.6
837,1:?,1:bot,,0.784
838,1:?,2:human,,0.504
