=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.meta.Bagging -- -P 100 -S 101 -num-slots 8 -I 12 -W weka.classifiers.lazy.IBk -num-decimal-places 8 -- -K 5 -W 0 -A "weka.core.neighboursearch.LinearNNSearch -A \"weka.core.EuclideanDistance -R first-last\"" -num-decimal-places 8
Relation:     HW8_TestingFeatureSelectionMethods_train-weka.filters.unsupervised.attribute.Remove-R2-3,5-6,8-9,15
Instances:    3000
Attributes:   8
              class
              subjectivity
              joy
              sadness
              anger
              urlsCount
              mentionsCount
              isRetweet
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

Bagging with 12 iterations and base learner

weka.classifiers.lazy.IBk -K 5 -W 0 -A "weka.core.neighboursearch.LinearNNSearch -A \"weka.core.EuclideanDistance -R first-last\"" -num-decimal-places 8
Attribute mappings:

Model attributes         	    Incoming attributes
-------------------------	    ----------------
(nominal) class          	--> 1 (nominal) class
(nominal) subjectivity   	--> 4 (nominal) subjectivity
(numeric) joy            	--> 7 (numeric) joy
(numeric) sadness        	--> 10 (numeric) sadness
(numeric) anger          	--> 11 (numeric) anger
(numeric) urlsCount      	--> 12 (numeric) urlsCount
(numeric) mentionsCount  	--> 13 (numeric) mentionsCount
(numeric) isRetweet      	--> 14 (numeric) isRetweet


Time taken to build model: 0.01 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
319,1:?,1:bot,,0.644
320,1:?,1:bot,,0.711
321,1:?,1:bot,,1
322,1:?,1:bot,,0.654
323,1:?,1:bot,,1
324,1:?,1:bot,,0.933
325,1:?,1:bot,,0.724
326,1:?,1:bot,,0.958
327,1:?,2:human,,0.553
328,1:?,2:human,,0.922
329,1:?,1:bot,,0.793
330,1:?,2:human,,0.869
331,1:?,1:bot,,0.983
332,1:?,1:bot,,0.783
333,1:?,1:bot,,0.586
334,1:?,1:bot,,1
335,1:?,1:bot,,0.946
336,1:?,1:bot,,1
337,1:?,1:bot,,0.933
338,1:?,1:bot,,0.724
339,1:?,2:human,,0.537
340,1:?,1:bot,,0.867
341,1:?,1:bot,,0.633
342,1:?,1:bot,,0.886
343,1:?,1:bot,,0.724
344,1:?,1:bot,,0.724
345,1:?,1:bot,,0.71
346,1:?,1:bot,,0.983
347,1:?,2:human,,0.543
348,1:?,1:bot,,1
349,1:?,2:human,,1
350,1:?,2:human,,1
351,1:?,1:bot,,1
352,1:?,1:bot,,0.819
353,1:?,1:bot,,0.775
354,1:?,1:bot,,1
355,1:?,1:bot,,0.553
356,1:?,1:bot,,0.527
357,1:?,1:bot,,0.743
358,1:?,1:bot,,0.712
359,1:?,1:bot,,1
360,1:?,1:bot,,0.701
361,1:?,1:bot,,0.724
362,1:?,1:bot,,0.635
363,1:?,1:bot,,0.65
364,1:?,2:human,,0.77
365,1:?,2:human,,0.545
366,1:?,1:bot,,0.792
367,1:?,1:bot,,0.724
368,1:?,1:bot,,0.743
369,1:?,2:human,,0.528
370,1:?,2:human,,0.511
371,1:?,1:bot,,0.788
372,1:?,1:bot,,0.793
373,1:?,1:bot,,0.953
374,1:?,1:bot,,0.724
375,1:?,1:bot,,0.65
376,1:?,1:bot,,1
377,1:?,1:bot,,0.736
378,1:?,1:bot,,0.794
379,1:?,2:human,,0.609
380,1:?,2:human,,0.85
381,1:?,1:bot,,0.669
382,1:?,1:bot,,0.525
383,1:?,1:bot,,1
384,1:?,1:bot,,0.793
385,1:?,1:bot,,1
386,1:?,1:bot,,0.729
387,1:?,1:bot,,0.706
388,1:?,2:human,,0.626
389,1:?,2:human,,0.597
390,1:?,2:human,,0.6
391,1:?,1:bot,,0.632
392,1:?,1:bot,,0.856
393,1:?,1:bot,,0.724
394,1:?,1:bot,,0.756
395,1:?,1:bot,,0.954
396,1:?,1:bot,,1
397,1:?,1:bot,,0.767
398,1:?,1:bot,,1
399,1:?,1:bot,,0.533
400,1:?,2:human,,0.933
401,1:?,1:bot,,0.681
402,1:?,1:bot,,0.792
403,1:?,1:bot,,0.617
404,1:?,1:bot,,0.549
405,1:?,2:human,,1
406,1:?,1:bot,,0.592
407,1:?,2:human,,0.607
408,1:?,1:bot,,0.683
409,1:?,1:bot,,0.731
410,1:?,2:human,,1
411,1:?,1:bot,,0.731
412,1:?,1:bot,,0.934
413,1:?,1:bot,,0.786
414,1:?,1:bot,,0.847
415,1:?,1:bot,,1
416,1:?,1:bot,,0.914
417,1:?,2:human,,0.791
418,1:?,2:human,,0.758
419,1:?,1:bot,,0.856
420,1:?,1:bot,,0.812
421,1:?,1:bot,,0.928
422,1:?,2:human,,0.761
423,1:?,2:human,,0.511
424,1:?,2:human,,0.626
425,1:?,1:bot,,0.793
426,1:?,1:bot,,0.936
427,1:?,1:bot,,0.967
428,1:?,2:human,,0.862
429,1:?,1:bot,,0.55
430,1:?,1:bot,,1
431,1:?,1:bot,,0.76
432,1:?,1:bot,,0.983
433,1:?,1:bot,,1
434,1:?,1:bot,,0.656
435,1:?,2:human,,0.786
436,1:?,1:bot,,0.774
437,1:?,1:bot,,0.925
438,1:?,1:bot,,0.829
439,1:?,2:human,,0.71
440,1:?,1:bot,,0.783
441,1:?,1:bot,,0.798
442,1:?,1:bot,,0.583
443,1:?,1:bot,,0.649
444,1:?,1:bot,,0.588
445,1:?,2:human,,1
446,1:?,2:human,,0.955
447,1:?,1:bot,,0.886
448,1:?,2:human,,0.608
449,1:?,1:bot,,0.917
450,1:?,2:human,,0.698
451,1:?,2:human,,0.722
452,1:?,2:human,,0.591
453,1:?,1:bot,,0.724
454,1:?,2:human,,0.84
455,1:?,1:bot,,0.713
456,1:?,2:human,,0.838
457,1:?,1:bot,,1
458,1:?,1:bot,,0.775
459,1:?,1:bot,,1
460,1:?,1:bot,,0.967
461,1:?,1:bot,,0.793
462,1:?,1:bot,,0.592
463,1:?,2:human,,0.753
464,1:?,1:bot,,0.839
465,1:?,1:bot,,0.694
466,1:?,1:bot,,0.796
467,1:?,1:bot,,1
468,1:?,1:bot,,0.899
469,1:?,1:bot,,1
470,1:?,1:bot,,0.847
471,1:?,1:bot,,0.753
472,1:?,1:bot,,0.986
473,1:?,2:human,,0.758
474,1:?,1:bot,,0.545
475,1:?,1:bot,,0.853
476,1:?,1:bot,,0.936
477,1:?,1:bot,,0.547
478,1:?,1:bot,,0.85
479,1:?,1:bot,,0.633
480,1:?,1:bot,,0.724
481,1:?,1:bot,,0.853
482,1:?,1:bot,,0.646
483,1:?,2:human,,0.742
484,1:?,1:bot,,0.897
485,1:?,1:bot,,0.768
486,1:?,1:bot,,0.739
487,1:?,2:human,,0.983
488,1:?,1:bot,,0.983
489,1:?,1:bot,,0.825
490,1:?,1:bot,,0.724
491,1:?,1:bot,,0.728
492,1:?,1:bot,,0.778
493,1:?,1:bot,,0.922
494,1:?,1:bot,,0.799
495,1:?,2:human,,0.634
496,1:?,1:bot,,0.886
497,1:?,1:bot,,0.924
498,1:?,2:human,,0.82
499,1:?,2:human,,0.685
500,1:?,2:human,,0.823
501,1:?,1:bot,,0.831
502,1:?,2:human,,0.842
503,1:?,1:bot,,0.662
504,1:?,1:bot,,0.696
505,1:?,2:human,,0.621
506,1:?,1:bot,,0.729
507,1:?,1:bot,,0.836
508,1:?,1:bot,,0.983
509,1:?,1:bot,,0.803
510,1:?,1:bot,,0.624
511,1:?,1:bot,,0.806
512,1:?,2:human,,0.592
513,1:?,2:human,,0.547
514,1:?,1:bot,,0.654
515,1:?,2:human,,0.772
516,1:?,2:human,,1
517,1:?,1:bot,,1
518,1:?,2:human,,0.95
519,1:?,1:bot,,0.708
520,1:?,1:bot,,1
521,1:?,2:human,,0.894
522,1:?,1:bot,,0.793
523,1:?,1:bot,,0.983
524,1:?,2:human,,0.805
525,1:?,1:bot,,0.946
526,1:?,1:bot,,0.798
527,1:?,1:bot,,0.724
528,1:?,1:bot,,0.731
529,1:?,2:human,,0.568
530,1:?,1:bot,,1
531,1:?,2:human,,0.939
532,1:?,1:bot,,0.864
533,1:?,2:human,,0.766
534,1:?,1:bot,,0.834
535,1:?,1:bot,,1
536,1:?,2:human,,0.645
537,1:?,1:bot,,0.569
538,1:?,1:bot,,0.633
539,1:?,1:bot,,0.782
540,1:?,1:bot,,0.781
541,1:?,2:human,,0.55
542,1:?,1:bot,,0.728
543,1:?,2:human,,0.773
544,1:?,1:bot,,0.706
545,1:?,1:bot,,1
546,1:?,2:human,,0.792
547,1:?,2:human,,0.707
548,1:?,1:bot,,0.794
549,1:?,1:bot,,0.778
550,1:?,1:bot,,0.724
551,1:?,1:bot,,0.898
552,1:?,1:bot,,0.734
553,1:?,2:human,,0.751
554,1:?,1:bot,,0.514
555,1:?,2:human,,0.67
556,1:?,1:bot,,0.793
557,1:?,1:bot,,0.871
558,1:?,2:human,,0.535
559,1:?,1:bot,,0.51
560,1:?,1:bot,,0.822
561,1:?,1:bot,,0.814
562,1:?,1:bot,,0.657
563,1:?,2:human,,0.764
564,1:?,2:human,,0.972
565,1:?,1:bot,,0.8
566,1:?,1:bot,,0.919
567,1:?,2:human,,0.799
568,1:?,1:bot,,0.757
569,1:?,1:bot,,0.819
570,1:?,2:human,,0.838
571,1:?,1:bot,,0.542
572,1:?,2:human,,0.778
573,1:?,1:bot,,0.761
574,1:?,1:bot,,0.564
575,1:?,2:human,,0.641
576,1:?,1:bot,,0.897
577,1:?,1:bot,,0.793
578,1:?,2:human,,0.587
579,1:?,2:human,,0.533
580,1:?,2:human,,0.852
581,1:?,2:human,,0.719
582,1:?,2:human,,0.759
583,1:?,1:bot,,0.724
584,1:?,1:bot,,0.988
585,1:?,1:bot,,0.796
586,1:?,1:bot,,1
587,1:?,1:bot,,0.708
588,1:?,1:bot,,0.783
589,1:?,2:human,,0.942
590,1:?,1:bot,,0.792
591,1:?,1:bot,,0.576
592,1:?,2:human,,0.911
593,1:?,1:bot,,1
594,1:?,2:human,,0.786
595,1:?,2:human,,0.531
596,1:?,2:human,,0.513
597,1:?,1:bot,,0.603
598,1:?,1:bot,,0.869
599,1:?,1:bot,,0.791
600,1:?,1:bot,,0.671
601,1:?,1:bot,,1
602,1:?,1:bot,,0.788
603,1:?,1:bot,,0.793
604,1:?,1:bot,,0.661
605,1:?,1:bot,,0.724
606,1:?,2:human,,0.917
607,1:?,2:human,,1
608,1:?,1:bot,,0.936
609,1:?,1:bot,,0.853
610,1:?,2:human,,0.594
611,1:?,2:human,,0.666
612,1:?,1:bot,,0.724
613,1:?,2:human,,0.878
614,1:?,1:bot,,0.724
615,1:?,1:bot,,0.907
616,1:?,2:human,,0.927
617,1:?,1:bot,,0.712
618,1:?,1:bot,,0.569
619,1:?,1:bot,,0.674
620,1:?,1:bot,,0.767
621,1:?,1:bot,,0.767
622,1:?,1:bot,,0.601
623,1:?,2:human,,0.503
624,1:?,1:bot,,0.746
625,1:?,1:bot,,0.706
626,1:?,2:human,,0.508
627,1:?,1:bot,,0.52
628,1:?,1:bot,,0.592
629,1:?,2:human,,0.775
630,1:?,2:human,,1
631,1:?,1:bot,,0.793
632,1:?,1:bot,,0.793
633,1:?,1:bot,,0.587
634,1:?,1:bot,,0.579
635,1:?,1:bot,,0.948
636,1:?,2:human,,0.517
637,1:?,1:bot,,0.733
638,1:?,1:bot,,0.86
639,1:?,1:bot,,0.71
640,1:?,1:bot,,0.808
641,1:?,1:bot,,0.667
642,1:?,1:bot,,0.87
643,1:?,1:bot,,0.946
644,1:?,1:bot,,0.819
645,1:?,2:human,,1
646,1:?,1:bot,,1
647,1:?,1:bot,,0.613
648,1:?,1:bot,,0.838
649,1:?,2:human,,0.579
650,1:?,1:bot,,0.803
651,1:?,2:human,,0.533
652,1:?,1:bot,,0.537
653,1:?,1:bot,,0.619
654,1:?,1:bot,,0.85
655,1:?,1:bot,,0.724
656,1:?,1:bot,,0.793
657,1:?,1:bot,,0.946
658,1:?,1:bot,,0.616
659,1:?,2:human,,0.663
660,1:?,1:bot,,0.933
661,1:?,1:bot,,0.564
662,1:?,2:human,,0.983
663,1:?,1:bot,,0.578
664,1:?,2:human,,0.509
665,1:?,1:bot,,1
666,1:?,1:bot,,0.924
667,1:?,2:human,,0.851
668,1:?,1:bot,,0.955
669,1:?,1:bot,,0.571
670,1:?,1:bot,,0.724
671,1:?,1:bot,,1
672,1:?,1:bot,,0.669
673,1:?,2:human,,0.763
674,1:?,1:bot,,0.809
675,1:?,2:human,,0.739
676,1:?,2:human,,0.806
677,1:?,1:bot,,1
678,1:?,2:human,,0.501
679,1:?,1:bot,,0.724
680,1:?,2:human,,0.95
681,1:?,1:bot,,0.793
682,1:?,1:bot,,0.878
683,1:?,1:bot,,0.647
684,1:?,1:bot,,0.583
685,1:?,1:bot,,0.658
686,1:?,1:bot,,0.953
687,1:?,1:bot,,1
688,1:?,1:bot,,0.886
689,1:?,1:bot,,0.769
690,1:?,1:bot,,1
691,1:?,2:human,,0.813
692,1:?,1:bot,,1
693,1:?,2:human,,0.793
694,1:?,1:bot,,0.792
695,1:?,1:bot,,0.731
696,1:?,1:bot,,0.553
697,1:?,1:bot,,0.892
698,1:?,2:human,,1
699,1:?,2:human,,0.559
700,1:?,1:bot,,1
701,1:?,1:bot,,1
702,1:?,1:bot,,0.658
703,1:?,1:bot,,0.803
704,1:?,2:human,,1
705,1:?,2:human,,0.55
706,1:?,1:bot,,1
707,1:?,1:bot,,0.658
708,1:?,1:bot,,1
709,1:?,1:bot,,0.806
710,1:?,1:bot,,0.892
711,1:?,1:bot,,0.883
712,1:?,1:bot,,0.514
713,1:?,1:bot,,0.642
714,1:?,1:bot,,0.527
715,1:?,1:bot,,0.797
716,1:?,1:bot,,0.85
717,1:?,1:bot,,0.936
718,1:?,2:human,,0.524
719,1:?,1:bot,,0.798
720,1:?,1:bot,,0.934
721,1:?,1:bot,,0.718
722,1:?,1:bot,,0.875
723,1:?,1:bot,,0.724
724,1:?,2:human,,0.63
725,1:?,1:bot,,0.814
726,1:?,1:bot,,0.87
727,1:?,2:human,,1
728,1:?,1:bot,,0.689
729,1:?,1:bot,,0.793
730,1:?,1:bot,,0.886
731,1:?,2:human,,0.797
732,1:?,1:bot,,0.975
733,1:?,1:bot,,0.592
734,1:?,1:bot,,0.922
735,1:?,2:human,,0.532
736,1:?,1:bot,,0.628
737,1:?,2:human,,0.697
738,1:?,1:bot,,0.761
739,1:?,2:human,,0.967
740,1:?,1:bot,,0.978
741,1:?,1:bot,,0.85
742,1:?,2:human,,0.9
743,1:?,1:bot,,0.764
744,1:?,1:bot,,0.859
745,1:?,1:bot,,0.934
746,1:?,1:bot,,0.646
747,1:?,2:human,,0.719
748,1:?,1:bot,,0.708
749,1:?,2:human,,0.775
750,1:?,1:bot,,0.786
751,1:?,1:bot,,0.844
752,1:?,2:human,,0.628
753,1:?,2:human,,0.616
754,1:?,1:bot,,0.744
755,1:?,1:bot,,1
756,1:?,1:bot,,0.525
757,1:?,1:bot,,1
758,1:?,1:bot,,0.659
759,1:?,1:bot,,1
760,1:?,1:bot,,0.583
761,1:?,2:human,,0.68
762,1:?,1:bot,,0.842
763,1:?,1:bot,,0.75
764,1:?,2:human,,0.939
765,1:?,1:bot,,0.84
766,1:?,1:bot,,1
767,1:?,1:bot,,0.964
768,1:?,1:bot,,0.719
769,1:?,1:bot,,0.932
770,1:?,1:bot,,0.784
771,1:?,2:human,,0.582
772,1:?,1:bot,,0.833
773,1:?,1:bot,,0.856
774,1:?,1:bot,,0.86
775,1:?,1:bot,,0.972
776,1:?,1:bot,,0.756
777,1:?,1:bot,,0.878
778,1:?,1:bot,,0.736
779,1:?,1:bot,,0.819
780,1:?,1:bot,,1
781,1:?,1:bot,,0.656
782,1:?,1:bot,,0.851
783,1:?,1:bot,,0.686
784,1:?,1:bot,,0.919
785,1:?,1:bot,,0.807
786,1:?,1:bot,,0.844
787,1:?,2:human,,0.729
788,1:?,1:bot,,0.791
789,1:?,1:bot,,0.617
790,1:?,1:bot,,0.983
791,1:?,2:human,,0.592
792,1:?,1:bot,,0.628
793,1:?,1:bot,,0.719
794,1:?,1:bot,,1
795,1:?,1:bot,,0.964
796,1:?,1:bot,,1
797,1:?,1:bot,,0.892
798,1:?,1:bot,,0.78
799,1:?,1:bot,,1
800,1:?,2:human,,0.719
801,1:?,1:bot,,0.882
802,1:?,2:human,,1
803,1:?,1:bot,,0.669
804,1:?,1:bot,,1
805,1:?,2:human,,0.757
806,1:?,2:human,,0.642
807,1:?,1:bot,,0.793
808,1:?,1:bot,,0.793
